库位编号,原材料编号,箱子类型,列(x),层(z),取货时间(s),送货时间(s),单次出库时间(s)
10_22_46_01,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
10_22_46_02,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
11_22_46_01,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
11_22_46_02,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
12_22_46_01,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
12_22_46_02,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
13_22_46_01,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
13_22_46_02,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
14_22_46_01,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
14_22_46_02,B6T0000001289,E3,46,22,15.466666666666669,20.068965517241384,41.53563218390805
01_23_45_01,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
01_23_45_02,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
02_23_45_01,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
02_23_45_02,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
03_23_45_01,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
03_23_45_02,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
04_23_45_01,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
04_23_45_02,B6T0000001289,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
05_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
05_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
06_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
06_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
07_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
07_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
08_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
08_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
09_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
09_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
10_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
10_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
11_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
11_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
12_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
12_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
13_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
13_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
14_23_45_01,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
14_23_45_02,B6T0000001265,E3,45,23,15.866666666666669,20.584707646176916,42.45137431284358
01_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
01_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
02_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
02_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
03_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
03_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
04_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
04_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
05_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
05_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
06_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
06_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
07_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
07_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
08_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
08_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
09_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
09_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
10_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
10_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
11_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
11_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
12_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
12_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
13_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
13_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
14_24_44_01,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
14_24_44_02,B6T0000001265,E3,44,24,16.266666666666673,21.100449775112452,43.367116441779125
01_25_43_01,B6T0000001265,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
01_25_43_02,B6T0000001265,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
02_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
02_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
03_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
03_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
04_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
04_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
05_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
05_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
06_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
06_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
07_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
07_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
08_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
08_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
09_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
09_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
10_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
10_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
11_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
11_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
12_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
12_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
13_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
13_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
14_25_43_01,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
14_25_43_02,B6T0000000476,E3,43,25,16.666666666666668,21.61619190404798,44.28285857071465
01_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
01_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
02_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
02_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
03_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
03_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
04_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
04_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
05_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
05_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
06_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
06_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
07_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
07_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
08_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
08_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
09_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
09_26_42_02,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
10_26_42_01,B6T0000000476,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
11_26_42_01,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
11_26_42_02,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
12_26_42_01,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
12_26_42_02,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
13_26_42_01,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
13_26_42_02,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
14_26_42_01,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
14_26_42_02,B6T0000000354,E3,42,26,17.06666666666667,22.131934032983512,45.198600699650186
01_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
01_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
02_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
02_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
03_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
03_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
04_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
04_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
05_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
05_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
06_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
06_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
07_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
07_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
08_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
08_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
09_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
09_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
10_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
10_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
11_27_41_01,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
11_27_41_02,B6T0000000354,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
12_27_41_01,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
12_27_41_02,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
13_27_41_01,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
13_27_41_02,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
14_27_41_01,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
14_27_41_02,B6T0000000369,E3,41,27,17.46666666666667,22.647676161919044,46.11434282858571
01_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
01_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
02_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
02_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
03_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
03_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
04_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
04_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
05_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
05_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
06_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
06_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
07_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
07_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
08_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
08_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
09_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
09_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
10_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
10_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
11_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
11_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
12_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
12_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
13_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
13_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
14_28_40_01,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
14_28_40_02,B6T0000000369,E3,40,28,17.86666666666667,23.16341829085458,47.030084957521254
01_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
01_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
02_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
02_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
03_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
03_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
04_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
04_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
05_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
05_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
06_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
06_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
07_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
07_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
08_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
08_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
09_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
09_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
10_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
10_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
11_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
11_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
12_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
12_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
13_29_39_01,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
13_29_39_02,B6T0000000369,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
14_29_39_01,B6T0000000436,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
14_29_39_02,B6T0000000436,E3,39,29,18.26666666666667,23.67916041979011,47.94582708645678
01_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
01_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
02_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
02_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
03_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
03_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
04_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
04_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
05_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
05_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
06_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
06_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
07_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
07_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
08_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
08_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
09_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
09_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
10_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
10_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
11_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
11_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
12_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
12_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
13_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
13_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
14_30_38_01,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
14_30_38_02,B6T0000000436,E3,38,30,18.66666666666667,24.194902548725643,48.861569215392315
01_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
01_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
02_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
02_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
03_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
03_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
04_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
04_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
05_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
05_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
06_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
06_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
07_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
07_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
08_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
08_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
09_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
09_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
10_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
10_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
11_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
11_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
12_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
12_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
13_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
13_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
14_31_37_01,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
14_31_37_02,B6T0000001187,E3,37,31,19.06666666666667,24.710644677661175,49.77731134432784
01_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
01_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
02_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
02_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
03_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
03_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
04_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
04_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
05_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
05_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
06_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
06_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
07_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
07_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
08_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
08_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
09_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
09_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
10_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
10_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
11_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
11_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
12_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
12_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
13_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
13_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
14_32_36_01,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
14_32_36_02,B6T0000001187,E3,36,32,19.466666666666672,25.226386806596707,50.693053473263376
01_33_35_01,B6T0000001187,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
01_33_35_02,B6T0000001187,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
02_33_35_01,B6T0000001187,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
02_33_35_02,B6T0000001187,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
03_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
03_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
04_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
