订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
2238,B6T0000001823,E1,6,11,2,13,深位,400260.0,400332.3328478596,400358.28628534905,25.953437489450764,72.33284785959404,98.28628534905147,否
2241,B6T0000001823,E1,6,12,2,13,浅位,400260.0,400358.28628534905,400384.2397228385,25.953437489450764,98.28628534905147,124.2397228385089,否
2240,B6T0000001823,E1,6,12,2,13,深位,400260.0,400384.2397228385,400410.19316032797,25.953437489450764,124.2397228385089,150.19316032796632,否
2154,B6T0000001080,E3,6,12,11,1,浅位,401460.0,401460.0,401488.31355740706,28.31355740704993,0.0,28.313557407062035,否
2153,B6T0000001080,E3,6,12,11,1,深位,401460.0,401488.31355740706,401516.6271148141,28.31355740704993,28.313557407062035,56.62711481412407,否
2149,B6T0000001080,E3,6,11,19,17,浅位,401460.0,401516.6271148141,401566.78229496453,50.15518015040296,56.62711481412407,106.78229496453423,否
2151,B6T0000001080,E3,6,11,19,17,深位,401460.0,401566.78229496453,401616.93747511494,50.15518015040296,106.78229496453423,156.9374751149444,否
2150,B6T0000001080,E3,6,12,19,17,浅位,401460.0,401616.93747511494,401667.09265526535,50.15518015040296,156.9374751149444,207.09265526535455,否
2148,B6T0000001080,E3,6,12,19,17,深位,401460.0,401667.09265526535,401717.24783541576,50.15518015040296,207.09265526535455,257.2478354157647,否
2152,B6T0000001080,E3,6,11,26,7,深位,401460.0,401717.24783541576,401770.36645473796,53.118619322172094,257.2478354157647,310.36645473795943,否
964,B6T0000000445,E3,6,12,12,9,深位,432000.0,432074.9370617087,432114.75749918254,39.82043747381422,74.93706170871155,114.7574991825386,是
866,B6T0000000001,E4,6,11,47,1,浅位,432180.0,432852.52093905554,432926.4626670008,73.94172794521825,672.5209390555392,746.462667000771,否
867,B6T0000000001,E4,6,11,47,1,深位,432180.0,432926.4626670008,433000.404394946,73.94172794521825,746.462667000771,820.4043949460029,否
31,B6T0000001104,E3,6,11,9,4,浅位,432900.0,433000.404394946,433029.3955883145,28.99119336851374,100.40439494600287,129.39558831450995,否
30,B6T0000001104,E3,6,11,9,4,深位,432900.0,433029.3955883145,433058.386781683,28.99119336851374,129.39558831450995,158.38678168301703,否
32,B6T0000001104,E3,6,12,9,4,浅位,432900.0,433058.386781683,433087.3779750515,28.99119336851374,158.38678168301703,187.37797505152412,否
868,B6T0000000001,E4,6,12,47,1,浅位,432180.0,433087.3779750515,433161.31970299676,73.94172794521825,907.3779750515241,981.319702996756,否
870,B6T0000000001,E4,6,12,47,1,深位,432180.0,433161.31970299676,433235.261430942,73.94172794521825,981.319702996756,1055.2614309419878,否
3713,B6T0000001339,E1,6,11,2,2,浅位,433260.0,433260.0,433277.6507779928,17.650777992764837,0.0,17.650777992792428,否
3712,B6T0000001339,E1,6,11,1,16,浅位,433260.0,433277.6507779928,433302.43918868265,24.78841068985478,17.650777992792428,42.43918868264882,否
3654,B6T0000000616,E3,6,11,15,4,浅位,433800.0,433800.0,433837.21908807434,37.219088074344484,0.0,37.219088074343745,否
3655,B6T0000000616,E3,6,11,15,14,深位,433800.0,433837.21908807434,433881.0370623705,43.81797429616532,37.219088074343745,81.03706237050937,否
899,B6T0000000411,E3,6,11,15,6,浅位,433860.0,433937.84427851194,433976.7664177679,38.92213925595251,77.8442785119405,116.76641776791075,否
3562,B6T0000000694,E3,6,11,9,10,浅位,434280.0,434292.2925287399,434324.4865650111,32.19403627118149,12.292528739897534,44.486565011087805,是
3563,B6T0000000694,E3,6,11,9,10,深位,434280.0,434340.4865650111,434372.41118545795,31.924620446858043,60.486565011087805,92.41118545795325,是
17,B6T0000001209,E3,6,11,10,1,浅位,434280.0,434387.3164110547,434414.14551381837,26.829102763697396,107.31641105469316,134.14551381836645,否
13,B6T0000001209,E3,6,11,10,1,深位,434280.0,434414.14551381837,434440.97461658204,26.829102763697396,134.14551381836645,160.97461658203974,否
16,B6T0000001209,E3,6,12,10,1,浅位,434280.0,434440.97461658204,434467.8037193457,26.829102763697396,160.97461658203974,187.80371934571303,否
28,B6T0000001209,E3,6,12,10,1,深位,434280.0,434467.8037193457,434494.6328221094,26.829102763697396,187.80371934571303,214.63282210938632,否
3322,B6T0000001436,E1,6,12,5,2,深位,448200.0,448200.0,448222.25722873845,22.25722873844725,0.0,22.257228738453705,否
3323,B6T0000001436,E1,6,11,6,2,深位,448200.0,448222.25722873845,448245.6647531751,23.407524436682333,22.257228738453705,45.66475317510776,否
3471,B6T0000001966,E1,6,11,3,3,浅位,449760.0,449760.0,449780.6861079638,20.686107963804375,0.0,20.686107963789254,否
3470,B6T0000001966,E1,6,11,3,3,深位,449760.0,449780.6861079638,449801.3722159276,20.686107963804375,20.686107963789254,41.37221592757851,否
650,B6T0000000469,E3,6,11,9,11,浅位,450900.0,450933.9796929749,450967.95938594977,33.97969297490141,33.97969297488453,67.95938594976906,否
649,B6T0000000469,E3,6,11,9,11,深位,450900.0,450981.8956235199,451013.96163930866,32.06601578877068,81.89562351990025,113.96163930866169,是
642,B6T0000000469,E3,6,12,9,11,浅位,450900.0,451027.8978768788,451059.96389266755,32.06601578877068,127.89787687879289,159.96389266755432,是
644,B6T0000000469,E3,6,12,9,11,深位,450900.0,451059.96389266755,451093.94358564244,33.97969297490141,159.96389266755432,193.94358564243885,否
2340,B6T0000000388,E3,6,12,9,10,浅位,451380.0,451380.0,451413.39489417436,33.39489417434322,0.0,33.39489417435834,否
2339,B6T0000000388,E3,6,12,9,10,深位,451380.0,451413.39489417436,451446.7897883487,33.39489417434322,33.39489417435834,66.78978834871668,否
2343,B6T0000000388,E3,6,12,25,12,浅位,451380.0,451446.7897883487,451501.78602930077,54.99624095202347,66.78978834871668,121.78602930076886,否
2341,B6T0000000388,E3,6,12,25,12,深位,451380.0,451501.78602930077,451556.7822702528,54.99624095202347,121.78602930076886,176.78227025282104,否
3425,B6T0000000468,E3,6,12,9,10,浅位,454980.0,454980.0,455013.39489417436,33.39489417434322,0.0,33.39489417435834,否
3424,B6T0000000468,E3,6,12,9,10,深位,454980.0,455013.39489417436,455046.7897883487,33.39489417434322,33.39489417435834,66.78978834871668,否
3502,B6T0000000209,E4,6,11,43,1,浅位,458760.0,458760.0,458827.82678541646,67.82678541648261,0.0,67.82678541645873,否
3503,B6T0000000209,E4,6,11,43,1,深位,458760.0,458827.82678541646,458895.6535708329,67.82678541648261,67.82678541645873,135.65357083291747,否
3398,B6T0000001778,E1,6,12,2,7,深位,460980.0,460980.0,461002.3168951885,22.316895188492822,0.0,22.3168951884727,否
3399,B6T0000001778,E1,6,11,4,4,浅位,460980.0,461002.3168951885,461025.50660037354,23.189705185067417,22.3168951884727,45.506600373541005,否
2800,B6T0000001831,E1,6,11,1,9,深位,463740.0,463740.0,463760.99955630786,20.999556307854945,0.0,20.999556307855528,否
2803,B6T0000001831,E1,6,12,1,10,深位,463740.0,463760.99955630786,463782.61395903956,21.614402731684592,20.999556307855528,42.61395903956145,否
2802,B6T0000001831,E1,6,11,8,1,浅位,463740.0,463782.61395903956,463806.47333543433,23.859376394751425,42.61395903956145,66.47333543433342,否
2801,B6T0000001831,E1,6,11,8,1,深位,463740.0,463806.47333543433,463830.3327118291,23.859376394751425,66.47333543433342,90.33271182910539,否
531,B6T0000001197,E3,6,11,14,5,浅位,464160.0,464344.45263379806,464381.3431605577,36.89052675959728,184.4526337980642,221.34316055767704,否
528,B6T0000001197,E3,6,11,14,5,深位,464160.0,464381.3431605577,464418.2336873173,36.89052675959728,221.34316055767704,258.2336873172899,否
533,B6T0000001197,E3,6,12,14,5,浅位,464160.0,464418.2336873173,464455.1242140769,36.89052675959728,258.2336873172899,295.1242140769027,否
534,B6T0000001197,E3,6,12,14,5,深位,464160.0,464455.1242140769,464492.0147408365,36.89052675959728,295.1242140769027,332.01474083651556,否
3619,B6T0000000613,E3,6,11,15,5,深位,466260.0,466260.0,466298.11351526534,38.113515265344404,0.0,38.113515265344176,否
3618,B6T0000000613,E3,6,12,15,5,浅位,466260.0,466298.11351526534,466336.2270305307,38.113515265344404,38.113515265344176,76.22703053068835,否
3480,B6T0000000867,E3,6,12,11,3,深位,467880.0,467880.0,467911.0871913172,31.08719131715379,0.0,31.087191317172255,否
3481,B6T0000000867,E3,6,11,11,4,深位,467880.0,467911.0871913172,467943.18960310624,32.10241178904977,31.087191317172255,63.189603106235154,否
3734,B6T0000001426,E1,6,12,1,26,浅位,468300.0,468300.0,468328.95243558986,28.952435589834128,0.0,28.952435589861125,否
3735,B6T0000001426,E1,6,12,1,26,深位,468300.0,468328.95243558986,468357.9048711797,28.952435589834128,28.952435589861125,57.90487117972225,否
1436,B6T0000000745,E3,6,11,14,13,浅位,470700.0,470700.0,470742.07929955417,42.07929955416452,0.0,42.079299554170575,否
1435,B6T0000000745,E3,6,11,14,13,深位,470700.0,470742.07929955417,470784.15859910834,42.07929955416452,42.079299554170575,84.15859910834115,否
1431,B6T0000000745,E3,6,12,14,13,浅位,470700.0,470784.15859910834,470826.2378986625,42.07929955416452,84.15859910834115,126.23789866251172,否
1430,B6T0000000745,E3,6,12,14,13,深位,470700.0,470826.2378986625,470868.3171982167,42.07929955416452,126.23789866251172,168.3171982166823,否
1241,B6T0000001022,E3,6,11,14,11,浅位,477120.0,477648.7057168595,477689.6903160345,40.98459917498503,528.7057168594911,569.6903160344809,否
1242,B6T0000001022,E3,6,11,14,11,深位,477120.0,477689.6903160345,477730.67491520947,40.98459917498503,569.6903160344809,610.6749152094708,否
1232,B6T0000001022,E3,6,12,14,11,浅位,477120.0,477730.67491520947,477771.65951438446,40.98459917498503,610.6749152094708,651.6595143844606,否
1238,B6T0000001022,E3,6,12,14,11,深位,477120.0,477771.65951438446,477812.64411355945,40.98459917498503,651.6595143844606,692.6441135594505,否
3410,B6T0000001561,E1,6,11,2,4,浅位,482100.0,482100.0,482119.8702375039,19.870237503883608,0.0,19.87023750389926,否
3411,B6T0000001561,E1,6,11,2,4,深位,482100.0,482119.8702375039,482139.7404750078,19.870237503883608,19.87023750389926,39.74047500779852,否
3467,B6T0000000689,E3,6,11,17,6,浅位,482160.0,482160.0,482201.36811626743,41.368116267446766,0.0,41.368116267432924,否
3466,B6T0000000689,E3,6,11,17,6,深位,482160.0,482201.36811626743,482242.73623253487,41.368116267446766,41.368116267432924,82.73623253486585,否
1763,B6T0000001236,E3,6,12,12,10,浅位,482580.0,482580.0,482617.88013262994,37.88013262993162,0.0,37.880132629943546,否
1762,B6T0000001236,E3,6,12,12,10,深位,482580.0,482617.88013262994,482655.7602652599,37.88013262993162,37.880132629943546,75.76026525988709,否
1757,B6T0000001236,E3,6,11,16,8,深位,482580.0,482655.7602652599,482697.34113158175,41.58086632185374,75.76026525988709,117.34113158175023,否
1758,B6T0000001236,E3,6,12,13,24,浅位,482580.0,482697.34113158175,482743.0866250099,45.74549342812308,117.34113158175023,163.08662500989158,否
1759,B6T0000001236,E3,6,12,13,24,深位,482580.0,482743.0866250099,482788.83211843803,45.74549342812308,163.08662500989158,208.83211843803292,否
3030,B6T0000000692,E3,6,12,25,12,浅位,483840.0,483840.0,483894.99624095205,54.99624095202347,0.0,54.996240952052176,否
3028,B6T0000000692,E3,6,12,25,12,深位,483840.0,483894.99624095205,483949.9924819041,54.99624095202347,54.996240952052176,109.99248190410435,否
3029,B6T0000000692,E3,6,12,13,67,深位,483840.0,483949.9924819041,484009.51196268736,59.51948078328452,109.99248190410435,169.51196268736385,否
383,B6T0000000471,E3,6,11,17,1,浅位,486000.0,486107.6286321116,486143.50484281546,35.87621070383891,107.62863211159129,143.50484281545505,否
388,B6T0000000471,E3,6,11,17,1,深位,486000.0,486143.50484281546,486179.3810535193,35.87621070383891,143.50484281545505,179.3810535193188,否
379,B6T0000000471,E3,6,12,17,1,浅位,486000.0,486179.3810535193,486215.2572642232,35.87621070383891,179.3810535193188,215.25726422318257,否
380,B6T0000000471,E3,6,12,17,1,深位,486000.0,486215.2572642232,486251.13347492705,35.87621070383891,215.25726422318257,251.13347492704634,否
386,B6T0000000471,E3,6,12,16,2,浅位,486000.0,486251.13347492705,486287.356091996,36.22261706897285,251.13347492704634,287.3560919960146,否
387,B6T0000000471,E3,6,12,16,2,深位,486000.0,486287.356091996,486323.578709065,36.22261706897285,287.3560919960146,323.57870906498283,否
1885,B6T0000000716,E3,6,12,22,10,浅位,486360.0,486529.5719292655,486579.75563768594,50.18370842040386,169.57192926551215,219.75563768594293,否
1888,B6T0000000716,E3,6,12,22,10,深位,486360.0,486579.75563768594,486629.9393461064,50.18370842040386,219.75563768594293,269.9393461063737,否
3504,B6T0000000505,E3,6,12,9,38,深位,488340.0,488340.0,488384.7994192584,44.79941925836017,0.0,44.79941925837193,否
3505,B6T0000000505,E3,6,11,21,6,浅位,488340.0,488384.7994192584,488431.0594895488,46.26007029043528,44.79941925837193,91.0594895487884,否
1856,B6T0000001858,E1,6,11,6,8,浅位,488580.0,488693.49428059184,488722.2600542814,28.765773689563225,113.49428059183992,142.26005428138888,否
1857,B6T0000001858,E1,6,11,6,8,深位,488580.0,488722.2600542814,488751.02582797094,28.765773689563225,142.26005428138888,171.02582797093783,否
1858,B6T0000001858,E1,6,12,6,8,浅位,488580.0,488751.02582797094,488779.7916016605,28.765773689563225,171.02582797093783,199.79160166048678,否
1851,B6T0000001858,E1,6,12,6,8,深位,488580.0,488779.7916016605,488808.55737535004,28.765773689563225,199.79160166048678,228.55737535003573,否
3610,B6T0000000201,E4,6,12,45,3,浅位,488760.0,488808.55737535004,488882.215265941,73.65789059095431,48.55737535003573,122.21526594099123,否
3611,B6T0000000201,E4,6,12,45,3,深位,488760.0,488882.215265941,488955.87315653195,73.65789059095431,122.21526594099123,195.87315653194673,否
2978,B6T0000001825,E1,6,12,1,30,浅位,518220.0,518220.0,518250.3854032831,30.385403283091485,0.0,30.38540328311501,否
2979,B6T0000001825,E1,6,12,1,30,深位,518220.0,518250.3854032831,518280.77080656623,30.385403283091485,30.38540328311501,60.77080656623002,否
1291,B6T0000001854,E1,6,11,7,4,浅位,519120.0,519498.3509948672,519525.0276467597,26.67665189247954,378.35099486721447,405.02764675969956,否
414,B6T0000000050,E4,6,11,44,3,浅位,519300.0,520037.18643545423,520109.315590413,72.12915495877039,737.186435454234,809.3155904129962,否
425,B6T0000000050,E4,6,11,44,3,深位,519300.0,520109.315590413,520181.44474537176,72.12915495877039,809.3155904129962,881.4447453717585,否
424,B6T0000000050,E4,6,12,44,3,浅位,519300.0,520181.44474537176,520253.5739003305,72.12915495877039,881.4447453717585,953.5739003305207,否
415,B6T0000000050,E4,6,12,44,3,深位,519300.0,520253.5739003305,520325.7030552893,72.12915495877039,953.5739003305207,1025.703055289283,否
3673,B6T0000000347,E3,6,12,19,17,深位,520260.0,520325.7030552893,520375.8582354397,50.15518015040296,65.70305528928293,115.85823543969309,否
3672,B6T0000000347,E3,6,11,26,7,深位,520260.0,520375.8582354397,520428.9768547619,53.118619322172094,115.85823543969309,168.9768547618878,否
2037,B6T0000000707,E3,6,11,14,20,浅位,520440.0,520530.72532542923,520576.08798814384,45.36266271459686,90.72532542923,136.087988143845,否
2042,B6T0000000707,E3,6,11,14,20,深位,520440.0,520576.08798814384,520621.45065085846,45.36266271459686,136.087988143845,181.45065085846,否
2039,B6T0000000707,E3,6,12,14,20,浅位,520440.0,520621.45065085846,520666.8133135731,45.36266271459686,181.45065085846,226.813313573075,否
2040,B6T0000000707,E3,6,12,14,20,深位,520440.0,520666.8133135731,520712.1759762877,45.36266271459686,226.813313573075,272.17597628769,否
1027,B6T0000001975,E1,6,11,1,6,浅位,520740.0,520899.9531048677,520918.8668579752,18.913753107463137,159.95310486771632,178.8668579751975,否
1028,B6T0000001975,E1,6,11,1,6,深位,520740.0,520918.8668579752,520937.7806110827,18.913753107463137,178.8668579751975,197.78061108267866,否
1029,B6T0000001975,E1,6,12,1,6,浅位,520740.0,520937.7806110827,520956.69436419016,18.913753107463137,197.78061108267866,216.69436419015983,否
1030,B6T0000001975,E1,6,12,1,6,深位,520740.0,520956.69436419016,520975.60811729764,18.913753107463137,216.69436419015983,235.608117297641,否
855,B6T0000001220,E3,6,12,9,12,深位,520980.0,520980.0,521014.5384611887,34.538461188721456,0.0,34.538461188727524,否
604,B6T0000000247,E4,6,11,45,2,浅位,521520.0,522679.2584248278,522751.71207637957,72.4536515517315,1159.258424827829,1231.7120763795683,否
598,B6T0000000247,E4,6,11,45,2,深位,521520.0,522751.71207637957,522824.1657279313,72.4536515517315,1231.7120763795683,1304.1657279313076,否
599,B6T0000000247,E4,6,12,45,2,浅位,521520.0,522824.1657279313,522896.61937948305,72.4536515517315,1304.1657279313076,1376.619379483047,否
603,B6T0000000247,E4,6,12,45,2,深位,521520.0,522896.61937948305,522969.0730310348,72.4536515517315,1376.619379483047,1449.0730310347863,否
2345,B6T0000000619,E3,6,11,15,1,浅位,524880.0,524880.0,524913.4302336924,33.43023369234466,0.0,33.43023369240109,否
2347,B6T0000000619,E3,6,11,15,1,深位,524880.0,524913.4302336924,524946.8604673848,33.43023369234466,33.43023369240109,66.86046738480218,否
2346,B6T0000000619,E3,6,11,9,27,浅位,524880.0,524946.8604673848,524987.9614168656,41.10094948082514,66.86046738480218,107.96141686558258,否
2348,B6T0000000619,E3,6,11,9,27,深位,524880.0,524987.9614168656,525029.0623663464,41.10094948082514,107.96141686558258,149.06236634636298,否
2349,B6T0000000619,E3,6,12,9,27,浅位,524880.0,525029.0623663464,525070.1633158271,41.10094948082514,149.06236634636298,190.16331582714338,否
2344,B6T0000000619,E3,6,11,14,14,浅位,524880.0,525070.1633158271,525112.7583016176,42.594985790418185,190.16331582714338,232.75830161757767,否
3439,B6T0000001323,E1,6,12,8,2,深位,528060.0,528060.0,528085.4287712657,25.428771265632484,0.0,25.428771265666,否
3438,B6T0000001323,E1,6,11,3,11,浅位,528060.0,528085.4287712657,528112.1185993077,26.689828042088017,25.428771265666,52.11859930772334,否
2534,B6T0000000504,E3,6,11,20,12,浅位,538680.0,538680.0,538728.8812984233,48.88129842328784,0.0,48.88129842327908,否
2533,B6T0000000504,E3,6,11,20,12,深位,538680.0,538728.8812984233,538777.7625968466,48.88129842328784,48.88129842327908,97.76259684655815,否
2530,B6T0000000504,E3,6,12,20,12,浅位,538680.0,538777.7625968466,538826.6438952698,48.88129842328784,97.76259684655815,146.64389526983723,否
2531,B6T0000000504,E3,6,12,20,12,深位,538680.0,538826.6438952698,538875.5251936931,48.88129842328784,146.64389526983723,195.5251936931163,否
2532,B6T0000000504,E3,6,11,21,11,浅位,538680.0,538875.5251936931,538925.0707124083,49.545518715214925,195.5251936931163,245.07071240828373,否
2476,B6T0000000337,E3,6,11,10,10,浅位,550920.0,550920.0,550955.0216579515,35.021657951526706,0.0,35.02165795152541,否
2477,B6T0000000337,E3,6,11,10,10,深位,550920.0,550955.0216579515,550990.043315903,35.021657951526706,35.02165795152541,70.04331590305082,否
2475,B6T0000000337,E3,6,12,10,10,浅位,550920.0,550990.043315903,551025.0649738546,35.021657951526706,70.04331590305082,105.06497385457624,否
2479,B6T0000000337,E3,6,11,18,18,浅位,550920.0,551025.0649738546,551074.4500664409,49.38509258622889,105.06497385457624,154.45006644085515,否
2478,B6T0000000337,E3,6,11,18,18,深位,550920.0,551074.4500664409,551123.8351590271,49.38509258622889,154.45006644085515,203.83515902713407,否
3009,B6T0000001605,E1,6,11,4,2,浅位,553380.0,553380.0,553400.9702456739,20.970245673948646,0.0,20.970245673903264,否
3007,B6T0000001605,E1,6,12,8,1,深位,553380.0,553400.9702456739,553424.8296220687,23.859376394751425,20.970245673903264,44.829622068675235,否
3008,B6T0000001605,E1,6,12,1,15,浅位,553380.0,553424.8296220687,553449.1367851532,24.307163084545795,44.829622068675235,69.13678515318315,否
672,B6T0000001180,E3,6,11,11,9,浅位,554280.0,554280.0,554315.891266171,35.891266171049594,0.0,35.891266171005554,否
1253,B6T0000000799,E3,6,11,16,9,浅位,555960.0,556441.2761236287,556483.5070545909,42.23093096209145,481.2761236287188,523.5070545908529,否
1252,B6T0000000799,E3,6,11,16,9,深位,555960.0,556483.5070545909,556525.737985553,42.23093096209145,523.5070545908529,565.7379855529871,否
1251,B6T0000000799,E3,6,12,16,9,浅位,555960.0,556525.737985553,556567.9689165151,42.23093096209145,565.7379855529871,607.9689165151212,否
1259,B6T0000000799,E3,6,12,16,9,深位,555960.0,556567.9689165151,556610.1998474773,42.23093096209145,607.9689165151212,650.1998474772554,否
2308,B6T0000001748,E1,6,11,6,13,浅位,558300.0,558426.8407357335,558458.5509196669,31.71018393336826,126.84073573350906,158.55091966688633,否
2310,B6T0000001748,E1,6,11,6,13,深位,558300.0,558458.5509196669,558490.2611036003,31.71018393336826,158.55091966688633,190.2611036002636,否
1070,B6T0000000178,E4,6,12,43,7,浅位,558720.0,558720.0,558794.0622974831,74.06229748309165,0.0,74.06229748309124,否
1071,B6T0000000178,E4,6,12,43,7,深位,558720.0,558794.0622974831,558868.1245949662,74.06229748309165,74.06229748309124,148.12459496618249,否
3434,B6T0000001010,E3,6,11,28,11,浅位,559140.0,559140.0,559198.1064382554,58.1064382554448,0.0,58.10643825540319,否
3435,B6T0000001010,E3,6,12,13,64,深位,559140.0,559198.1064382554,559256.7041799083,58.597741652849734,58.10643825540319,116.70417990826536,否
3489,B6T0000001536,E1,6,11,4,5,深位,565800.0,565800.0,565824.084132376,24.084132376067338,0.0,24.08413237601053,否
3488,B6T0000001536,E1,6,11,1,15,深位,565800.0,565824.084132376,565848.3912954605,24.307163084545795,24.08413237601053,48.39129546051845,否
3336,B6T0000001974,E1,6,12,3,3,浅位,569520.0,569520.0,569540.6861079638,20.686107963804375,0.0,20.686107963789254,否
3337,B6T0000001974,E1,6,12,3,3,深位,569520.0,569540.6861079638,569561.3722159276,20.686107963804375,20.686107963789254,41.37221592757851,否
3463,B6T0000000493,E3,6,12,15,4,深位,574680.0,574680.0,574717.2190880744,37.219088074344484,0.0,37.21908807440195,否
3462,B6T0000000493,E3,6,11,13,24,浅位,574680.0,574717.2190880744,574762.9645815025,45.74549342812308,37.21908807440195,82.96458150248509,否
1485,B6T0000000758,E3,7,13,13,15,浅位,4740.0,5074.8651476767845,5116.723291136383,41.858143459598054,334.86514767678455,376.7232911363826,否
1486,B6T0000000758,E3,7,13,13,15,深位,4740.0,5116.723291136383,5158.581434595981,41.858143459598054,376.7232911363826,418.5814345959807,否
1487,B6T0000000758,E3,7,14,13,15,浅位,4740.0,5158.581434595981,5200.439578055579,41.858143459598054,418.5814345959807,460.43957805557875,否
1491,B6T0000000758,E3,7,14,13,15,深位,4740.0,5200.439578055579,5242.297721515177,41.858143459598054,460.43957805557875,502.2977215151768,否
2528,B6T0000001776,E1,7,13,5,18,浅位,7500.0,7500.0,7532.973727244209,32.97372724420904,0.0,32.97372724420893,否
2529,B6T0000001776,E1,7,13,5,18,深位,7500.0,7532.973727244209,7565.947454488418,32.97372724420904,32.97372724420893,65.94745448841786,否
2527,B6T0000001776,E1,7,14,5,18,浅位,7500.0,7565.947454488418,7598.921181732627,32.97372724420904,65.94745448841786,98.92118173262679,否
2526,B6T0000001776,E1,7,14,5,18,深位,7500.0,7598.921181732627,7631.894908976836,32.97372724420904,98.92118173262679,131.89490897683572,否
586,B6T0000001238,E3,7,13,15,4,浅位,19080.0,19526.629056892125,19563.84814496647,37.219088074344484,446.62905689212494,483.8481449664687,否
585,B6T0000001238,E3,7,13,15,4,深位,19080.0,19563.84814496647,19601.067233040812,37.219088074344484,483.8481449664687,521.0672330408124,否
584,B6T0000001238,E3,7,14,15,4,浅位,19080.0,19601.067233040812,19638.286321115156,37.219088074344484,521.0672330408124,558.2863211151562,否
583,B6T0000001238,E3,7,14,15,4,深位,19080.0,19638.286321115156,19675.5054091895,37.219088074344484,558.2863211151562,595.5054091894999,否
711,B6T0000000313,E4,7,13,44,4,浅位,19560.0,19675.5054091895,19748.649784620167,73.14437543066634,115.50540918949991,188.64978462016734,否
705,B6T0000000313,E4,7,13,44,4,深位,19560.0,19748.649784620167,19821.794160050835,73.14437543066634,188.64978462016734,261.79416005083476,否
706,B6T0000000313,E4,7,14,44,4,浅位,19560.0,19821.794160050835,19894.938535481502,73.14437543066634,261.79416005083476,334.9385354815022,否
707,B6T0000000313,E4,7,14,44,4,深位,19560.0,19894.938535481502,19968.08291091217,73.14437543066634,334.9385354815022,408.0829109121696,否
892,B6T0000000488,E3,7,13,12,9,浅位,25680.0,25754.5305724122,25791.7958586183,37.265286206101976,74.53057241220085,111.79585861830128,否
891,B6T0000000488,E3,7,13,12,9,深位,25680.0,25791.7958586183,25829.0611448244,37.265286206101976,111.79585861830128,149.0611448244017,否
890,B6T0000000488,E3,7,14,12,9,浅位,25680.0,25829.0611448244,25866.326431030502,37.265286206101976,149.0611448244017,186.32643103050214,否
889,B6T0000000488,E3,7,14,12,9,深位,25680.0,25866.326431030502,25903.591717236603,37.265286206101976,186.32643103050214,223.59171723660256,否
746,B6T0000000140,E4,7,13,45,3,浅位,25680.0,26436.138351621,26509.796242211956,73.65789059095431,756.1383516210008,829.7962422119563,否
734,B6T0000000140,E4,7,13,45,3,深位,25680.0,26509.796242211956,26583.45413280291,73.65789059095431,829.7962422119563,903.4541328029118,否
745,B6T0000000140,E4,7,14,45,3,浅位,25680.0,26583.45413280291,26657.112023393867,73.65789059095431,903.4541328029118,977.1120233938673,否
751,B6T0000000140,E4,7,14,45,3,深位,25680.0,26657.112023393867,26730.769913984823,73.65789059095431,977.1120233938673,1050.7699139848228,否
3058,B6T0000001131,E3,7,14,16,33,浅位,26820.0,26820.0,26872.6296791721,52.62967917210011,0.0,52.62967917209971,否
3060,B6T0000001131,E3,7,14,16,33,深位,26820.0,26872.6296791721,26925.2593583442,52.62967917210011,52.62967917209971,105.25935834419943,否
3553,B6T0000000333,E3,7,14,12,54,浅位,32580.0,32580.0,32634.24002740793,54.24002740792857,0.0,54.24002740793003,否
3552,B6T0000000333,E3,7,14,12,54,深位,32580.0,32634.24002740793,32688.48005481586,54.24002740792857,54.24002740793003,108.48005481586006,否
2699,B6T0000001043,E3,7,13,25,18,浅位,35220.0,35220.0,35277.94601212646,57.94601212645877,0.0,57.94601212645648,否
2696,B6T0000001043,E3,7,13,25,18,深位,35220.0,35277.94601212646,35335.89202425291,57.94601212645877,57.94601212645648,115.89202425291296,否
2697,B6T0000001043,E3,7,14,25,18,浅位,35220.0,35335.89202425291,35393.83803637937,57.94601212645877,115.89202425291296,173.83803637936944,否
2698,B6T0000001043,E3,7,14,25,18,深位,35220.0,35393.83803637937,35451.784048505826,57.94601212645877,173.83803637936944,231.78404850582592,否
2796,B6T0000001494,E1,7,13,1,26,浅位,36360.0,36417.904871179664,36446.857306769496,28.952435589834128,57.90487117966404,86.85730676949606,否
2799,B6T0000001494,E1,7,13,1,26,深位,36360.0,36446.857306769496,36475.80974235933,28.952435589834128,86.85730676949606,115.80974235932808,否
2868,B6T0000000221,E4,7,13,44,22,浅位,38940.0,38940.0,39023.337968971675,83.33796897167477,0.0,83.33796897167485,否
2870,B6T0000000221,E4,7,13,44,22,深位,38940.0,39023.337968971675,39106.67593794335,83.33796897167477,83.33796897167485,166.6759379433497,否
2869,B6T0000000221,E4,7,14,44,22,浅位,38940.0,39106.67593794335,39190.013906915025,83.33796897167477,166.6759379433497,250.01390691502456,否
2871,B6T0000000221,E4,7,14,44,22,深位,38940.0,39190.013906915025,39273.3518758867,83.33796897167477,250.01390691502456,333.3518758866994,否
3362,B6T0000001358,E1,7,13,5,41,浅位,41400.0,41400.0,41441.233671118796,41.23367111879614,0.0,41.23367111879634,否
