入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0049,B6T0000000140,E4,5,10,43,50,浅位,377340.0,379252.4062735947,379305.2898568031,1965.2898568030796,否
IN0049,B6T0000000140,E4,5,10,43,50,深位,377340.0,379343.55652346974,379396.4401066781,2056.440106678114,否
IN0049,B6T0000000140,E4,5,10,48,26,深位,377340.0,379434.7067733448,379487.653088234,2147.6530882340157,否
IN0049,B6T0000000140,E4,5,9,43,51,浅位,377340.0,379525.70782496815,379578.76532122004,2238.7653212200385,否
IN0049,B6T0000000140,E4,5,9,43,51,深位,377340.0,379617.16532122,379670.2228174719,2330.222817471891,否
IN0049,B6T0000000140,E4,5,10,43,51,浅位,377340.0,379708.62281747186,379761.68031372374,2421.680313723744,否
IN0049,B6T0000000140,E4,5,10,43,51,深位,377340.0,379800.0803137237,379853.1378099756,2513.1378099755966,否
IN0049,B6T0000000140,E4,5,9,44,47,浅位,377340.0,379891.53780997556,379944.76172301907,2604.7617230190663,否
IN0049,B6T0000000140,E4,5,9,44,47,深位,377340.0,379983.2950563524,380036.5189693959,2696.5189693958964,否
IN0049,B6T0000000140,E4,5,10,44,47,浅位,377340.0,380075.0523027292,380128.2762157727,2788.2762157727266,否
IN0049,B6T0000000140,E4,5,10,44,47,深位,377340.0,380166.80954910605,380220.03346214956,2880.0334621495567,否
IN0049,B6T0000000140,E4,5,9,43,52,浅位,377340.0,380258.5667954829,380311.7982047782,2971.798204778228,否
IN0049,B6T0000000140,E4,5,9,43,52,深位,377340.0,380350.33153811155,380403.5629474069,3063.562947406899,否
IN0049,B6T0000000140,E4,5,10,43,52,浅位,377340.0,380442.0962807402,380495.32769003557,3155.3276900355704,否
IN0049,B6T0000000140,E4,5,10,43,52,深位,377340.0,380533.8610233689,380587.09243266424,3247.0924326642416,否
IN0049,B6T0000000140,E4,5,9,44,48,浅位,377340.0,380625.62576599757,380679.02359208453,3339.02359208453,否
IN0049,B6T0000000140,E4,5,9,44,48,深位,377340.0,380717.6902587512,380771.0880848382,3431.0880848381785,否
IN0049,B6T0000000140,E4,5,10,44,48,浅位,377340.0,380809.75475150486,380863.1525775918,3523.152577591827,否
IN0049,B6T0000000140,E4,5,10,44,48,深位,377340.0,380901.8192442585,380955.2170703455,3615.217070345476,否
IN0049,B6T0000000140,E4,5,9,43,53,浅位,377340.0,380993.88373701216,381047.28905935097,3707.2890593509655,否
IN0049,B6T0000000140,E4,5,9,43,53,深位,377340.0,381085.95572601765,381139.36104835646,3799.3610483564553,否
IN0049,B6T0000000140,E4,5,10,43,53,浅位,377340.0,381178.02771502314,381231.43303736195,3891.433037361945,否
IN0049,B6T0000000140,E4,5,10,43,53,深位,377340.0,381270.09970402863,381323.50502636743,3983.5050263674348,否
IN0049,B6T0000000140,E4,5,9,44,49,浅位,377340.0,381362.1716930341,381415.74343216454,4075.7434321645414,否
IN0049,B6T0000000140,E4,5,9,44,49,深位,377340.0,381454.54343216453,381508.11517129495,4168.11517129495,否
IN0508,B6T0000001529,E1,5,10,8,2,浅位,391080.0,391080.0,391096.57439381717,16.5743938171654,否
IN0508,B6T0000001529,E1,5,10,8,2,深位,391080.0,391105.4287712656,391122.0031650828,42.003165082773194,否
IN0508,B6T0000001529,E1,5,9,5,8,深位,391080.0,391130.8575425312,391148.5143967807,68.51439678069437,否
IN0508,B6T0000001529,E1,5,10,5,8,浅位,391080.0,391158.47302052256,391176.12987477204,96.12987477204297,否
IN0508,B6T0000001529,E1,5,10,5,8,深位,391080.0,391186.0884985139,391203.7453527634,123.74535276339157,否
IN0426,B6T0000001299,E3,5,9,15,6,浅位,393960.0,393960.0,393983.9403587959,23.940358795924112,否
IN0426,B6T0000001299,E3,5,9,15,6,深位,393960.0,393998.92213925597,394022.8624980519,62.86249805189436,否
IN0426,B6T0000001299,E3,5,10,13,62,深位,393960.0,394037.84427851194,394072.0389561731,112.03895617311355,否
IN0426,B6T0000001299,E3,5,9,12,67,浅位,393960.0,394095.82752741117,394130.18415247434,170.18415247433586,否
IN0426,B6T0000001299,E3,5,9,12,67,深位,393960.0,394154.06175771763,394188.4183827808,228.41838278080104,否
IN0426,B6T0000001299,E3,5,10,12,67,浅位,393960.0,394212.2959880241,394246.65261308727,286.6526130872662,否
IN0426,B6T0000001299,E3,5,10,12,67,深位,393960.0,394270.53021833056,394304.88684339373,344.8868433937314,否
IN0625,B6T0000001858,E1,5,9,3,13,深位,398220.0,398220.0,398237.6832385059,17.683238505909685,否
IN0625,B6T0000001858,E1,5,9,4,11,深位,398220.0,398247.7845284213,398265.7092806241,45.70928062411258,否
IN0625,B6T0000001858,E1,5,9,6,24,深位,398220.0,398275.96273321274,398298.3939417646,78.39394176460337,否
IN0625,B6T0000001858,E1,5,9,1,51,深位,398220.0,398312.57352828776,398335.19309350516,115.19309350516414,否
IN0625,B6T0000001858,E1,5,10,2,59,浅位,398220.0,398349.626086667,398375.1010578474,155.1010578473797,否
IN0625,B6T0000001858,E1,5,10,2,59,深位,398220.0,398391.7961516388,398417.27112281916,197.27112281916197,否
IN0625,B6T0000001858,E1,5,9,1,68,浅位,398220.0,398433.96621661057,398459.5423035671,239.54230356711196,否
IN0625,B6T0000001858,E1,5,9,1,68,深位,398220.0,398476.2419633956,398501.81805035216,281.818050352158,否
IN0625,B6T0000001858,E1,5,10,1,68,浅位,398220.0,398518.51771018066,398544.0937971372,324.0937971372041,否
IN0625,B6T0000001858,E1,5,10,1,68,深位,398220.0,398560.7934569657,398586.36954392225,366.36954392225016,否
IN0625,B6T0000001858,E1,5,10,3,54,深位,398220.0,398603.06920375075,398628.6826440536,408.68264405359514,否
IN0625,B6T0000001858,E1,5,9,2,60,浅位,398220.0,398645.5341277703,398671.1830119941,451.1830119941151,否
IN0625,B6T0000001858,E1,5,9,2,60,深位,398220.0,398688.0114391189,398713.6603233427,493.66032334271586,否
IN0201,B6T0000000584,E3,5,9,15,4,浅位,405420.0,405420.0,405443.04137931037,23.0413793103653,否
IN0201,B6T0000000584,E3,5,9,15,4,深位,405420.0,405457.21908807434,405480.2604673847,60.260467384709045,否
IN0201,B6T0000000584,E3,5,10,15,4,浅位,405420.0,405494.4381761487,405517.47955545905,97.47955545905279,否
IN0201,B6T0000000584,E3,5,9,14,59,浅位,405420.0,405531.65726422303,405566.0198579262,146.0198579261778,否
IN0201,B6T0000000584,E3,5,9,14,59,深位,405420.0,405589.9531912595,405624.3157849627,204.3157849626732,否
IN0143,B6T0000000431,E3,5,10,14,59,浅位,429180.0,429180.0,429214.36259370315,34.36259370314656,否
IN0143,B6T0000000431,E3,5,10,14,59,深位,429180.0,429238.2959270365,429272.65852073964,92.65852073964197,否
IN0143,B6T0000000431,E3,5,9,13,63,浅位,429180.0,429296.591854073,429330.9604447776,150.9604447776219,否
IN0143,B6T0000000431,E3,5,9,13,63,深位,429180.0,429354.88234934903,429389.25094005367,209.25094005366554,否
IN0143,B6T0000000431,E3,5,10,13,63,浅位,429180.0,429413.1728446251,429447.5414353297,267.5414353297092,否
IN0143,B6T0000000431,E3,5,10,13,63,深位,429180.0,429471.4633399011,429505.83193060575,325.83193060575286,否
IN0143,B6T0000000431,E3,5,9,12,68,浅位,429180.0,429529.75383517717,429564.2843732838,384.2843732837937,否
IN0143,B6T0000000431,E3,5,9,12,68,深位,429180.0,429588.29531186045,429622.8258499671,442.8258499670774,否
IN0380,B6T0000001157,E3,5,10,12,68,浅位,429180.0,429646.83678854373,429681.36732665036,501.36732665036106,否
IN0380,B6T0000001157,E3,5,10,12,68,深位,429180.0,429705.378265227,429739.90880333364,559.9088033336448,否
IN0380,B6T0000001157,E3,5,9,14,60,浅位,429180.0,429763.9197419103,429798.4562486569,618.4562486569048,否
IN0380,B6T0000001157,E3,5,9,14,60,深位,429180.0,429822.5229153236,429857.0594220702,677.0594220702187,否
IN0380,B6T0000001157,E3,5,10,14,60,浅位,429180.0,429881.1260887369,429915.66259548353,735.6625954835326,否
IN0380,B6T0000001157,E3,5,10,14,60,深位,429180.0,429939.72926215024,429974.26576889685,794.2657688968466,否
IN0380,B6T0000001157,E3,5,9,13,64,浅位,429180.0,429998.33243556356,430032.8749393117,852.8749393117032,否
IN0380,B6T0000001157,E3,5,9,13,64,深位,429180.0,430056.9301772164,430091.47268096457,911.4726809645654,否
IN0380,B6T0000001157,E3,5,10,13,64,浅位,429180.0,430115.5279188693,430150.0704226174,970.0704226174275,否
IN0380,B6T0000001157,E3,5,10,13,64,深位,429180.0,430174.12566052214,430208.6681642703,1028.6681642702897,否
IN0380,B6T0000001157,E3,5,9,28,11,浅位,429180.0,430232.723402175,430267.36354830745,1087.3635483074468,否
IN0380,B6T0000001157,E3,5,9,28,11,深位,429180.0,430290.82984043047,430325.4699865629,1145.4699865629082,否
IN0380,B6T0000001157,E3,5,10,28,11,浅位,429180.0,430348.9362786859,430383.57642481837,1203.5764248183696,否
IN0380,B6T0000001157,E3,5,10,28,11,深位,429180.0,430407.0427169414,430441.68286307383,1261.682863073831,否
IN0380,B6T0000001157,E3,5,9,15,57,浅位,429180.0,430465.14915519685,430499.8535779854,1319.8535779854283,否
IN0380,B6T0000001157,E3,5,9,15,57,深位,429180.0,430524.05357798544,430558.758000774,1378.758000774018,否
IN0380,B6T0000001157,E3,5,10,15,57,浅位,429180.0,430582.95800077403,430617.6624235626,1437.6624235626077,否
IN0380,B6T0000001157,E3,5,10,15,57,深位,429180.0,430641.8624235626,430676.5668463512,1496.5668463511975,否
IN0310,B6T0000000936,E3,5,9,10,1,浅位,434940.0,434947.82678541646,434965.2076169361,25.207616936124396,是
IN0310,B6T0000000936,E3,5,9,10,1,深位,434940.0,435028.31221463723,435045.6930461569,105.69304615689907,是
IN0310,B6T0000000936,E3,5,10,10,1,浅位,434940.0,435108.797643858,435126.1784753777,186.17847537767375,是
IN0448,B6T0000001355,E1,5,10,5,2,浅位,438900.0,438900.0,438914.82842712477,14.828427124768496,否
IN0448,B6T0000001355,E1,5,10,5,2,深位,438900.0,438922.25722873845,438937.0856558632,37.0856558632222,否
IN0448,B6T0000001355,E1,5,9,1,21,浅位,438900.0,438944.5144574769,438961.6796088668,61.67960886680521,否
IN0448,B6T0000001355,E1,5,9,1,21,深位,438900.0,438971.51016264147,438988.67531403137,88.67531403136672,否
IN0448,B6T0000001355,E1,5,10,1,21,浅位,438900.0,438998.50586780603,439015.6710191959,115.67101919592824,否
IN0448,B6T0000001355,E1,5,10,10,1,深位,438900.0,439025.5015729706,439042.88240449026,142.8824044902576,否
IN0448,B6T0000001355,E1,5,10,9,4,深位,438900.0,439052.33067573427,439070.8159571085,170.81595710851252,否
IN0448,B6T0000001355,E1,5,9,9,11,浅位,438900.0,439081.3218691028,439102.4404000577,202.44040005770512,否
IN0448,B6T0000001355,E1,5,9,9,11,深位,438900.0,439115.30156207766,439136.4200930326,236.42009303258965,否
IN0448,B6T0000001355,E1,5,10,9,11,浅位,438900.0,439149.28125505254,439170.3997860075,270.3997860074742,否
IN0448,B6T0000001355,E1,5,9,17,1,浅位,438900.0,439183.2609480274,439205.6816376826,305.68163768260274,否
IN0448,B6T0000001355,E1,5,10,15,6,浅位,438900.0,439219.1371587313,439243.0775175272,343.0775175272138,否
IN0448,B6T0000001355,E1,5,10,15,6,深位,438900.0,439258.05929798726,439281.9996567832,381.99965678318404,否
IN0448,B6T0000001355,E1,5,10,2,60,浅位,438900.0,439296.98143724323,439322.63032146706,422.63032146706246,否
IN0448,B6T0000001355,E1,5,10,2,60,深位,438900.0,439339.45874859183,439365.10763281566,465.10763281566324,否
IN0002,B6T0000000001,E4,5,9,43,1,浅位,439740.0,439740.0,439780.4379310345,40.43793103448115,否
IN0002,B6T0000000001,E4,5,9,43,1,深位,439740.0,439807.82678541646,439848.26471645094,108.26471645093989,否
IN0002,B6T0000000001,E4,5,10,43,1,浅位,439740.0,439875.6535708329,439916.0915018674,176.09150186739862,否
IN0002,B6T0000000001,E4,5,10,43,1,深位,439740.0,439943.4803562494,439983.91828728386,243.91828728385735,否
IN0002,B6T0000000001,E4,5,10,45,1,深位,439740.0,440011.30714166583,440053.46921063133,313.4692106313305,否
IN0002,B6T0000000001,E4,5,9,45,3,浅位,439740.0,440082.1913983467,440125.81756892736,385.817568927363,否
IN0002,B6T0000000001,E4,5,9,45,3,深位,439740.0,440155.84928893764,440199.4754595183,459.47545951831853,否
IN0002,B6T0000000001,E4,5,9,47,1,浅位,439740.0,440229.5071795286,440273.39338642516,533.3933864251594,否
IN0002,B6T0000000001,E4,5,9,47,1,深位,439740.0,440303.4489074738,440347.3351143704,607.3351143703912,否
IN0002,B6T0000000001,E4,5,10,47,1,浅位,439740.0,440377.39063541905,440421.2768423156,681.2768423156231,否
IN0002,B6T0000000001,E4,5,10,47,1,深位,439740.0,440451.3323633643,440495.21857026085,755.2185702608549,否
IN0002,B6T0000000001,E4,5,10,44,49,浅位,439740.0,440525.2740913095,440578.84583043994,838.8458304399392,否
IN0002,B6T0000000001,E4,5,10,44,49,深位,439740.0,440617.6458304399,440671.21756957035,931.2175695703481,否
IN0002,B6T0000000001,E4,5,9,43,54,浅位,439740.0,440710.01756957034,440763.59680495266,1023.5968049526564,否
IN0002,B6T0000000001,E4,5,9,43,54,深位,439740.0,440802.39680495264,440855.97604033496,1115.9760403349646,否
IN0002,B6T0000000001,E4,5,10,43,54,浅位,439740.0,440894.77604033495,440948.3552757173,1208.355275717273,否
IN0002,B6T0000000001,E4,5,10,43,54,深位,439740.0,440987.15527571726,441040.7345110996,1300.7345110995811,否
IN0002,B6T0000000001,E4,5,9,44,50,浅位,439740.0,441079.53451109957,441133.2801632735,1393.2801632735063,否
IN0002,B6T0000000001,E4,5,9,44,50,深位,439740.0,441172.2134966068,441225.95914878073,1485.9591487807338,否
IN0002,B6T0000000001,E4,5,10,44,50,浅位,439740.0,441264.892482114,441318.63813428796,1578.6381342879613,否
IN0002,B6T0000000001,E4,5,10,44,50,深位,439740.0,441357.57146762125,441411.3171197952,1671.3171197951888,否
IN0002,B6T0000000001,E4,5,9,43,55,浅位,439740.0,441450.2504531285,441504.00360155426,1764.0036015542573,否
IN0002,B6T0000000001,E4,5,9,43,55,深位,439740.0,441542.9369348876,441596.6900833134,1856.690083313384,否
IN0002,B6T0000000001,E4,5,10,43,55,浅位,439740.0,441635.62341664673,441689.3765650725,1949.3765650725109,否
IN0002,B6T0000000001,E4,5,10,43,55,深位,439740.0,441728.30989840586,441782.06304683164,2042.0630468316376,否
IN0002,B6T0000000001,E4,5,9,45,46,浅位,439740.0,441820.996380165,441874.9084491305,2134.908449130482,否
IN0002,B6T0000000001,E4,5,9,45,46,深位,439740.0,441913.9751157972,441967.8871847627,2227.887184762687,否
IN0002,B6T0000000001,E4,5,10,45,46,浅位,439740.0,442006.9538514294,442060.8659203949,2320.865920394892,否
IN0002,B6T0000000001,E4,5,10,45,46,深位,439740.0,442099.9325870616,442153.8446560271,2413.844656027097,否
IN0002,B6T0000000001,E4,5,9,44,51,浅位,439740.0,442192.9113226938,442246.8308879112,2506.830887911201,否
IN0002,B6T0000000001,E4,5,9,44,51,深位,439740.0,442285.89755457785,442339.81711979525,2599.817119795247,否
IN0265,B6T0000000781,E3,6,12,11,3,深位,2100.0,2100.0,2119.6621406423233,19.662140642323266,否
IN0265,B6T0000000781,E3,6,11,11,4,深位,2100.0,2131.0871913171536,2151.285230344339,51.2852303443392,否
IN0265,B6T0000000781,E3,6,11,12,9,深位,2100.0,2163.1896031062033,2186.144054256307,86.14405425630684,否
IN0265,B6T0000000781,E3,6,12,18,4,深位,2100.0,2200.454889312305,2225.5652341398913,125.56523413989134,否
IN0495,B6T0000001491,E1,6,11,1,9,深位,13800.0,13800.0,13814.0,14.0,否
IN0495,B6T0000001491,E1,6,12,1,10,深位,13800.0,13820.999556307856,13835.324111628192,35.32411162819153,否
IN0302,B6T0000000907,E3,6,11,13,15,浅位,15960.0,15960.0,15985.408035657932,25.408035657932487,否
IN0302,B6T0000000907,E3,6,11,13,15,深位,15960.0,16001.858143459598,16027.26617911753,67.26617911753056,否
IN0396,B6T0000001204,E3,6,12,13,15,浅位,17460.0,17460.0,17485.408035657932,25.408035657932487,否
IN0396,B6T0000001204,E3,6,12,13,15,深位,17460.0,17501.858143459598,17527.26617911753,67.26617911753056,否
IN0396,B6T0000001204,E3,6,11,22,1,深位,17460.0,17543.716286919196,17569.585252436438,109.58525243643817,否
IN0396,B6T0000001204,E3,6,12,22,8,深位,17460.0,17585.70744015177,17615.233259918507,155.23325991850652,否
IN0476,B6T0000001436,E1,6,12,5,2,深位,23940.0,23940.0,23954.828427124747,14.828427124746668,否
IN0476,B6T0000001436,E1,6,11,6,2,深位,23940.0,23962.257228738446,23977.718905443904,37.71890544390408,否
IN0288,B6T0000000865,E3,6,12,12,9,浅位,26340.0,26342.242616096868,26365.197067246972,25.197067246972438,是
IN0288,B6T0000000865,E3,6,12,12,9,深位,26340.0,26436.138351621,26459.092802771105,119.0928027711052,否
IN0288,B6T0000000865,E3,6,11,15,4,浅位,26340.0,26473.4036378271,26496.445017137445,156.44501713744467,否
IN0248,B6T0000000727,E3,6,11,15,4,深位,26340.0,26510.622725901445,26533.66410521179,193.6641052117884,否
IN0248,B6T0000000727,E3,6,12,15,4,浅位,26340.0,26547.84181397579,26570.883193286132,230.88319328613215,否
IN0248,B6T0000000727,E3,6,12,15,4,深位,26340.0,26585.060902050132,26608.102281360476,268.1022813604759,否
IN0248,B6T0000000727,E3,6,12,11,44,深位,26340.0,26622.279990124476,26651.880203064706,311.8802030647057,否
IN0248,B6T0000000727,E3,6,12,16,25,深位,26340.0,26672.07278464192,26701.80381912468,361.80381912468147,否
IN0248,B6T0000000727,E3,6,11,27,3,深位,26340.0,26721.881424368014,26752.66276736246,412.6627673624607,否
IN0248,B6T0000000727,E3,6,11,9,64,浅位,26340.0,26772.76115403943,26804.126870196276,464.1268701962763,否
IN0248,B6T0000000727,E3,6,11,9,64,深位,26340.0,26825.588406759885,26856.954122916733,516.9541229167335,否
IN0248,B6T0000000727,E3,6,12,9,64,浅位,26340.0,26878.415659480343,26909.78137563719,569.7813756371906,否
IN0248,B6T0000000727,E3,6,12,9,64,深位,26340.0,26931.2429122008,26962.608628357648,622.6086283576478,否
IN0248,B6T0000000727,E3,6,11,9,65,浅位,26340.0,26984.070164921257,27015.60979412158,675.6097941215812,否
IN0512,B6T0000001536,E1,6,11,1,15,深位,29760.0,29760.0,29775.745966692415,15.745966692415095,否
IN0512,B6T0000001536,E1,6,11,4,5,深位,29760.0,29784.307163084544,29800.070801661674,40.07080166167361,否
IN0627,B6T0000001866,E1,6,11,2,10,深位,33300.0,33300.0,33315.788656935474,15.788656935474137,否
IN0627,B6T0000001866,E1,6,11,4,6,深位,33300.0,33324.273938309714,33340.46442041741,40.46442041741102,否
IN0514,B6T0000001539,E1,6,12,1,18,深位,33300.0,33349.16669467639,33365.65197605063,65.65197605062713,否
IN0514,B6T0000001539,E1,6,12,4,7,深位,33300.0,33374.87443559689,33391.45744084115,91.45744084114995,否
IN0514,B6T0000001539,E1,6,12,8,3,深位,33300.0,33400.51079846657,33417.72086677412,117.72086677412153,否
IN0162,B6T0000000471,E3,6,11,12,29,浅位,48240.0,48240.0,48267.72478076437,27.724780764372554,否
IN0162,B6T0000000471,E3,6,11,9,65,深位,48240.0,48286.302328337406,48317.841957537734,77.84195753773383,否
IN0162,B6T0000000471,E3,6,12,9,65,浅位,48240.0,48339.43682743467,48370.976456635,130.9764566349986,否
IN0162,B6T0000000471,E3,6,12,9,65,深位,48240.0,48392.571326531935,48424.11095573226,184.1109557322634,否
IN0162,B6T0000000471,E3,6,11,9,66,浅位,48240.0,48445.7058256292,48477.419367873,237.41936787300074,否
IN0162,B6T0000000471,E3,6,11,9,66,深位,48240.0,48499.147571103276,48530.86111334708,290.86111334707675,否
IN0162,B6T0000000471,E3,6,12,9,66,浅位,48240.0,48552.58931657735,48584.30285882115,344.30285882115277,否
IN0162,B6T0000000471,E3,6,12,9,66,深位,48240.0,48606.03106205143,48637.74460429523,397.7446042952288,否
IN0162,B6T0000000471,E3,6,11,9,67,浅位,48240.0,48659.472807525504,48691.360262812785,451.36026281278464,否
IN0162,B6T0000000471,E3,6,11,9,67,深位,48240.0,48713.22179937639,48745.10925466367,505.1092546636719,否
IN0162,B6T0000000471,E3,6,12,9,67,浅位,48240.0,48766.970791227286,48798.85824651457,558.8582465145664,否
IN0162,B6T0000000471,E3,6,12,9,67,深位,48240.0,48820.71978307818,48852.60723836546,612.607238365461,否
IN0162,B6T0000000471,E3,6,11,9,68,浅位,48240.0,48874.468774929075,48906.530143259835,666.5301432598353,否
IN0162,B6T0000000471,E3,6,11,9,68,深位,48240.0,48928.52501315678,48960.58638148754,720.5863814875411,否
IN0162,B6T0000000471,E3,6,12,9,68,浅位,48240.0,48982.58125138449,49014.64261971525,774.6426197152468,否
IN0162,B6T0000000471,E3,6,12,9,68,深位,48240.0,49036.63748961219,49068.69885794295,828.6988579429526,否
IN0162,B6T0000000471,E3,6,11,10,63,浅位,48240.0,49090.6937278399,49122.78108109868,882.7810810986775,否
IN0162,B6T0000000471,E3,6,11,10,63,深位,48240.0,49144.84049796073,49176.92785121951,936.9278512195087,否
IN0162,B6T0000000471,E3,6,12,10,63,浅位,48240.0,49198.98726808156,49231.07462134034,991.07462134034,否
IN0162,B6T0000000471,E3,6,12,10,63,深位,48240.0,49253.13403820239,49285.22139146117,1045.2213914611712,否
IN0162,B6T0000000471,E3,6,11,10,64,浅位,48240.0,49307.28080832322,49339.54207462548,1099.5420746254822,否
IN0162,B6T0000000471,E3,6,11,10,64,深位,48240.0,49361.734824820865,49393.996091123125,1153.9960911231246,否
IN0162,B6T0000000471,E3,6,12,10,64,浅位,48240.0,49416.18884131851,49448.45010762077,1208.450107620767,否
IN0162,B6T0000000471,E3,6,12,10,64,深位,48240.0,49470.64285781615,49502.90412411841,1262.9041241184095,否
IN0162,B6T0000000471,E3,6,11,26,8,深位,48240.0,49525.09687431379,49557.38131477018,1317.3813147701803,否
IN0162,B6T0000000471,E3,6,11,10,65,浅位,48240.0,49578.907625693115,49611.34280503885,1371.3428050388466,否
IN0162,B6T0000000471,E3,6,11,10,65,深位,48240.0,49633.66888856757,49666.1040679133,1426.1040679133002,否
IN0162,B6T0000000471,E3,6,12,10,65,浅位,48240.0,49688.43015144202,49720.865330787754,1480.865330787754,否
IN0162,B6T0000000471,E3,6,12,10,65,深位,48240.0,49743.191414316476,49775.62659366221,1535.6265936622076,否
IN0162,B6T0000000471,E3,6,12,28,5,深位,48240.0,49797.95267719093,49830.43170969765,1590.431709697652,否
IN0162,B6T0000000471,E3,6,11,11,61,浅位,48240.0,49851.965043030985,49884.521777710346,1644.5217777103462,否
IN0162,B6T0000000471,E3,6,11,11,61,深位,48240.0,49906.98177504154,49939.5385097209,1699.5385097209,否
IN0162,B6T0000000471,E3,6,12,11,61,浅位,48240.0,49961.99850705209,49994.555241731454,1754.5552417314539,否
IN0162,B6T0000000471,E3,6,12,11,61,深位,48240.0,50017.015239062646,50049.57197374201,1809.5719737420077,否
IN0162,B6T0000000471,E3,6,12,17,37,深位,48240.0,50072.0319710732,50104.637443337066,1864.6374433370656,否
IN0162,B6T0000000471,E3,6,11,10,66,浅位,48240.0,50127.18528641072,50159.79437879993,1919.794378799932,否
IN0162,B6T0000000471,E3,6,11,10,66,深位,48240.0,50182.253795661985,50214.8628880512,1974.862888051197,否
IN0162,B6T0000000471,E3,6,12,10,66,浅位,48240.0,50237.32230491325,50269.93139730246,2029.9313973024618,否
IN0162,B6T0000000471,E3,6,12,10,66,深位,48240.0,50292.390814164515,50324.99990655373,2084.9999065537268,否
IN0473,B6T0000001426,E1,6,12,1,26,浅位,51180.0,51180.0,51198.198039027186,18.198039027185587,否
IN0473,B6T0000001426,E1,6,12,1,26,深位,51180.0,51208.95243558983,51227.15047461702,47.15047461701761,否
IN0489,B6T0000001474,E1,6,11,8,5,深位,53160.0,53160.0,53178.21810264741,18.218102647413616,否
IN0489,B6T0000001474,E1,6,12,3,15,深位,53160.0,53188.54265796775,53206.760760615165,46.760760615165054,否
IN0489,B6T0000001474,E1,6,11,4,13,深位,53160.0,53217.34044756214,53235.8430527352,75.84305273520295,否
IN0552,B6T0000001648,E1,6,12,1,28,深位,53760.0,53760.0,53778.58300524426,18.583005244261585,否
IN0552,B6T0000001648,E1,6,11,3,17,深位,53760.0,53789.681726059076,53808.40007326531,48.40007326530758,否
IN0552,B6T0000001648,E1,6,11,1,30,深位,53760.0,53819.427192547846,53838.38164369795,78.38164369794686,否
IN0552,B6T0000001648,E1,6,12,7,9,深位,53760.0,53849.81259583094,53869.02369838187,109.0236983818686,否
IN0552,B6T0000001648,E1,6,12,8,8,深位,53760.0,53880.27810210542,53899.68092304732,139.68092304732272,否
IN0552,B6T0000001648,E1,6,11,8,9,深位,53760.0,53911.06512262393,53930.81108931634,170.81108931633935,否
IN0552,B6T0000001648,E1,6,12,3,22,深位,53760.0,53942.50220778268,53962.355175257326,202.35517525732575,否
IN0552,B6T0000001648,E1,6,12,5,16,深位,53760.0,53974.39712975939,53994.39712975939,234.39712975938892,否
IN0552,B6T0000001648,E1,6,11,8,10,深位,53760.0,54006.45152677295,54026.5220487857,266.52204878570046,否
IN0552,B6T0000001648,E1,6,11,4,20,深位,53760.0,54038.50345835553,54058.73923288766,298.73923288765945,否
IN0552,B6T0000001648,E1,6,11,2,30,浅位,53760.0,54071.059726686595,54091.47827945184,331.4782794518396,否
IN0305,B6T0000000924,E3,6,12,12,6,浅位,55980.0,55980.0,56001.85343063567,21.853430635666882,否
IN0305,B6T0000000924,E3,6,12,12,6,深位,55980.0,56015.17948300571,56037.03291364138,57.0329136413784,否
IN0305,B6T0000000924,E3,6,11,11,62,浅位,55980.0,56050.35896601142,56083.089613734264,103.08961373426428,否
IN0305,B6T0000000924,E3,6,11,11,62,深位,55980.0,56105.682944398795,56138.41359212164,158.4135921216366,是
IN0014,B6T0000000043,E4,6,11,45,3,浅位,59340.0,59340.0,59383.626170580654,43.62617058065371,否
IN0014,B6T0000000043,E4,6,11,45,3,深位,59340.0,59413.657890590956,59457.28406117161,117.28406117160921,否
IN0014,B6T0000000043,E4,6,12,45,3,浅位,59340.0,59487.31578118191,59530.941951762565,190.9419517625647,否
IN0014,B6T0000000043,E4,6,12,45,3,深位,59340.0,59560.97367177287,59604.59984235352,264.5998423535202,否
IN0014,B6T0000000043,E4,6,11,43,20,深位,59340.0,59634.63156236382,59682.01376530831,342.0137653083075,否
IN0014,B6T0000000043,E4,6,11,48,9,深位,59340.0,59715.613765308306,59764.362041170374,424.36204117037414,否
IN0014,B6T0000000043,E4,6,12,43,27,深位,59340.0,59798.66193764971,59847.49217352961,507.4921735296084,否
IN0014,B6T0000000043,E4,6,12,47,19,深位,59340.0,59882.3873335605,59932.99133834414,592.9913383441381,否
IN0014,B6T0000000043,E4,6,12,48,16,深位,59340.0,59969.05544048665,60019.80371634872,679.803716348717,否
IN0014,B6T0000000043,E4,6,12,44,34,深位,59340.0,60055.89246721005,60106.85551068831,766.8555106883068,否
IN0014,B6T0000000043,E4,6,11,43,43,深位,59340.0,60143.5529012033,60195.21909310735,855.2190931073492,否
IN0014,B6T0000000043,E4,6,11,43,49,浅位,59340.0,60232.54939574624,60285.25906591116,945.2590659111593,否
IN0569,B6T0000001688,E1,6,11,5,2,浅位,60240.0,60323.39239924449,60338.22082636924,98.22082636923733,否
IN0569,B6T0000001688,E1,6,11,5,2,深位,60240.0,60345.64962798294,60360.478055107684,120.47805510768376,否
