crane,material,box_type,src_shelf,src_z,src_x,src_slot,dst_shelf,dst_z,dst_x,dst_slot,start,end,op_time
4,B6T0000000705,E3,7,19,27,0,4,10,34,0,519437.6061538465,519465.59384615417,27.987692307692313
4,B6T0000000705,E3,7,19,27,1,4,10,34,1,519465.59384615417,519490.9107692311,25.31692307692308
4,B6T0000000705,E3,8,19,27,0,5,10,34,0,519490.9107692311,519516.227692308,25.31692307692308
4,B6T0000000705,E3,8,19,27,1,5,10,34,1,519516.227692308,519541.54461538495,25.31692307692308
4,B6T0000001074,E3,7,42,6,0,7,42,2,0,519541.54461538495,519578.35692307726,36.812307692307705
4,B6T0000001074,E3,7,42,6,1,7,42,2,1,519578.35692307726,519591.6369230773,13.28
4,B6T0000001074,E3,8,42,6,0,8,42,2,0,519591.6369230773,519604.9169230773,13.28
4,B6T0000001074,E3,8,42,6,1,8,42,2,1,519604.9169230773,519618.19692307734,13.28
4,B6T0000001074,E3,7,41,7,0,14,42,2,0,519618.19692307734,519633.0276923081,14.830769230769231
4,B6T0000001074,E3,7,41,7,1,14,42,2,1,519633.0276923081,519647.8584615389,14.830769230769231
4,B6T0000001074,E3,8,41,7,0,6,9,36,0,519647.8584615389,519685.6061538466,37.74769230769232
4,B6T0000001074,E3,8,41,7,1,6,9,36,1,519685.6061538466,519746.2707692312,60.66461538461541
4,B6T0000000069,E4,7,43,12,0,1,47,12,0,519746.2707692312,519786.1876923081,39.91692307692309
4,B6T0000000069,E4,7,43,12,1,1,47,12,1,519786.1876923081,519804.341538462,18.15384615384616
4,B6T0000000069,E4,8,43,12,0,2,47,12,0,519804.341538462,519822.49538461585,18.15384615384616
4,B6T0000000069,E4,8,43,12,1,2,47,12,1,519822.49538461585,519840.6492307697,18.15384615384616
4,B6T0000000446,E3,7,22,39,0,4,25,36,0,519840.6492307697,519875.37230769277,34.72307692307693
4,B6T0000000446,E3,8,21,40,0,7,25,36,1,519875.37230769277,519893.57538461586,18.20307692307692
4,B6T0000000446,E3,8,21,40,1,8,25,36,0,519893.57538461586,519911.77846153895,18.20307692307692
4,B6T0000000446,E3,7,21,40,1,14,25,36,1,519911.77846153895,519929.98153846205,18.20307692307692
4,B6T0000000446,E3,7,21,40,0,1,26,35,0,519929.98153846205,519948.9600000005,18.978461538461538
4,B6T0000000810,E3,7,23,39,0,5,34,28,0,519948.9600000005,519971.9753846159,23.01538461538462
4,B6T0000000810,E3,7,23,39,1,5,34,28,1,519971.9753846159,520001.03384615434,29.058461538461547
4,B6T0000000810,E3,8,23,39,0,6,34,28,0,520001.03384615434,520030.0923076928,29.058461538461547
4,B6T0000000810,E3,8,23,39,1,6,34,28,1,520030.0923076928,520059.15076923126,29.058461538461547
4,B6T0000000932,E3,7,13,51,0,1,23,41,0,520059.15076923126,520095.50769230817,36.35692307692309
4,B6T0000000932,E3,7,12,52,0,5,23,41,1,520095.50769230817,520124.5661538466,29.058461538461547
4,B6T0000000932,E3,7,12,52,1,6,23,41,0,520124.5661538466,520153.6246153851,29.058461538461547
4,B6T0000000932,E3,8,12,52,0,6,23,41,1,520153.6246153851,520182.68307692354,29.058461538461547
4,B6T0000000932,E3,8,12,52,1,7,23,41,0,520182.68307692354,520211.741538462,29.058461538461547
4,B6T0000001061,E3,7,28,37,0,14,37,28,0,520211.741538462,520234.4369230774,22.69538461538462
4,B6T0000001061,E3,7,27,38,0,5,38,27,1,520234.4369230774,520262.72000000044,28.283076923076933
4,B6T0000001061,E3,7,27,38,1,6,38,27,0,520262.72000000044,520291.7784615389,29.05846153846155
4,B6T0000001061,E3,8,27,38,0,6,38,27,1,520291.7784615389,520320.83692307735,29.05846153846155
4,B6T0000001061,E3,8,27,38,1,7,38,27,0,520320.83692307735,520349.8953846158,29.05846153846155
4,B6T0000001228,E3,7,15,52,0,5,24,43,0,520349.8953846158,520387.0276923081,37.132307692307705
4,B6T0000001228,E3,7,15,52,1,5,24,43,1,520387.0276923081,520412.98461538507,25.956923076923086
4,B6T0000001228,E3,8,15,52,0,6,24,43,0,520412.98461538507,520438.941538462,25.956923076923086
4,B6T0000001228,E3,8,15,52,1,6,24,43,1,520438.941538462,520464.89846153895,25.956923076923086
4,B6T0000001228,E3,7,14,53,0,13,24,43,0,520464.89846153895,520492.40615384665,27.507692307692317
4,B6T0000001228,E3,7,14,53,1,13,24,43,1,520492.40615384665,520519.91384615435,27.507692307692317
4,B6T0000001228,E3,8,14,53,0,14,24,43,0,520519.91384615435,520547.42153846205,27.507692307692317
4,B6T0000001228,E3,8,14,53,1,14,24,43,1,520547.42153846205,520574.92923076975,27.507692307692317
4,B6T0000001228,E3,7,13,54,0,7,25,42,0,520574.92923076975,520604.7630769236,29.83384615384616
4,B6T0000001228,E3,7,13,54,1,7,25,42,1,520604.7630769236,520635.3723076928,30.60923076923077
4,B6T0000001228,E3,8,13,54,0,8,25,42,0,520635.3723076928,520665.98153846205,30.60923076923077
4,B6T0000001228,E3,8,13,54,1,8,25,42,1,520665.98153846205,520696.59076923126,30.60923076923077
4,B6T0000000675,E3,7,40,30,0,13,16,55,0,520696.59076923126,520738.51076923124,41.920000000000016
4,B6T0000000675,E3,7,40,30,1,13,16,55,1,520738.51076923124,520788.0492307697,49.53846153846156
4,B6T0000001171,E3,7,39,32,0,10,46,25,0,520788.0492307697,520823.8492307697,35.80000000000001
4,B6T0000001171,E3,7,39,32,1,10,46,25,1,520823.8492307697,520847.781538462,23.932307692307702
4,B6T0000001171,E3,8,39,32,0,11,46,25,0,520847.781538462,520871.7138461543,23.932307692307702
4,B6T0000001171,E3,8,39,32,1,11,46,25,1,520871.7138461543,520895.6461538466,23.932307692307702
4,B6T0000000139,E4,7,44,46,0,11,43,49,0,520895.6461538466,520913.7938461543,18.14769230769231
4,B6T0000000139,E4,7,44,46,1,11,43,49,1,520913.7938461543,520928.29230769275,14.498461538461537
4,B6T0000000139,E4,8,44,46,0,12,43,49,0,520928.29230769275,520942.7907692312,14.498461538461537
4,B6T0000000139,E4,8,44,46,1,12,43,49,1,520942.7907692312,520957.2892307697,14.498461538461537
4,B6T0000001996,E1,7,9,11,0,7,8,58,0,520957.2892307697,521004.3507692312,47.061538461538476
4,B6T0000001996,E1,7,9,11,1,7,8,58,1,521004.3507692312,521032.3138461543,27.963076923076922
4,B6T0000001996,E1,8,9,11,0,8,8,58,0,521032.3138461543,521060.2769230774,27.963076923076922
4,B6T0000001996,E1,8,9,11,1,8,8,58,1,521060.2769230774,521088.2400000005,27.963076923076922
4,B6T0000001996,E1,8,1,21,0,9,8,58,0,521088.2400000005,521116.3876923082,28.147692307692306
4,B6T0000001996,E1,8,1,21,1,9,8,58,1,521116.3876923082,521144.53538461594,28.147692307692306
4,B6T0000001996,E1,7,2,14,0,10,8,58,0,521144.53538461594,521174.30769230827,29.772307692307695
4,B6T0000001996,E1,7,2,14,1,10,8,58,1,521174.30769230827,521204.0800000006,29.772307692307695
4,B6T0000001996,E1,8,2,14,0,11,8,58,0,521204.0800000006,521233.8523076929,29.772307692307695
4,B6T0000001996,E1,7,1,12,1,11,8,58,1,521233.8523076929,521264.88000000064,31.02769230769231
4,B6T0000001996,E1,7,4,6,1,12,8,58,0,521264.88000000064,521295.98153846216,31.10153846153846
4,B6T0000001996,E1,7,2,8,0,12,8,58,1,521295.98153846216,521327.6738461545,31.692307692307693
4,B6T0000000050,E4,7,46,56,0,13,45,59,0,521327.6738461545,521365.01230769296,37.33846153846156
4,B6T0000000050,E4,7,46,56,1,13,45,59,1,521365.01230769296,521379.5107692314,14.498461538461537
4,B6T0000000050,E4,8,46,56,0,14,45,59,0,521379.5107692314,521394.0092307699,14.498461538461537
4,B6T0000000050,E4,8,46,56,1,14,45,59,1,521394.0092307699,521408.50769230834,14.498461538461537
4,B6T0000000050,E4,7,50,51,0,3,49,54,0,521408.50769230834,521426.8830769237,18.375384615384615
4,B6T0000000050,E4,7,50,51,1,3,49,54,1,521426.8830769237,521441.3815384622,14.498461538461537
4,B6T0000000050,E4,8,50,51,0,4,49,54,0,521441.3815384622,521455.88000000064,14.498461538461537
4,B6T0000000050,E4,8,50,51,1,4,49,54,1,521455.88000000064,521470.3784615391,14.498461538461537
4,B6T0000000011,E4,7,45,49,0,14,44,52,1,521470.3784615391,521487.50461538526,17.126153846153848
4,B6T0000000011,E4,7,49,44,0,7,48,47,0,521487.50461538526,521505.88000000064,18.37538461538462
4,B6T0000000011,E4,7,49,44,1,7,48,47,1,521505.88000000064,521520.3784615391,14.498461538461537
4,B6T0000000011,E4,8,49,44,0,8,48,47,0,521520.3784615391,521534.87692307757,14.498461538461537
4,B6T0000000011,E4,8,49,44,1,8,48,47,1,521534.87692307757,521549.375384616,14.498461538461537
4,B6T0000000011,E4,7,45,49,1,1,45,51,1,521549.375384616,521564.3230769237,14.947692307692307
4,B6T0000000011,E4,8,45,49,0,2,45,51,0,521564.3230769237,521576.96307692374,12.64
4,B6T0000000011,E4,8,45,49,1,2,45,51,1,521576.96307692374,521589.60307692375,12.64
4,B6T0000001023,E3,7,21,68,0,13,23,68,0,521589.60307692375,521620.70769230835,31.1046153846154
4,B6T0000001023,E3,7,21,68,1,13,23,68,1,521620.70769230835,521635.1692307699,14.461538461538463
4,B6T0000001023,E3,8,21,68,0,14,23,68,0,521635.1692307699,521649.6307692315,14.461538461538463
4,B6T0000001023,E3,8,21,68,1,14,23,68,1,521649.6307692315,521664.09230769303,14.461538461538463
4,B6T0000001512,E1,7,2,64,0,12,2,64,1,521664.09230769303,521687.6553846161,23.563076923076927
4,B6T0000001512,E1,7,2,64,1,13,2,64,0,521687.6553846161,521699.6553846161,12.0
4,B6T0000001512,E1,8,2,64,0,13,2,64,1,521699.6553846161,521711.6553846161,12.0
4,B6T0000001512,E1,8,2,64,1,14,2,64,0,521711.6553846161,521723.6553846161,12.0
4,B6T0000000522,E3,7,32,58,0,1,37,55,0,521723.6553846161,521756.63384615455,32.978461538461545
4,B6T0000000522,E3,7,32,58,1,1,37,55,1,521756.63384615455,521775.7476923084,19.11384615384616
4,B6T0000000522,E3,8,32,58,0,2,37,55,0,521775.7476923084,521794.8615384622,19.11384615384616
4,B6T0000000522,E3,8,32,58,1,2,37,55,1,521794.8615384622,521813.97538461606,19.11384615384616
4,B6T0000000471,E3,7,26,66,0,4,34,60,0,521813.97538461606,521840.38769230834,26.412307692307703
4,B6T0000000471,E3,7,26,66,1,4,34,60,1,521840.38769230834,521864.1538461545,23.766153846153856
4,B6T0000000471,E3,8,26,66,0,5,34,60,0,521864.1538461545,521887.9200000007,23.766153846153856
4,B6T0000000471,E3,8,26,66,1,5,34,60,1,521887.9200000007,521911.68615384685,23.766153846153856
4,B6T0000000471,E3,8,25,67,0,7,34,60,0,521911.68615384685,521937.0030769238,25.316923076923086
4,B6T0000000471,E3,8,25,67,1,7,34,60,1,521937.0030769238,521962.3200000007,25.316923076923086
5,B6T0000000847,E3,9,22,6,0,14,19,5,0,518405.68000000005,518431.4153846154,25.73538461538462
5,B6T0000000847,E3,9,22,6,1,14,19,5,1,518431.4153846154,518447.42769230774,16.012307692307694
5,B6T0000000847,E3,10,22,6,0,1,20,4,0,518447.42769230774,518462.98461538466,15.556923076923079
5,B6T0000000847,E3,10,22,6,1,1,20,4,1,518462.98461538466,518478.0861538462,15.101538461538464
5,B6T0000000847,E3,9,23,5,0,14,20,4,0,518478.0861538462,518494.0984615385,16.012307692307694
5,B6T0000000847,E3,9,23,5,1,14,20,4,1,518494.0984615385,518510.1107692308,16.012307692307694
5,B6T0000000847,E3,10,23,5,0,1,21,3,0,518510.1107692308,518525.66769230773,15.556923076923079
5,B6T0000000847,E3,10,23,5,1,1,21,3,1,518525.66769230773,518540.76923076925,15.101538461538464
5,B6T0000000532,E3,9,22,9,0,14,13,15,0,518540.76923076925,518560.8430769231,20.073846153846155
5,B6T0000000532,E3,9,22,9,1,14,13,15,1,518560.8430769231,518585.84,24.996923076923082
5,B6T0000000532,E3,10,22,9,0,1,14,14,0,518585.84,518610.06153846154,24.221538461538465
5,B6T0000000532,E3,10,22,9,1,1,14,14,1,518610.06153846154,518633.5076923077,23.44615384615385
5,B6T0000001104,E3,9,22,13,0,8,27,2,0,518633.5076923077,518655.4276923077,21.92
5,B6T0000001104,E3,9,22,13,1,8,27,2,1,518655.4276923077,518677.1015384615,21.673846153846153
5,B6T0000001104,E3,10,22,13,0,9,27,2,0,518677.1015384615,518698.77538461535,21.673846153846153
5,B6T0000001104,E3,10,22,13,1,9,27,2,1,518698.77538461535,518720.4492307692,21.673846153846153
5,B6T0000001104,E3,9,21,14,0,13,27,2,0,518720.4492307692,518743.6738461538,23.224615384615387
5,B6T0000001104,E3,9,21,14,1,13,27,2,1,518743.6738461538,518766.89846153837,23.224615384615387
5,B6T0000001104,E3,10,21,14,0,14,27,2,0,518766.89846153837,518790.12307692296,23.224615384615387
5,B6T0000001104,E3,10,21,14,1,14,27,2,1,518790.12307692296,518813.34769230755,23.224615384615387
5,B6T0000000475,E3,9,31,6,0,10,15,17,0,518813.34769230755,518840.05538461526,26.707692307692316
5,B6T0000000475,E3,9,31,6,1,10,15,17,1,518840.05538461526,518875.2676923076,35.212307692307704
5,B6T0000000475,E3,10,31,6,0,11,15,17,0,518875.2676923076,518910.4799999999,35.212307692307704
5,B6T0000000475,E3,10,31,6,1,11,15,17,1,518910.4799999999,518945.69230769225,35.212307692307704
5,B6T0000000475,E3,9,32,5,0,10,16,16,0,518945.69230769225,518981.67999999993,35.98769230769232
5,B6T0000000475,E3,9,32,5,1,10,16,16,1,518981.67999999993,519016.89230769227,35.212307692307704
5,B6T0000000475,E3,10,32,5,0,11,16,16,0,519016.89230769227,519052.1046153846,35.212307692307704
5,B6T0000000475,E3,10,32,5,1,11,16,16,1,519052.1046153846,519087.3169230769,35.212307692307704
5,B6T0000001088,E3,9,11,31,0,12,19,18,0,519087.3169230769,519111.7969230769,24.48
5,B6T0000001088,E3,9,11,31,1,12,19,18,1,519111.7969230769,519137.80307692307,26.00615384615385
5,B6T0000001088,E3,10,11,31,0,13,19,18,0,519137.80307692307,519163.8092307692,26.00615384615385
5,B6T0000001088,E3,10,11,31,1,13,19,18,1,519163.8092307692,519189.8153846154,26.00615384615385
5,B6T0000001088,E3,9,10,32,0,12,20,17,0,519189.8153846154,519218.1476923077,28.332307692307694
5,B6T0000001088,E3,9,10,32,1,12,20,17,1,519218.1476923077,519247.2553846154,29.10769230769231
5,B6T0000001088,E3,10,10,32,0,13,20,17,0,519247.2553846154,519276.36307692307,29.10769230769231
5,B6T0000001088,E3,10,10,32,1,13,20,17,1,519276.36307692307,519305.47076923074,29.10769230769231
5,B6T0000000390,E3,9,36,9,0,10,29,12,0,519305.47076923074,519333.38461538457,27.913846153846162
5,B6T0000000390,E3,9,36,9,1,10,29,12,1,519333.38461538457,519354.95999999996,21.57538461538462
5,B6T0000000390,E3,10,36,9,0,11,29,12,0,519354.95999999996,519376.53538461536,21.57538461538462
5,B6T0000000390,E3,10,36,9,1,11,29,12,1,519376.53538461536,519398.11076923076,21.57538461538462
5,B6T0000000390,E3,9,37,8,0,10,30,11,0,519398.11076923076,519420.4615384615,22.350769230769238
5,B6T0000000390,E3,9,37,8,1,10,30,11,1,519420.4615384615,519442.0369230769,21.57538461538462
5,B6T0000000390,E3,10,37,8,0,11,30,11,0,519442.0369230769,519463.6123076923,21.57538461538462
5,B6T0000000390,E3,10,37,8,1,11,30,11,1,519463.6123076923,519485.1876923077,21.57538461538462
5,B6T0000000705,E3,10,18,28,0,9,9,35,0,519485.1876923077,519513.9507692308,28.76307692307693
5,B6T0000000705,E3,10,18,28,1,9,9,35,1,519513.9507692308,519539.2676923077,25.31692307692308
5,B6T0000000705,E3,9,19,27,0,6,10,34,0,519539.2676923077,519565.36000000004,26.092307692307692
5,B6T0000000705,E3,9,19,27,1,6,10,34,1,519565.36000000004,519590.676923077,25.31692307692308
5,B6T0000000705,E3,10,19,27,0,7,10,34,0,519590.676923077,519615.9938461539,25.31692307692308
5,B6T0000000705,E3,10,19,27,1,7,10,34,1,519615.9938461539,519641.3107692308,25.31692307692308
5,B6T0000000261,E4,10,43,21,0,1,43,1,0,519641.3107692308,519678.9753846154,37.66461538461539
5,B6T0000000261,E4,10,43,21,1,1,43,1,1,519678.9753846154,519697.37538461544,18.4
5,B6T0000000261,E4,10,44,23,1,2,43,1,0,519697.37538461544,519717.9538461539,20.57846153846154
5,B6T0000000261,E4,9,46,14,0,2,43,1,1,519717.9538461539,519738.7292307693,20.77538461538462
5,B6T0000000261,E4,9,44,27,0,3,43,1,0,519738.7292307693,519760.5876923078,21.85846153846154
5,B6T0000000261,E4,10,43,35,0,3,43,1,1,519760.5876923078,519783.4676923078,22.880000000000003
5,B6T0000000261,E4,10,43,35,1,4,43,1,0,519783.4676923078,519806.3476923078,22.880000000000003
5,B6T0000000261,E4,10,45,26,1,4,43,1,1,519806.3476923078,519829.4246153847,23.07692307692308
5,B6T0000000261,E4,10,44,31,1,5,43,1,0,519829.4246153847,519852.5630769232,23.138461538461538
5,B6T0000000261,E4,10,43,38,0,5,43,1,1,519852.5630769232,519876.4030769232,23.84
5,B6T0000000261,E4,10,43,38,1,6,43,1,0,519876.4030769232,519900.24307692325,23.84
5,B6T0000000261,E4,10,43,49,1,6,43,1,1,519900.24307692325,519927.60307692323,27.360000000000003
5,B6T0000000261,E4,10,48,26,1,7,43,1,0,519927.60307692323,519955.29538461554,27.692307692307697
5,B6T0000000261,E4,9,43,51,0,7,43,1,1,519955.29538461554,519983.29538461554,28.0
5,B6T0000000261,E4,9,43,51,1,8,43,1,0,519983.29538461554,520011.29538461554,28.0
5,B6T0000000261,E4,10,43,51,0,8,43,1,1,520011.29538461554,520039.29538461554,28.0
5,B6T0000000261,E4,9,44,47,0,9,43,1,0,520039.29538461554,520067.553846154,28.25846153846154
5,B6T0000000261,E4,9,44,47,1,9,43,1,1,520067.553846154,520095.8123076925,28.25846153846154
5,B6T0000000261,E4,10,44,47,0,10,43,1,0,520095.8123076925,520124.07076923095,28.25846153846154
5,B6T0000000261,E4,10,44,47,1,10,43,1,1,520124.07076923095,520152.3292307694,28.25846153846154
5,B6T0000000261,E4,9,43,52,0,11,43,1,0,520152.3292307694,520180.6492307694,28.32
5,B6T0000000261,E4,9,43,52,1,11,43,1,1,520180.6492307694,520208.96923076943,28.32
5,B6T0000000261,E4,10,43,52,0,12,43,1,0,520208.96923076943,520237.28923076944,28.32
5,B6T0000000261,E4,10,43,52,1,12,43,1,1,520237.28923076944,520265.60923076945,28.32
5,B6T0000000261,E4,9,44,48,0,13,43,1,0,520265.60923076945,520294.1876923079,28.57846153846154
5,B6T0000000261,E4,9,44,48,1,13,43,1,1,520294.1876923079,520322.7661538464,28.57846153846154
5,B6T0000000261,E4,10,44,48,0,14,43,1,0,520322.7661538464,520351.3446153849,28.57846153846154
5,B6T0000000261,E4,10,44,48,1,14,43,1,1,520351.3446153849,520379.92307692335,28.57846153846154
5,B6T0000000261,E4,9,43,53,0,1,43,2,0,520379.92307692335,520408.40307692334,28.48
5,B6T0000000261,E4,9,43,53,1,1,43,2,1,520408.40307692334,520436.72307692334,28.32
5,B6T0000000261,E4,10,43,53,0,2,43,2,0,520436.72307692334,520465.04307692335,28.32
5,B6T0000000261,E4,10,43,53,1,2,43,2,1,520465.04307692335,520493.36307692336,28.32
5,B6T0000000261,E4,9,44,49,0,3,43,2,0,520493.36307692336,520521.94153846183,28.57846153846154
5,B6T0000000261,E4,9,44,49,1,3,43,2,1,520521.94153846183,520550.5200000003,28.57846153846154
5,B6T0000000261,E4,10,44,49,0,4,43,2,0,520550.5200000003,520579.0984615388,28.57846153846154
5,B6T0000000261,E4,10,44,49,1,4,43,2,1,520579.0984615388,520607.67692307726,28.57846153846154
5,B6T0000000261,E4,9,43,54,0,5,43,2,0,520607.67692307726,520636.3169230773,28.64
5,B6T0000000261,E4,9,43,54,1,5,43,2,1,520636.3169230773,520664.9569230773,28.64
5,B6T0000000261,E4,10,43,54,0,6,43,2,0,520664.9569230773,520693.5969230773,28.64
5,B6T0000000261,E4,10,43,54,1,6,43,2,1,520693.5969230773,520722.2369230773,28.64
5,B6T0000000261,E4,9,44,50,0,7,43,2,0,520722.2369230773,520751.1353846158,28.89846153846154
5,B6T0000000261,E4,9,44,50,1,7,43,2,1,520751.1353846158,520780.0338461543,28.89846153846154
5,B6T0000000261,E4,10,44,50,0,8,43,2,0,520780.0338461543,520808.93230769277,28.89846153846154
5,B6T0000000261,E4,10,44,50,1,8,43,2,1,520808.93230769277,520837.83076923125,28.89846153846154
5,B6T0000000261,E4,9,43,55,0,9,43,2,0,520837.83076923125,520866.7907692313,28.96
5,B6T0000000261,E4,9,43,55,1,9,43,2,1,520866.7907692313,520895.7507692313,28.96
5,B6T0000001074,E3,9,42,6,0,9,42,2,0,520895.7507692313,520909.7230769236,13.972307692307695
5,B6T0000001074,E3,9,42,6,1,9,42,2,1,520909.7230769236,520923.0030769236,13.28
5,B6T0000001074,E3,10,42,6,0,10,42,2,0,520923.0030769236,520936.28307692363,13.28
5,B6T0000001074,E3,10,42,6,1,10,42,2,1,520936.28307692363,520949.56307692366,13.28
5,B6T0000001074,E3,10,40,8,0,1,9,36,0,520949.56307692366,520987.31076923135,37.74769230769232
5,B6T0000001074,E3,10,40,8,1,1,9,36,1,520987.31076923135,521046.4246153852,59.11384615384617
5,B6T0000001074,E3,9,41,7,0,7,9,36,0,521046.4246153852,521107.0892307698,60.66461538461541
5,B6T0000001074,E3,9,41,7,1,7,9,36,1,521107.0892307698,521167.7538461544,60.66461538461541
5,B6T0000001074,E3,10,41,7,0,8,9,36,0,521167.7538461544,521228.41846153897,60.66461538461541
5,B6T0000001074,E3,10,41,7,1,8,9,36,1,521228.41846153897,521289.08307692356,60.66461538461541
5,B6T0000000069,E4,9,43,12,0,3,47,12,0,521289.08307692356,521329.00000000047,39.91692307692309
5,B6T0000000069,E4,9,43,12,1,3,47,12,1,521329.00000000047,521347.15384615434,18.15384615384616
5,B6T0000000069,E4,10,43,12,0,4,47,12,0,521347.15384615434,521365.3076923082,18.15384615384616
5,B6T0000000069,E4,10,43,12,1,4,47,12,1,521365.3076923082,521383.4615384621,18.15384615384616
5,B6T0000000446,E3,9,21,40,0,8,25,36,1,521383.4615384621,521419.73538461595,36.273846153846165
5,B6T0000000446,E3,9,21,40,1,9,25,36,0,521419.73538461595,521437.93846153904,18.20307692307692
5,B6T0000000446,E3,10,21,40,0,9,25,36,1,521437.93846153904,521456.14153846214,18.20307692307692
5,B6T0000000446,E3,10,21,40,1,10,25,36,0,521456.14153846214,521474.3446153852,18.20307692307692
5,B6T0000000810,E3,9,23,39,0,7,34,28,0,521474.3446153852,521496.5846153852,22.240000000000002
5,B6T0000000810,E3,9,23,39,1,7,34,28,1,521496.5846153852,521525.6430769237,29.058461538461547
5,B6T0000000810,E3,10,23,39,0,8,34,28,0,521525.6430769237,521554.70153846213,29.058461538461547
5,B6T0000000810,E3,10,23,39,1,8,34,28,1,521554.70153846213,521583.7600000006,29.058461538461547
5,B6T0000000932,E3,9,12,52,0,7,23,41,1,521583.7600000006,521621.66769230826,37.90769230769232
5,B6T0000000932,E3,9,12,52,1,8,23,41,0,521621.66769230826,521650.7261538467,29.058461538461547
5,B6T0000000932,E3,10,12,52,0,8,23,41,1,521650.7261538467,521679.7846153852,29.058461538461547
5,B6T0000000932,E3,10,12,52,1,9,23,41,0,521679.7846153852,521708.84307692363,29.058461538461547
5,B6T0000001061,E3,9,27,38,0,7,38,27,1,521708.84307692363,521732.3138461544,23.470769230769235
5,B6T0000001061,E3,9,27,38,1,8,38,27,0,521732.3138461544,521761.3723076928,29.05846153846155
5,B6T0000001061,E3,10,27,38,0,8,38,27,1,521761.3723076928,521790.4307692313,29.05846153846155
5,B6T0000001061,E3,10,27,38,1,9,38,27,0,521790.4307692313,521819.48923076974,29.05846153846155
5,B6T0000001228,E3,9,14,53,0,1,25,42,0,521819.48923076974,521858.9476923082,39.45846153846155
5,B6T0000001228,E3,9,14,53,1,1,25,42,1,521858.9476923082,521888.0061538467,29.058461538461543
5,B6T0000001228,E3,10,14,53,0,2,25,42,0,521888.0061538467,521917.06461538514,29.058461538461543
5,B6T0000001228,E3,10,14,53,1,2,25,42,1,521917.06461538514,521946.1230769236,29.058461538461543
5,B6T0000001228,E3,9,13,54,0,9,25,42,0,521946.1230769236,521976.7323076928,30.60923076923077
5,B6T0000001228,E3,9,13,54,1,9,25,42,1,521976.7323076928,522007.34153846203,30.60923076923077
5,B6T0000001228,E3,10,13,54,0,10,25,42,0,522007.34153846203,522037.95076923125,30.60923076923077
5,B6T0000001228,E3,10,13,54,1,10,25,42,1,522037.95076923125,522068.56000000046,30.60923076923077
5,B6T0000001171,E3,9,39,32,0,12,46,25,0,522068.56000000046,522096.741538462,28.181538461538473
5,B6T0000001171,E3,9,39,32,1,12,46,25,1,522096.741538462,522120.6738461543,23.932307692307702
5,B6T0000001171,E3,10,39,32,0,13,46,25,0,522120.6738461543,522144.6061538466,23.932307692307702
5,B6T0000001171,E3,10,39,32,1,13,46,25,1,522144.6061538466,522168.5384615389,23.932307692307702
5,B6T0000001171,E3,9,38,33,0,8,50,20,0,522168.5384615389,522197.8984615389,29.360000000000014
5,B6T0000001171,E3,9,38,33,1,8,50,20,1,522197.8984615389,522231.1353846158,33.23692307692309
5,B6T0000001171,E3,10,38,33,0,9,50,20,0,522231.1353846158,522264.3723076927,33.23692307692309
5,B6T0000001171,E3,10,38,33,1,9,50,20,1,522264.3723076927,522297.6092307696,33.23692307692309
5,B6T0000000226,E4,9,48,39,0,5,44,46,0,522297.6092307696,522318.38461538503,20.775384615384617
5,B6T0000000226,E4,9,48,39,1,5,44,46,1,522318.38461538503,522338.7784615389,20.39384615384616
5,B6T0000000226,E4,10,48,39,0,6,44,46,0,522338.7784615389,522359.17230769276,20.39384615384616
5,B6T0000000226,E4,10,48,39,1,6,44,46,1,522359.17230769276,522379.5661538466,20.39384615384616
5,B6T0000000139,E4,9,44,46,0,13,43,49,0,522379.5661538466,522392.81538461585,13.249230769230769
5,B6T0000000050,E4,9,50,51,0,5,49,54,0,522392.81538461585,522411.7692307697,18.953846153846158
5,B6T0000000050,E4,9,50,51,1,5,49,54,1,522411.7692307697,522426.2676923082,14.498461538461537
5,B6T0000000050,E4,10,50,51,0,6,49,54,0,522426.2676923082,522440.76615384663,14.498461538461537
5,B6T0000000050,E4,10,50,51,1,6,49,54,1,522440.76615384663,522455.2646153851,14.498461538461537
5,B6T0000000050,E4,9,46,56,0,1,46,58,0,522455.2646153851,522470.2123076928,14.947692307692307
5,B6T0000000050,E4,9,46,56,1,1,46,58,1,522470.2123076928,522482.8523076928,12.64
5,B6T0000000050,E4,10,46,56,0,2,46,58,0,522482.8523076928,522495.4923076928,12.64
5,B6T0000000050,E4,10,46,56,1,2,46,58,1,522495.4923076928,522508.13230769284,12.64
5,B6T0000000011,E4,9,49,44,0,9,48,47,0,522508.13230769284,522525.92923076975,17.79692307692308
5,B6T0000000011,E4,9,49,44,1,9,48,47,1,522525.92923076975,522540.4276923082,14.498461538461537
5,B6T0000000011,E4,10,49,44,0,10,48,47,0,522540.4276923082,522554.92615384667,14.498461538461537
5,B6T0000000011,E4,10,49,44,1,10,48,47,1,522554.92615384667,522569.4246153851,14.498461538461537
5,B6T0000000011,E4,9,45,49,1,13,48,47,1,522569.4246153851,522586.6800000005,17.255384615384614
5,B6T0000000011,E4,10,45,49,0,14,48,47,0,522586.6800000005,522603.9353846159,17.255384615384614
5,B6T0000000011,E4,10,45,49,1,14,48,47,1,522603.9353846159,522621.1907692313,17.255384615384614
5,B6T0000000011,E4,9,45,49,0,3,45,51,0,522621.1907692313,522636.138461539,14.947692307692307
