货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,物理距离(mm)
13,27,10,深位,B6T0000001198,E3,13000.0
13,27,11,浅位,B6T0000001317,E3,13400.0
13,27,11,深位,B6T0000001317,E3,13400.0
13,27,12,浅位,B6T0000001014,E3,13800.0
13,27,12,深位,B6T0000001014,E3,13800.0
13,27,13,浅位,B6T0000000609,E3,14200.0
13,27,13,深位,B6T0000000609,E3,14200.0
13,27,14,浅位,B6T0000000894,E3,14600.0
13,27,14,深位,B6T0000000894,E3,14600.0
13,27,15,浅位,B6T0000000591,E3,15000.0
13,27,15,深位,B6T0000000591,E3,15000.0
13,27,16,浅位,B6T0000000749,E3,15400.0
13,27,16,深位,B6T0000000749,E3,15400.0
13,27,17,浅位,B6T0000001092,E3,15800.0
13,27,17,深位,B6T0000001092,E3,15800.0
13,27,18,浅位,B6T0000000484,E3,16200.0
13,27,18,深位,B6T0000000484,E3,16200.0
13,27,19,浅位,B6T0000000858,E3,16600.0
13,27,19,深位,B6T0000000858,E3,16600.0
13,27,20,浅位,B6T0000001001,E3,17000.0
13,27,20,深位,B6T0000001001,E3,17000.0
13,27,21,浅位,B6T0000000956,E3,17400.0
13,27,21,深位,B6T0000000956,E3,17400.0
13,27,22,浅位,B6T0000000578,E3,17800.0
13,27,22,深位,B6T0000000578,E3,17800.0
13,27,23,浅位,B6T0000000712,E3,18200.0
13,27,23,深位,B6T0000000712,E3,18200.0
13,27,24,浅位,B6T0000000635,E3,18600.0
13,27,24,深位,B6T0000000635,E3,18600.0
13,27,25,浅位,B6T0000000511,E3,19000.0
13,27,25,深位,B6T0000000511,E3,19000.0
13,27,26,浅位,B6T0000001290,E3,19400.0
13,27,26,深位,B6T0000001290,E3,19400.0
13,27,27,浅位,B6T0000000909,E3,19800.0
13,27,27,深位,B6T0000000909,E3,19800.0
13,27,28,浅位,B6T0000000660,E3,20200.0
13,27,28,深位,B6T0000000660,E3,20200.0
13,27,29,浅位,B6T0000001036,E3,20600.0
13,27,29,深位,B6T0000001036,E3,20600.0
13,27,30,浅位,B6T0000001262,E3,21000.0
13,27,30,深位,B6T0000001262,E3,21000.0
13,27,31,浅位,B6T0000000323,E3,21400.0
13,27,31,深位,B6T0000000323,E3,21400.0
13,27,32,浅位,B6T0000000681,E3,21800.0
13,27,32,深位,B6T0000000681,E3,21800.0
13,27,33,浅位,B6T0000000887,E3,22200.0
13,27,33,深位,B6T0000000887,E3,22200.0
13,27,34,浅位,B6T0000001096,E3,22600.0
13,27,34,深位,B6T0000001096,E3,22600.0
13,27,35,浅位,B6T0000001000,E3,23000.0
13,27,35,深位,B6T0000001000,E3,23000.0
13,27,36,浅位,B6T0000001105,E3,23400.0
13,27,36,深位,B6T0000001105,E3,23400.0
13,27,37,浅位,B6T0000000790,E3,23800.0
13,27,38,浅位,B6T0000001199,E3,24200.0
13,27,38,深位,B6T0000001199,E3,24200.0
13,27,39,浅位,B6T0000001177,E3,24600.0
13,27,39,深位,B6T0000001177,E3,24600.0
13,27,40,浅位,B6T0000000422,E3,25000.0
13,27,40,深位,B6T0000000422,E3,25000.0
13,27,41,浅位,B6T0000000369,E3,25400.0
13,27,41,深位,B6T0000000369,E3,25400.0
13,27,42,浅位,B6T0000000818,E3,25800.0
13,27,42,深位,B6T0000000818,E3,25800.0
13,27,43,浅位,B6T0000000764,E3,26200.0
13,27,43,深位,B6T0000000764,E3,26200.0
13,27,44,浅位,B6T0000000470,E3,26600.0
13,27,44,深位,B6T0000000470,E3,26600.0
13,28,1,浅位,B6T0000001305,E3,9800.0
13,28,1,深位,B6T0000001305,E3,9800.0
13,28,2,浅位,B6T0000000868,E3,10200.0
13,28,2,深位,B6T0000000868,E3,10200.0
13,28,3,浅位,B6T0000000376,E3,10600.0
13,28,3,深位,B6T0000000376,E3,10600.0
13,28,4,浅位,B6T0000001029,E3,11000.0
13,28,5,浅位,B6T0000000731,E3,11400.0
13,28,5,深位,B6T0000000731,E3,11400.0
13,28,6,浅位,B6T0000000923,E3,11800.0
13,28,6,深位,B6T0000000923,E3,11800.0
13,28,7,浅位,B6T0000000421,E3,12200.0
13,28,7,深位,B6T0000000421,E3,12200.0
13,28,8,浅位,B6T0000000918,E3,12600.0
13,28,8,深位,B6T0000000918,E3,12600.0
13,28,9,浅位,B6T0000001198,E3,13000.0
13,28,9,深位,B6T0000001198,E3,13000.0
13,28,10,浅位,B6T0000001317,E3,13400.0
13,28,10,深位,B6T0000001317,E3,13400.0
13,28,11,浅位,B6T0000001299,E3,13800.0
13,28,11,深位,B6T0000001299,E3,13800.0
13,28,12,浅位,B6T0000001293,E3,14200.0
13,28,12,深位,B6T0000001293,E3,14200.0
13,28,13,浅位,B6T0000000894,E3,14600.0
13,28,13,深位,B6T0000000894,E3,14600.0
13,28,14,浅位,B6T0000000591,E3,15000.0
13,28,14,深位,B6T0000000591,E3,15000.0
13,28,15,浅位,B6T0000000912,E3,15400.0
13,28,15,深位,B6T0000000912,E3,15400.0
13,28,16,浅位,B6T0000000803,E3,15800.0
13,28,16,深位,B6T0000000803,E3,15800.0
13,28,17,浅位,B6T0000000484,E3,16200.0
13,28,17,深位,B6T0000000484,E3,16200.0
13,28,18,浅位,B6T0000000858,E3,16600.0
13,28,18,深位,B6T0000000858,E3,16600.0
13,28,19,浅位,B6T0000001179,E3,17000.0
13,28,19,深位,B6T0000001179,E3,17000.0
13,28,20,浅位,B6T0000001285,E3,17400.0
13,28,20,深位,B6T0000001285,E3,17400.0
13,28,21,浅位,B6T0000000578,E3,17800.0
13,28,21,深位,B6T0000000578,E3,17800.0
13,28,22,浅位,B6T0000001085,E3,18200.0
13,28,22,深位,B6T0000001085,E3,18200.0
13,28,23,浅位,B6T0000001207,E3,18600.0
13,28,23,深位,B6T0000001207,E3,18600.0
13,28,24,浅位,B6T0000001064,E3,19000.0
13,28,24,深位,B6T0000001064,E3,19000.0
13,28,25,浅位,B6T0000001290,E3,19400.0
13,28,25,深位,B6T0000001290,E3,19400.0
13,28,26,浅位,B6T0000000521,E3,19800.0
13,28,26,深位,B6T0000000521,E3,19800.0
13,28,27,浅位,B6T0000000660,E3,20200.0
13,28,27,深位,B6T0000000660,E3,20200.0
13,28,28,浅位,B6T0000000394,E3,20600.0
13,28,28,深位,B6T0000000394,E3,20600.0
13,28,29,浅位,B6T0000001262,E3,21000.0
13,28,29,深位,B6T0000001262,E3,21000.0
13,28,30,浅位,B6T0000000379,E3,21400.0
13,28,30,深位,B6T0000000379,E3,21400.0
13,28,31,浅位,B6T0000000929,E3,21800.0
13,28,31,深位,B6T0000000929,E3,21800.0
13,28,32,浅位,B6T0000001276,E3,22200.0
13,28,32,深位,B6T0000001276,E3,22200.0
13,28,33,浅位,B6T0000001133,E3,22600.0
13,28,33,深位,B6T0000001133,E3,22600.0
13,28,34,浅位,B6T0000000493,E3,23000.0
13,28,34,深位,B6T0000000493,E3,23000.0
13,28,35,浅位,B6T0000001105,E3,23400.0
13,28,35,深位,B6T0000001105,E3,23400.0
13,28,36,浅位,B6T0000000519,E3,23800.0
13,28,36,深位,B6T0000000519,E3,23800.0
13,28,37,浅位,B6T0000000718,E3,24200.0
13,28,37,深位,B6T0000000718,E3,24200.0
13,28,38,浅位,B6T0000000982,E3,24600.0
13,28,38,深位,B6T0000000982,E3,24600.0
13,28,39,浅位,B6T0000000422,E3,25000.0
13,28,39,深位,B6T0000000422,E3,25000.0
13,28,40,浅位,B6T0000000369,E3,25400.0
13,28,40,深位,B6T0000000369,E3,25400.0
13,28,41,浅位,B6T0000001194,E3,25800.0
13,28,41,深位,B6T0000001194,E3,25800.0
13,28,42,浅位,B6T0000000878,E3,26200.0
13,28,42,深位,B6T0000000878,E3,26200.0
13,28,43,浅位,B6T0000000470,E3,26600.0
13,28,43,深位,B6T0000000470,E3,26600.0
13,29,1,浅位,B6T0000000868,E3,10200.0
13,29,1,深位,B6T0000000868,E3,10200.0
13,29,2,浅位,B6T0000000376,E3,10600.0
13,29,2,深位,B6T0000000376,E3,10600.0
13,29,3,浅位,B6T0000000403,E3,11000.0
13,29,3,深位,B6T0000000403,E3,11000.0
13,29,4,浅位,B6T0000000731,E3,11400.0
13,29,4,深位,B6T0000000731,E3,11400.0
13,29,5,浅位,B6T0000000923,E3,11800.0
13,29,5,深位,B6T0000000923,E3,11800.0
13,29,6,浅位,B6T0000000759,E3,12200.0
13,29,6,深位,B6T0000000759,E3,12200.0
13,29,7,浅位,B6T0000000918,E3,12600.0
13,29,7,深位,B6T0000000918,E3,12600.0
13,29,8,浅位,B6T0000000619,E3,13000.0
13,29,8,深位,B6T0000000619,E3,13000.0
13,29,9,浅位,B6T0000000719,E3,13400.0
13,29,9,深位,B6T0000000719,E3,13400.0
13,29,10,浅位,B6T0000001299,E3,13800.0
13,29,10,深位,B6T0000001299,E3,13800.0
13,29,11,浅位,B6T0000000986,E3,14200.0
13,29,11,深位,B6T0000000986,E3,14200.0
13,29,12,浅位,B6T0000000596,E3,14600.0
13,29,12,深位,B6T0000000596,E3,14600.0
13,29,13,浅位,B6T0000001225,E3,15000.0
13,29,13,深位,B6T0000001225,E3,15000.0
13,29,14,浅位,B6T0000000912,E3,15400.0
13,29,14,深位,B6T0000000912,E3,15400.0
13,29,15,浅位,B6T0000000803,E3,15800.0
13,29,15,深位,B6T0000000803,E3,15800.0
13,29,16,浅位,B6T0000000496,E3,16200.0
13,29,16,深位,B6T0000000496,E3,16200.0
13,29,17,浅位,B6T0000000797,E3,16600.0
13,29,17,深位,B6T0000000797,E3,16600.0
13,29,18,浅位,B6T0000001179,E3,17000.0
13,29,18,深位,B6T0000001179,E3,17000.0
13,29,19,浅位,B6T0000001285,E3,17400.0
13,29,19,深位,B6T0000001285,E3,17400.0
13,29,20,浅位,B6T0000001257,E3,17800.0
13,29,20,深位,B6T0000001257,E3,17800.0
13,29,21,浅位,B6T0000001085,E3,18200.0
13,29,21,深位,B6T0000001085,E3,18200.0
13,29,22,浅位,B6T0000001207,E3,18600.0
13,29,22,深位,B6T0000001207,E3,18600.0
13,29,23,浅位,B6T0000000328,E3,19000.0
13,29,23,深位,B6T0000000328,E3,19000.0
13,29,24,浅位,B6T0000001106,E3,19400.0
13,29,24,深位,B6T0000001106,E3,19400.0
13,29,25,浅位,B6T0000000521,E3,19800.0
13,29,25,深位,B6T0000000521,E3,19800.0
13,29,26,浅位,B6T0000000965,E3,20200.0
13,29,26,深位,B6T0000000965,E3,20200.0
13,29,27,浅位,B6T0000000702,E3,20600.0
13,29,27,深位,B6T0000000702,E3,20600.0
13,29,28,浅位,B6T0000000761,E3,21000.0
13,29,28,深位,B6T0000000761,E3,21000.0
13,29,29,浅位,B6T0000000379,E3,21400.0
13,29,29,深位,B6T0000000379,E3,21400.0
13,29,30,浅位,B6T0000000929,E3,21800.0
13,29,30,深位,B6T0000000929,E3,21800.0
13,29,31,浅位,B6T0000001276,E3,22200.0
13,29,31,深位,B6T0000001276,E3,22200.0
13,29,32,浅位,B6T0000001133,E3,22600.0
13,29,32,深位,B6T0000001133,E3,22600.0
13,29,33,浅位,B6T0000000493,E3,23000.0
13,29,33,深位,B6T0000000493,E3,23000.0
13,29,34,浅位,B6T0000001105,E3,23400.0
13,29,34,深位,B6T0000001105,E3,23400.0
13,29,35,浅位,B6T0000000519,E3,23800.0
13,29,35,深位,B6T0000000519,E3,23800.0
13,29,36,浅位,B6T0000001246,E3,24200.0
13,29,36,深位,B6T0000001246,E3,24200.0
13,29,37,浅位,B6T0000000982,E3,24600.0
13,29,37,深位,B6T0000000982,E3,24600.0
13,29,38,浅位,B6T0000000995,E3,25000.0
13,29,38,深位,B6T0000000995,E3,25000.0
13,29,39,浅位,B6T0000000369,E3,25400.0
13,29,39,深位,B6T0000000369,E3,25400.0
13,29,40,浅位,B6T0000001194,E3,25800.0
13,29,40,深位,B6T0000001194,E3,25800.0
13,29,41,浅位,B6T0000000878,E3,26200.0
13,29,41,深位,B6T0000000878,E3,26200.0
13,29,42,浅位,B6T0000001264,E3,26600.0
13,29,42,深位,B6T0000001264,E3,26600.0
13,30,1,浅位,B6T0000001243,E3,10600.0
13,30,1,深位,B6T0000001243,E3,10600.0
13,30,2,浅位,B6T0000000403,E3,11000.0
13,30,2,深位,B6T0000000403,E3,11000.0
13,30,3,浅位,B6T0000001309,E3,11400.0
13,30,3,深位,B6T0000001309,E3,11400.0
13,30,4,浅位,B6T0000000884,E3,11800.0
13,30,4,深位,B6T0000000884,E3,11800.0
13,30,5,浅位,B6T0000000759,E3,12200.0
13,30,5,深位,B6T0000000759,E3,12200.0
13,30,6,浅位,B6T0000000766,E3,12600.0
13,30,6,深位,B6T0000000766,E3,12600.0
13,30,7,浅位,B6T0000000619,E3,13000.0
13,30,7,深位,B6T0000000619,E3,13000.0
13,30,8,浅位,B6T0000000984,E3,13400.0
13,30,8,深位,B6T0000000984,E3,13400.0
13,30,9,深位,B6T0000000438,E3,13800.0
13,30,10,浅位,B6T0000000986,E3,14200.0
13,30,10,深位,B6T0000000986,E3,14200.0
13,30,11,浅位,B6T0000000951,E3,14600.0
13,30,11,深位,B6T0000000951,E3,14600.0
13,30,12,浅位,B6T0000001298,E3,15000.0
13,30,12,深位,B6T0000001298,E3,15000.0
13,30,13,浅位,B6T0000000573,E3,15400.0
13,30,13,深位,B6T0000000573,E3,15400.0
13,30,14,浅位,B6T0000000662,E3,15800.0
13,30,14,深位,B6T0000000662,E3,15800.0
13,30,15,浅位,B6T0000000903,E3,16200.0
13,30,15,深位,B6T0000000903,E3,16200.0
13,30,16,浅位,B6T0000001143,E3,16600.0
13,30,16,深位,B6T0000001143,E3,16600.0
13,30,17,浅位,B6T0000001040,E3,17000.0
13,30,17,深位,B6T0000001040,E3,17000.0
13,30,18,浅位,B6T0000000815,E3,17400.0
13,30,18,深位,B6T0000000815,E3,17400.0
13,30,19,浅位,B6T0000000340,E3,17800.0
13,30,19,深位,B6T0000000340,E3,17800.0
13,30,20,浅位,B6T0000000525,E3,18200.0
13,30,20,深位,B6T0000000525,E3,18200.0
13,30,21,浅位,B6T0000000999,E3,18600.0
13,30,21,深位,B6T0000000999,E3,18600.0
13,30,22,浅位,B6T0000000328,E3,19000.0
13,30,22,深位,B6T0000000328,E3,19000.0
13,30,24,浅位,B6T0000000639,E3,19800.0
13,30,24,深位,B6T0000000639,E3,19800.0
13,30,25,浅位,B6T0000000330,E3,20200.0
13,30,25,深位,B6T0000000330,E3,20200.0
13,30,26,浅位,B6T0000000822,E3,20600.0
13,30,26,深位,B6T0000000822,E3,20600.0
13,30,27,浅位,B6T0000000761,E3,21000.0
13,30,27,深位,B6T0000000761,E3,21000.0
13,30,28,浅位,B6T0000000601,E3,21400.0
13,30,28,深位,B6T0000000601,E3,21400.0
13,30,29,浅位,B6T0000001129,E3,21800.0
13,30,29,深位,B6T0000001129,E3,21800.0
13,30,30,浅位,B6T0000001276,E3,22200.0
13,30,30,深位,B6T0000001276,E3,22200.0
13,30,31,浅位,B6T0000001078,E3,22600.0
13,30,31,深位,B6T0000001078,E3,22600.0
13,30,32,浅位,B6T0000000493,E3,23000.0
13,30,32,深位,B6T0000000493,E3,23000.0
13,30,33,浅位,B6T0000000600,E3,23400.0
13,30,33,深位,B6T0000000600,E3,23400.0
13,30,34,浅位,B6T0000000875,E3,23800.0
13,30,34,深位,B6T0000000875,E3,23800.0
13,30,35,浅位,B6T0000000772,E3,24200.0
13,30,35,深位,B6T0000000772,E3,24200.0
13,30,36,浅位,B6T0000000546,E3,24600.0
13,30,36,深位,B6T0000000546,E3,24600.0
13,30,37,浅位,B6T0000000899,E3,25000.0
13,30,37,深位,B6T0000000899,E3,25000.0
13,30,38,浅位,B6T0000000436,E3,25400.0
13,30,38,深位,B6T0000000436,E3,25400.0
13,30,39,浅位,B6T0000000977,E3,25800.0
13,30,39,深位,B6T0000000977,E3,25800.0
13,30,40,浅位,B6T0000000974,E3,26200.0
13,30,40,深位,B6T0000000974,E3,26200.0
13,30,41,浅位,B6T0000001264,E3,26600.0
13,30,41,深位,B6T0000001264,E3,26600.0
13,31,1,浅位,B6T0000001160,E3,11000.0
13,31,1,深位,B6T0000001160,E3,11000.0
13,31,2,浅位,B6T0000001309,E3,11400.0
13,31,3,浅位,B6T0000000990,E3,11800.0
13,31,3,深位,B6T0000000990,E3,11800.0
13,31,4,浅位,B6T0000001080,E3,12200.0
13,31,4,深位,B6T0000001080,E3,12200.0
13,31,5,浅位,B6T0000000431,E3,12600.0
13,31,5,深位,B6T0000000431,E3,12600.0
13,31,6,浅位,B6T0000000742,E3,13000.0
13,31,6,深位,B6T0000000742,E3,13000.0
13,31,7,浅位,B6T0000000984,E3,13400.0
13,31,7,深位,B6T0000000984,E3,13400.0
13,31,8,浅位,B6T0000000438,E3,13800.0
13,31,8,深位,B6T0000000438,E3,13800.0
13,31,9,浅位,B6T0000001186,E3,14200.0
13,31,9,深位,B6T0000001186,E3,14200.0
13,31,10,浅位,B6T0000000732,E3,14600.0
13,31,10,深位,B6T0000000732,E3,14600.0
13,31,11,浅位,B6T0000000346,E3,15000.0
13,31,11,深位,B6T0000000346,E3,15000.0
13,31,12,浅位,B6T0000000573,E3,15400.0
13,31,12,深位,B6T0000000573,E3,15400.0
13,31,13,浅位,B6T0000000541,E3,15800.0
13,31,13,深位,B6T0000000541,E3,15800.0
13,31,14,浅位,B6T0000000903,E3,16200.0
13,31,14,深位,B6T0000000903,E3,16200.0
13,31,15,浅位,B6T0000001143,E3,16600.0
13,31,15,深位,B6T0000001143,E3,16600.0
13,31,16,浅位,B6T0000001040,E3,17000.0
13,31,16,深位,B6T0000001040,E3,17000.0
13,31,18,浅位,B6T0000000582,E3,17800.0
13,31,18,深位,B6T0000000582,E3,17800.0
13,31,19,浅位,B6T0000000525,E3,18200.0
13,31,19,深位,B6T0000000525,E3,18200.0
13,31,20,浅位,B6T0000000426,E3,18600.0
13,31,20,深位,B6T0000000426,E3,18600.0
13,31,21,浅位,B6T0000000328,E3,19000.0
13,31,21,深位,B6T0000000328,E3,19000.0
13,31,22,浅位,B6T0000000893,E3,19400.0
13,31,22,深位,B6T0000000893,E3,19400.0
13,31,23,浅位,B6T0000000639,E3,19800.0
13,31,23,深位,B6T0000000639,E3,19800.0
13,31,24,浅位,B6T0000000330,E3,20200.0
13,31,24,深位,B6T0000000330,E3,20200.0
13,31,25,浅位,B6T0000000822,E3,20600.0
13,31,25,深位,B6T0000000822,E3,20600.0
13,31,26,浅位,B6T0000000502,E3,21000.0
13,31,26,深位,B6T0000000502,E3,21000.0
13,31,27,浅位,B6T0000000601,E3,21400.0
13,31,27,深位,B6T0000000601,E3,21400.0
13,31,28,浅位,B6T0000000975,E3,21800.0
13,31,28,深位,B6T0000000975,E3,21800.0
13,31,29,浅位,B6T0000000663,E3,22200.0
13,31,29,深位,B6T0000000663,E3,22200.0
13,31,30,浅位,B6T0000001078,E3,22600.0
13,31,30,深位,B6T0000001078,E3,22600.0
13,31,31,浅位,B6T0000001239,E3,23000.0
13,31,31,深位,B6T0000001239,E3,23000.0
13,31,32,浅位,B6T0000000342,E3,23400.0
13,31,32,深位,B6T0000000342,E3,23400.0
13,31,33,浅位,B6T0000000430,E3,23800.0
13,31,33,深位,B6T0000000430,E3,23800.0
13,31,34,浅位,B6T0000000772,E3,24200.0
13,31,34,深位,B6T0000000772,E3,24200.0
13,31,35,浅位,B6T0000000634,E3,24600.0
13,31,35,深位,B6T0000000634,E3,24600.0
13,31,36,浅位,B6T0000000409,E3,25000.0
13,31,36,深位,B6T0000000409,E3,25000.0
13,31,37,浅位,B6T0000001187,E3,25400.0
13,31,37,深位,B6T0000001187,E3,25400.0
13,31,38,浅位,B6T0000000957,E3,25800.0
13,31,38,深位,B6T0000000957,E3,25800.0
13,31,39,浅位,B6T0000000974,E3,26200.0
13,31,39,深位,B6T0000000974,E3,26200.0
13,31,40,浅位,B6T0000001202,E3,26600.0
13,31,40,深位,B6T0000001202,E3,26600.0
13,32,1,浅位,B6T0000000378,E3,11400.0
13,32,1,深位,B6T0000000378,E3,11400.0
13,32,2,浅位,B6T0000000611,E3,11800.0
13,32,2,深位,B6T0000000611,E3,11800.0
13,32,3,浅位,B6T0000001080,E3,12200.0
13,32,3,深位,B6T0000001080,E3,12200.0
13,32,4,浅位,B6T0000000431,E3,12600.0
13,32,4,深位,B6T0000000431,E3,12600.0
13,32,5,浅位,B6T0000000627,E3,13000.0
13,32,5,深位,B6T0000000627,E3,13000.0
13,32,6,浅位,B6T0000000509,E3,13400.0
13,32,6,深位,B6T0000000509,E3,13400.0
13,32,7,浅位,B6T0000000560,E3,13800.0
13,32,7,深位,B6T0000000560,E3,13800.0
13,32,8,浅位,B6T0000001186,E3,14200.0
13,32,8,深位,B6T0000001186,E3,14200.0
13,32,9,浅位,B6T0000000970,E3,14600.0
13,32,9,深位,B6T0000000970,E3,14600.0
13,32,10,浅位,B6T0000000346,E3,15000.0
13,32,10,深位,B6T0000000346,E3,15000.0
13,32,11,浅位,B6T0000000756,E3,15400.0
13,32,11,深位,B6T0000000756,E3,15400.0
13,32,12,浅位,B6T0000000961,E3,15800.0
13,32,12,深位,B6T0000000961,E3,15800.0
13,32,13,浅位,B6T0000000903,E3,16200.0
13,32,13,深位,B6T0000000903,E3,16200.0
13,32,14,浅位,B6T0000000553,E3,16600.0
13,32,14,深位,B6T0000000553,E3,16600.0
13,32,15,浅位,B6T0000001303,E3,17000.0
13,32,15,深位,B6T0000001303,E3,17000.0
13,32,16,浅位,B6T0000000570,E3,17400.0
13,32,16,深位,B6T0000000570,E3,17400.0
13,32,17,浅位,B6T0000001204,E3,17800.0
13,32,17,深位,B6T0000001204,E3,17800.0
13,32,18,浅位,B6T0000000457,E3,18200.0
13,32,18,深位,B6T0000000457,E3,18200.0
13,32,19,浅位,B6T0000000863,E3,18600.0
13,32,19,深位,B6T0000000863,E3,18600.0
13,32,20,浅位,B6T0000001063,E3,19000.0
13,32,20,深位,B6T0000001063,E3,19000.0
13,32,21,浅位,B6T0000000572,E3,19400.0
13,32,21,深位,B6T0000000572,E3,19400.0
13,32,22,浅位,B6T0000000392,E3,19800.0
13,32,22,深位,B6T0000000392,E3,19800.0
13,32,23,浅位,B6T0000000495,E3,20200.0
13,32,23,深位,B6T0000000495,E3,20200.0
13,32,24,浅位,B6T0000000822,E3,20600.0
13,32,24,深位,B6T0000000822,E3,20600.0
13,32,25,浅位,B6T0000000741,E3,21000.0
13,32,25,深位,B6T0000000741,E3,21000.0
13,32,26,浅位,B6T0000000687,E3,21400.0
13,32,26,深位,B6T0000000687,E3,21400.0
13,32,27,浅位,B6T0000000975,E3,21800.0
13,32,27,深位,B6T0000000975,E3,21800.0
13,32,28,浅位,B6T0000001071,E3,22200.0
13,32,28,深位,B6T0000001071,E3,22200.0
13,32,29,浅位,B6T0000001010,E3,22600.0
13,32,29,深位,B6T0000001010,E3,22600.0
13,32,30,浅位,B6T0000000689,E3,23000.0
13,32,30,深位,B6T0000000689,E3,23000.0
13,32,31,浅位,B6T0000001212,E3,23400.0
13,32,31,深位,B6T0000001212,E3,23400.0
13,32,32,浅位,B6T0000000844,E3,23800.0
13,32,32,深位,B6T0000000844,E3,23800.0
13,32,33,浅位,B6T0000000655,E3,24200.0
13,32,33,深位,B6T0000000655,E3,24200.0
13,32,34,浅位,B6T0000000454,E3,24600.0
13,32,34,深位,B6T0000000454,E3,24600.0
13,32,35,浅位,B6T0000000613,E3,25000.0
13,32,35,深位,B6T0000000613,E3,25000.0
13,32,36,浅位,B6T0000001187,E3,25400.0
13,32,36,深位,B6T0000001187,E3,25400.0
13,32,37,浅位,B6T0000000334,E3,25800.0
13,32,37,深位,B6T0000000334,E3,25800.0
13,32,38,浅位,B6T0000001201,E3,26200.0
13,32,38,深位,B6T0000001201,E3,26200.0
13,32,39,浅位,B6T0000001049,E3,26600.0
13,32,39,深位,B6T0000001049,E3,26600.0
13,33,1,浅位,B6T0000000611,E3,11800.0
13,33,1,深位,B6T0000000611,E3,11800.0
13,33,2,浅位,B6T0000000571,E3,12200.0
13,33,2,深位,B6T0000000571,E3,12200.0
13,33,3,浅位,B6T0000001244,E3,12600.0
13,33,3,深位,B6T0000001244,E3,12600.0
13,33,4,浅位,B6T0000000653,E3,13000.0
13,33,4,深位,B6T0000000653,E3,13000.0
13,33,5,浅位,B6T0000001037,E3,13400.0
13,33,5,深位,B6T0000001037,E3,13400.0
13,33,6,浅位,B6T0000000560,E3,13800.0
13,33,6,深位,B6T0000000560,E3,13800.0
13,33,7,浅位,B6T0000001254,E3,14200.0
13,33,7,深位,B6T0000001254,E3,14200.0
13,33,8,浅位,B6T0000000970,E3,14600.0
13,33,8,深位,B6T0000000970,E3,14600.0
13,33,10,浅位,B6T0000000756,E3,15400.0
13,33,10,深位,B6T0000000756,E3,15400.0
13,33,11,浅位,B6T0000000950,E3,15800.0
13,33,11,深位,B6T0000000950,E3,15800.0
13,33,12,浅位,B6T0000000463,E3,16200.0
13,33,12,深位,B6T0000000463,E3,16200.0
13,33,13,浅位,B6T0000000553,E3,16600.0
13,33,13,深位,B6T0000000553,E3,16600.0
13,33,14,浅位,B6T0000000824,E3,17000.0
13,33,14,深位,B6T0000000824,E3,17000.0
13,33,15,浅位,B6T0000000632,E3,17400.0
13,33,15,深位,B6T0000000632,E3,17400.0
13,33,16,浅位,B6T0000001204,E3,17800.0
13,33,16,深位,B6T0000001204,E3,17800.0
13,33,17,浅位,B6T0000000457,E3,18200.0
13,33,17,深位,B6T0000000457,E3,18200.0
13,33,18,浅位,B6T0000000863,E3,18600.0
13,33,18,深位,B6T0000000863,E3,18600.0
13,33,19,浅位,B6T0000001063,E3,19000.0
13,33,19,深位,B6T0000001063,E3,19000.0
13,33,20,浅位,B6T0000000572,E3,19400.0
13,33,20,深位,B6T0000000572,E3,19400.0
13,33,21,浅位,B6T0000000392,E3,19800.0
13,33,21,深位,B6T0000000392,E3,19800.0
13,33,22,浅位,B6T0000001068,E3,20200.0
13,33,22,深位,B6T0000001068,E3,20200.0
13,33,23,浅位,B6T0000000980,E3,20600.0
13,33,23,深位,B6T0000000980,E3,20600.0
13,33,24,浅位,B6T0000001070,E3,21000.0
13,33,24,深位,B6T0000001070,E3,21000.0
13,33,25,浅位,B6T0000000687,E3,21400.0
13,33,25,深位,B6T0000000687,E3,21400.0
13,33,26,浅位,B6T0000001173,E3,21800.0
13,33,26,深位,B6T0000001173,E3,21800.0
13,33,27,浅位,B6T0000001071,E3,22200.0
13,33,27,深位,B6T0000001071,E3,22200.0
13,33,28,浅位,B6T0000001232,E3,22600.0
13,33,28,深位,B6T0000001232,E3,22600.0
13,33,29,浅位,B6T0000000689,E3,23000.0
13,33,29,深位,B6T0000000689,E3,23000.0
13,33,30,浅位,B6T0000001212,E3,23400.0
13,33,30,深位,B6T0000001212,E3,23400.0
13,33,31,浅位,B6T0000000576,E3,23800.0
13,33,31,深位,B6T0000000576,E3,23800.0
13,33,32,浅位,B6T0000000655,E3,24200.0
13,33,32,深位,B6T0000000655,E3,24200.0
13,33,33,浅位,B6T0000001275,E3,24600.0
13,33,33,深位,B6T0000001275,E3,24600.0
13,33,34,浅位,B6T0000000613,E3,25000.0
13,33,34,深位,B6T0000000613,E3,25000.0
13,33,35,浅位,B6T0000000859,E3,25400.0
13,33,35,深位,B6T0000000859,E3,25400.0
13,33,36,浅位,B6T0000001302,E3,25800.0
13,33,36,深位,B6T0000001302,E3,25800.0
13,33,37,浅位,B6T0000000874,E3,26200.0
13,33,37,深位,B6T0000000874,E3,26200.0
13,33,38,浅位,B6T0000001049,E3,26600.0
13,33,38,深位,B6T0000001049,E3,26600.0
13,34,1,浅位,B6T0000001098,E3,12200.0
13,34,1,深位,B6T0000001098,E3,12200.0
