堆垛机编号,巷道号,任务类型,订单号,原材料编号,箱子类型,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),货架号,层(z),列(x),深浅位,是否复合
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,430218.0,430382.0,164.0,258.0,422.0,11,12,64,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,430540.0,430704.0,164.0,580.0,744.0,11,12,64,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,430862.0,431026.0,164.0,902.0,1066.0,11,13,62,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,431184.0,431348.0,164.0,1224.0,1388.0,11,13,62,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,431506.0,431670.0,164.0,1546.0,1710.0,11,14,60,浅位,否
6,6,outbound,2598,B6T0000000683,E3,431640.0,431992.0,432156.0,164.0,352.0,516.0,12,9,9,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,431828.0,431992.0,164.0,1868.0,2032.0,11,14,60,深位,是
6,6,outbound,2595,B6T0000000683,E3,431640.0,432198.0,432240.0,42.0,558.0,600.0,12,9,9,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432156.0,432198.0,42.0,2196.0,2238.0,12,9,9,浅位,是
6,6,outbound,2596,B6T0000000683,E3,431640.0,432282.0,432336.0,54.0,642.0,696.0,11,9,12,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432240.0,432282.0,42.0,2280.0,2322.0,12,9,9,深位,是
6,6,outbound,2597,B6T0000000683,E3,431640.0,432384.0,432464.0,80.0,744.0,824.0,11,13,5,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432336.0,432384.0,48.0,2376.0,2424.0,11,9,12,浅位,是
6,6,outbound,2599,B6T0000000683,E3,431640.0,432514.0,432564.0,50.0,874.0,924.0,12,13,5,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432464.0,432514.0,50.0,2504.0,2554.0,11,13,5,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432564.0,432614.0,50.0,2604.0,2654.0,12,13,5,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432658.0,432822.0,164.0,2698.0,2862.0,11,15,58,浅位,否
6,6,outbound,33,B6T0000001104,E3,432900.0,433144.0,433308.0,164.0,244.0,408.0,12,11,1,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,432980.0,433144.0,164.0,3020.0,3184.0,11,15,58,深位,是
6,6,outbound,3713,B6T0000001339,E1,433260.0,433342.0,433380.0,38.0,82.0,120.0,11,2,2,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433308.0,433342.0,34.0,3348.0,3382.0,12,11,1,深位,是
6,6,outbound,1665,B6T0000000614,E3,433020.0,433544.0,433708.0,164.0,524.0,688.0,11,9,4,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433380.0,433544.0,164.0,3420.0,3584.0,11,16,56,浅位,是
6,6,outbound,1659,B6T0000000614,E3,433020.0,433740.0,433772.0,31.999999999999996,720.0,752.0,11,9,4,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433708.0,433740.0,31.999999999999996,3748.0,3780.0,11,9,4,浅位,是
6,6,outbound,1664,B6T0000000614,E3,433020.0,433804.0,433836.0,31.999999999999996,784.0,816.0,12,9,4,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433772.0,433804.0,31.999999999999996,3812.0,3844.0,11,9,4,深位,是
6,6,outbound,3712,B6T0000001339,E1,433260.0,433868.0,433948.0,80.0,608.0,688.0,11,1,16,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433836.0,433868.0,31.999999999999996,3876.0,3908.0,12,9,4,浅位,是
6,6,outbound,1658,B6T0000000614,E3,433020.0,434112.0,434284.0,172.0,1092.0,1264.0,12,17,6,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,433948.0,434112.0,164.0,3988.0,4152.0,11,16,56,深位,是
6,6,outbound,899,B6T0000000411,E3,433860.0,434297.0,434404.0,106.99999999999999,437.0,544.0,11,15,6,浅位,是
6,6,inbound,IN0469,B6T0000001412,E1,434280.0,434284.0,434297.0,13.0,4.0,17.0,11,2,2,浅位,是
6,6,inbound,IN0469,B6T0000001412,E1,434280.0,434404.0,434443.0,39.0,124.0,163.0,11,1,16,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,434476.0,434536.0,59.99999999999999,4516.0,4576.0,11,15,6,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,434590.0,434658.0,68.0,4630.0,4698.0,12,17,6,深位,否
6,6,outbound,2875,B6T0000000968,E3,434700.0,434884.0,435128.0,244.0,184.0,428.0,12,20,12,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,434720.0,434884.0,164.0,4760.0,4924.0,12,10,68,浅位,是
6,6,outbound,2874,B6T0000000968,E3,434700.0,435220.0,435416.0,196.0,520.0,716.0,12,9,38,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,435128.0,435220.0,92.00000000000001,5168.0,5260.0,12,20,12,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,435416.0,435516.0,100.0,5456.0,5556.0,12,9,38,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,435610.0,435774.0,164.0,5650.0,5814.0,12,10,68,深位,否
6,6,outbound,21,B6T0000001209,E3,434280.0,436096.0,436260.0,164.0,1816.0,1980.0,11,10,1,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,435932.0,436096.0,164.0,5972.0,6136.0,12,11,66,浅位,是
6,6,outbound,29,B6T0000001209,E3,434280.0,436290.0,436320.0,30.0,2010.0,2040.0,11,10,1,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436260.0,436290.0,30.0,6300.0,6330.0,11,10,1,浅位,是
6,6,outbound,14,B6T0000001209,E3,434280.0,436350.0,436380.0,30.0,2070.0,2100.0,12,10,1,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436320.0,436350.0,30.0,6360.0,6390.0,11,10,1,深位,是
6,6,outbound,24,B6T0000001209,E3,434280.0,436410.0,436440.0,30.0,2130.0,2160.0,12,10,1,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436380.0,436410.0,30.0,6420.0,6450.0,12,10,1,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436440.0,436470.0,30.0,6480.0,6510.0,12,10,1,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436494.0,436658.0,164.0,6534.0,6698.0,12,11,66,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,436816.0,436980.0,164.0,6856.0,7020.0,12,12,64,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,437138.0,437302.0,164.0,7178.0,7342.0,12,12,64,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,437460.0,437624.0,164.0,7500.0,7664.0,12,13,62,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,437782.0,437946.0,164.0,7822.0,7986.0,12,13,62,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,438104.0,438268.0,164.0,8144.0,8308.0,12,14,60,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,438426.0,438590.0,164.0,8466.0,8630.0,12,14,60,深位,否
6,6,outbound,3291,B6T0000001192,E3,438540.0,438912.0,439076.0,164.0,372.0,536.0,12,15,4,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,438748.0,438912.0,164.0,8788.0,8952.0,12,15,58,浅位,是
6,6,outbound,3290,B6T0000001192,E3,438540.0,439132.0,439268.0,136.0,592.0,728.0,11,13,24,浅位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,439076.0,439132.0,55.99999999999999,9116.0,9172.0,12,15,4,深位,是
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,439268.0,439356.0,88.0,9308.0,9396.0,11,13,24,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,439438.0,439602.0,164.0,9478.0,9642.0,12,15,58,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,439760.0,439924.0,164.0,9800.0,9964.0,12,16,56,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,440082.0,440246.0,164.0,10122.0,10286.0,12,16,56,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,440404.0,440568.0,164.0,10444.0,10608.0,11,26,36,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,440726.0,440890.0,164.0,10766.0,10930.0,11,26,36,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,441048.0,441214.0,166.0,11088.0,11254.0,11,11,67,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,441374.0,441540.0,166.0,11414.0,11580.0,11,11,67,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,441700.0,441866.0,166.0,11740.0,11906.0,11,12,65,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,442026.0,442192.0,166.0,12066.0,12232.0,11,12,65,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,442352.0,442518.0,166.0,12392.0,12558.0,11,13,63,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,442678.0,442844.0,166.0,12718.0,12884.0,11,13,63,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,443004.0,443170.0,166.0,13044.0,13210.0,11,14,61,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,443330.0,443496.0,166.0,13370.0,13536.0,11,14,61,深位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,443656.0,443822.0,166.0,13696.0,13862.0,11,15,59,浅位,否
6,6,inbound,IN0394,B6T0000001196,E3,429960.0,443982.0,444148.0,166.0,14022.0,14188.0,11,15,59,深位,否
6,6,inbound,IN0295,B6T0000000883,E3,430260.0,444308.0,444474.0,166.0,14048.0,14214.0,11,16,57,浅位,否
6,6,inbound,IN0295,B6T0000000883,E3,430260.0,444634.0,444800.0,166.0,14374.0,14540.0,11,16,57,深位,否
6,6,inbound,IN0295,B6T0000000883,E3,430260.0,444960.0,445126.0,166.0,14700.0,14866.0,11,17,55,浅位,否
6,6,inbound,IN0330,B6T0000001010,E3,430260.0,445286.0,445452.0,166.0,15026.0,15192.0,11,17,55,深位,否
6,6,inbound,IN0330,B6T0000001010,E3,430260.0,445612.0,445778.0,166.0,15352.0,15518.0,12,11,67,浅位,否
6,6,inbound,IN0330,B6T0000001010,E3,430260.0,445938.0,446104.0,166.0,15678.0,15844.0,12,11,67,深位,否
6,6,inbound,IN0318,B6T0000000956,E3,430440.0,446264.0,446430.0,166.0,15824.0,15990.0,12,12,65,浅位,否
6,6,outbound,871,B6T0000000001,E4,432180.0,446756.0,447211.0,455.0000000000002,14576.0,15031.0,11,47,1,浅位,是
6,6,inbound,IN0318,B6T0000000956,E3,430440.0,446590.0,446756.0,166.0,16150.0,16316.0,12,12,65,深位,是
6,6,outbound,872,B6T0000000001,E4,432180.0,447377.0,447824.0,447.0000000000002,15197.0,15644.0,11,47,1,深位,是
6,6,inbound,IN0318,B6T0000000956,E3,430440.0,447211.0,447377.0,166.0,16771.0,16937.0,12,13,63,浅位,是
6,6,outbound,873,B6T0000000001,E4,432180.0,447990.0,448437.0,447.0000000000002,15810.0,16257.0,12,47,1,浅位,是
6,6,inbound,IN0277,B6T0000000832,E3,430740.0,447824.0,447990.0,166.0,17084.0,17250.0,12,13,63,深位,是
6,6,outbound,874,B6T0000000001,E4,432180.0,448603.0,449042.0,439.0000000000002,16423.0,16862.0,12,47,1,深位,是
6,6,inbound,IN0277,B6T0000000832,E3,430740.0,448437.0,448603.0,166.0,17697.0,17863.0,12,14,61,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,449042.0,449208.0,166.0,18242.0,18408.0,12,14,61,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,449368.0,449534.0,166.0,18568.0,18734.0,12,15,59,浅位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,449694.0,449860.0,166.0,18894.0,19060.0,12,15,59,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,450020.0,450186.0,166.0,19220.0,19386.0,12,16,57,浅位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,450346.0,450512.0,166.0,19546.0,19712.0,12,16,57,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,450672.0,450838.0,166.0,19872.0,20038.0,12,17,55,浅位,否
6,6,outbound,650,B6T0000000469,E3,450900.0,451164.0,451330.0,166.0,264.0,430.0,11,9,11,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,450998.0,451164.0,166.0,20198.0,20364.0,12,17,55,深位,是
6,6,outbound,649,B6T0000000469,E3,450900.0,451376.0,451422.0,46.0,476.0,522.0,11,9,11,深位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451330.0,451376.0,46.0,20530.0,20576.0,11,9,11,浅位,是
6,6,outbound,2340,B6T0000000388,E3,451380.0,451468.0,451514.0,46.0,88.0,134.0,12,9,10,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451422.0,451468.0,46.0,20622.0,20668.0,11,9,11,深位,是
6,6,outbound,2339,B6T0000000388,E3,451380.0,451558.0,451602.0,44.0,178.0,222.0,12,9,10,深位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451514.0,451558.0,44.0,20714.0,20758.0,12,9,10,浅位,是
6,6,outbound,642,B6T0000000469,E3,450900.0,451646.0,451694.0,48.0,746.0,794.0,12,9,11,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451602.0,451646.0,44.0,20802.0,20846.0,12,9,10,深位,是
6,6,outbound,644,B6T0000000469,E3,450900.0,451740.0,451786.0,46.0,840.0,886.0,12,9,11,深位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451694.0,451740.0,46.0,20894.0,20940.0,12,9,11,浅位,是
6,6,outbound,2343,B6T0000000388,E3,451380.0,451832.0,451902.0,70.0,452.0,522.0,12,12,6,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451786.0,451832.0,46.0,20986.0,21032.0,12,9,11,深位,是
6,6,outbound,2341,B6T0000000388,E3,451380.0,451950.0,451998.0,48.0,570.0,618.0,12,12,6,深位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451902.0,451950.0,48.0,21102.0,21150.0,12,12,6,浅位,是
6,6,outbound,2338,B6T0000000388,E3,451380.0,452046.0,452222.0,176.0,666.0,842.0,12,25,12,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,451998.0,452046.0,48.0,21198.0,21246.0,12,12,6,深位,是
6,6,outbound,2342,B6T0000000388,E3,451380.0,452334.0,452446.0,112.0,954.0,1066.0,12,25,12,深位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,452222.0,452334.0,112.0,21422.0,21534.0,12,25,12,浅位,是
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,452446.0,452558.0,112.0,21646.0,21758.0,12,25,12,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,452664.0,452830.0,166.0,21864.0,22030.0,11,28,33,浅位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,452990.0,453156.0,166.0,22190.0,22356.0,11,28,33,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,453316.0,453484.0,168.0,22516.0,22684.0,11,11,68,浅位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,453646.0,453814.0,168.0,22846.0,23014.0,11,11,68,深位,否
6,6,inbound,IN0198,B6T0000000577,E3,430800.0,453976.0,454144.0,168.0,23176.0,23344.0,11,12,66,浅位,否
6,6,inbound,IN0159,B6T0000000466,E3,431040.0,454306.0,454474.0,168.0,23266.0,23434.0,11,12,66,深位,否
6,6,inbound,IN0159,B6T0000000466,E3,431040.0,454636.0,454804.0,168.0,23596.0,23764.0,11,13,64,浅位,否
6,6,outbound,2846,B6T0000001506,E1,455280.0,455280.0,455316.0,36.0,0.0,36.0,11,4,4,浅位,否
6,6,outbound,2847,B6T0000001506,E1,455280.0,455316.0,455352.0,36.0,36.0,72.0,11,4,4,深位,否
6,6,outbound,2845,B6T0000001506,E1,455280.0,455352.0,455388.0,36.0,72.0,108.0,12,4,4,浅位,否
6,6,outbound,2844,B6T0000001506,E1,455280.0,455388.0,455424.0,36.0,108.0,144.0,12,4,4,深位,否
6,6,inbound,IN0446,B6T0000001351,E1,456420.0,456420.0,456441.0,21.0,0.0,21.0,11,4,4,浅位,否
6,6,inbound,IN0446,B6T0000001351,E1,456420.0,456456.0,456477.0,21.0,36.0,57.0,11,4,4,深位,否
6,6,inbound,IN0446,B6T0000001351,E1,456420.0,456492.0,456513.0,21.0,72.0,93.0,12,4,4,浅位,否
6,6,inbound,IN0446,B6T0000001351,E1,456420.0,456528.0,456549.0,21.0,108.0,129.0,12,4,4,深位,否
6,6,inbound,IN0446,B6T0000001351,E1,456420.0,456564.0,456691.0,127.00000000000001,144.0,271.0,12,3,58,浅位,否
6,6,outbound,3492,B6T0000000317,E4,457440.0,457440.0,457787.0,347.00000000000017,0.0,347.0,12,45,3,深位,否
6,6,outbound,3493,B6T0000000317,E4,457440.0,457787.0,458182.0,395.00000000000017,347.0,742.0,11,43,20,深位,否
6,6,outbound,3502,B6T0000000209,E4,458760.0,458760.0,459079.0,319.00000000000017,0.0,319.0,11,43,1,浅位,否
6,6,outbound,3503,B6T0000000209,E4,458760.0,459079.0,459398.0,319.00000000000017,319.0,638.0,11,43,1,深位,否
6,6,outbound,3171,B6T0000001064,E3,462540.0,462540.0,462830.0,290.00000000000006,0.0,290.0,12,28,24,浅位,否
6,6,outbound,3170,B6T0000001064,E3,462540.0,462830.0,463120.0,290.00000000000006,290.0,580.0,12,28,24,深位,否
6,6,outbound,2800,B6T0000001831,E1,463740.0,463740.0,463772.0,32.0,0.0,32.0,12,5,2,深位,否
6,6,outbound,2803,B6T0000001831,E1,463740.0,463772.0,463808.0,36.0,32.0,68.0,11,6,2,深位,否
6,6,outbound,2802,B6T0000001831,E1,463740.0,463808.0,463860.0,52.0,68.0,120.0,12,3,9,浅位,否
6,6,outbound,2801,B6T0000001831,E1,463740.0,463860.0,463912.0,52.0,120.0,172.0,12,3,9,深位,否
6,6,outbound,532,B6T0000001197,E3,464160.0,464160.0,464262.0,101.99999999999999,0.0,102.0,12,14,5,深位,否
6,6,outbound,1392,B6T0000000367,E3,465120.0,466074.0,466244.0,170.00000000000003,954.0,1124.0,11,24,2,浅位,否
6,6,outbound,1391,B6T0000000367,E3,465120.0,466244.0,466414.0,170.00000000000003,1124.0,1294.0,11,24,2,深位,否
6,6,outbound,1390,B6T0000000367,E3,465120.0,466414.0,466584.0,170.00000000000003,1294.0,1464.0,12,24,2,浅位,否
6,6,outbound,1397,B6T0000000367,E3,465120.0,466584.0,466754.0,170.00000000000003,1464.0,1634.0,12,24,2,深位,否
6,6,outbound,3480,B6T0000000867,E3,467880.0,467880.0,467950.0,70.0,0.0,70.0,12,11,3,深位,否
6,6,outbound,3481,B6T0000000867,E3,467880.0,467950.0,468024.0,74.0,70.0,144.0,11,11,4,深位,否
6,6,outbound,1436,B6T0000000745,E3,470700.0,470700.0,470790.0,89.99999999999999,0.0,90.0,11,14,2,浅位,否
6,6,outbound,1435,B6T0000000745,E3,470700.0,470790.0,470880.0,89.99999999999999,90.0,180.0,11,14,2,深位,否
6,6,outbound,1431,B6T0000000745,E3,470700.0,470880.0,470970.0,89.99999999999999,180.0,270.0,12,14,2,浅位,否
6,6,outbound,1430,B6T0000000745,E3,470700.0,470970.0,471060.0,89.99999999999999,270.0,360.0,12,14,2,深位,否
6,6,outbound,1441,B6T0000000745,E3,470700.0,471060.0,471150.0,90.0,360.0,450.0,11,10,10,浅位,否
6,6,outbound,1437,B6T0000000745,E3,470700.0,471150.0,471240.0,90.0,450.0,540.0,11,10,10,深位,否
6,6,outbound,1432,B6T0000000745,E3,470700.0,471240.0,471330.0,90.0,540.0,630.0,12,10,10,浅位,否
6,6,outbound,1439,B6T0000000745,E3,470700.0,471330.0,471420.0,90.0,630.0,720.0,12,10,10,深位,否
6,6,outbound,1440,B6T0000000745,E3,470700.0,471420.0,471554.0,134.0,720.0,854.0,11,14,13,浅位,否
6,6,outbound,1438,B6T0000000745,E3,470700.0,471554.0,471688.0,134.0,854.0,988.0,11,14,13,深位,否
6,6,outbound,1434,B6T0000000745,E3,470700.0,471688.0,471822.0,134.0,988.0,1122.0,12,14,13,浅位,否
6,6,outbound,1442,B6T0000000745,E3,470700.0,471822.0,471956.0,134.0,1122.0,1256.0,12,14,13,深位,否
6,6,outbound,1235,B6T0000001022,E3,477120.0,478632.0,478758.0,125.99999999999999,1512.0,1638.0,11,14,11,浅位,否
6,6,outbound,1241,B6T0000001022,E3,477120.0,478758.0,478884.0,125.99999999999999,1638.0,1764.0,11,14,11,深位,否
6,6,outbound,1242,B6T0000001022,E3,477120.0,478884.0,479010.0,125.99999999999999,1764.0,1890.0,12,14,11,浅位,否
6,6,outbound,1232,B6T0000001022,E3,477120.0,479010.0,479136.0,125.99999999999999,1890.0,2016.0,12,14,11,深位,否
6,6,outbound,3410,B6T0000001561,E1,482100.0,482100.0,482128.0,28.0,0.0,28.0,12,2,4,深位,否
6,6,outbound,3411,B6T0000001561,E1,482100.0,482128.0,482192.0,64.0,28.0,92.0,11,4,11,浅位,否
6,6,outbound,3467,B6T0000000689,E3,482160.0,482192.0,482322.0,130.0,32.0,162.0,11,17,6,浅位,否
6,6,outbound,3466,B6T0000000689,E3,482160.0,482322.0,482452.0,130.0,162.0,292.0,11,17,6,深位,否
6,6,outbound,2667,B6T0000000114,E4,482520.0,482520.0,482867.0,347.00000000000017,0.0,347.0,11,45,3,浅位,否
6,6,outbound,2666,B6T0000000114,E4,482520.0,482867.0,483214.0,347.00000000000017,347.0,694.0,11,45,3,深位,否
6,6,outbound,389,B6T0000000471,E3,486000.0,486990.0,487100.0,110.0,990.0,1100.0,11,17,1,浅位,否
6,6,outbound,390,B6T0000000471,E3,486000.0,487100.0,487210.0,110.0,1100.0,1210.0,11,17,1,深位,否
6,6,outbound,384,B6T0000000471,E3,486000.0,487210.0,487320.0,110.0,1210.0,1320.0,12,17,1,浅位,否
6,6,outbound,3504,B6T0000000505,E3,488340.0,488340.0,488642.0,302.0,0.0,302.0,11,11,61,深位,否
6,6,outbound,3505,B6T0000000505,E3,488340.0,488642.0,488944.0,302.0,302.0,604.0,12,9,65,浅位,否
6,6,outbound,1854,B6T0000001858,E1,488580.0,488944.0,489004.0,60.0,364.0,424.0,11,6,8,浅位,否
6,6,outbound,1855,B6T0000001858,E1,488580.0,489004.0,489064.0,60.0,424.0,484.0,11,6,8,深位,否
6,6,outbound,1856,B6T0000001858,E1,488580.0,489064.0,489124.0,60.0,484.0,544.0,12,6,8,浅位,否
6,6,outbound,1857,B6T0000001858,E1,488580.0,489124.0,489184.0,60.0,544.0,604.0,12,6,8,深位,否
6,6,outbound,1890,B6T0000000716,E3,486360.0,490582.0,490768.0,186.00000000000003,4222.0,4408.0,12,22,10,浅位,否
6,6,outbound,1891,B6T0000000716,E3,486360.0,490768.0,490954.0,186.00000000000003,4408.0,4594.0,12,22,10,深位,否
6,6,outbound,2086,B6T0000001407,E1,518100.0,518100.0,518128.0,28.0,0.0,28.0,12,3,3,深位,否
6,6,outbound,2586,B6T0000000543,E3,518100.0,518128.0,518342.0,214.0,28.0,242.0,12,20,21,浅位,否
6,6,outbound,2978,B6T0000001825,E1,518220.0,518342.0,518370.0,28.0,122.0,150.0,11,3,3,浅位,否
6,6,outbound,2979,B6T0000001825,E1,518220.0,518370.0,518398.0,28.0,150.0,178.0,11,3,3,深位,否
6,6,outbound,2977,B6T0000001825,E1,518220.0,518398.0,518426.0,28.0,178.0,206.0,12,3,3,浅位,否
6,6,outbound,2589,B6T0000000543,E3,518100.0,518426.0,518640.0,214.0,326.0,540.0,12,20,21,深位,否
6,6,outbound,3251,B6T0000000622,E3,519780.0,519780.0,519882.0,102.0,0.0,102.0,12,12,9,浅位,否
6,6,outbound,3250,B6T0000000622,E3,519780.0,519882.0,519984.0,102.0,102.0,204.0,12,12,9,深位,否
6,6,outbound,855,B6T0000001220,E3,520980.0,520980.0,521070.0,90.0,0.0,90.0,11,9,12,深位,否
6,6,outbound,1027,B6T0000001975,E1,520740.0,521070.0,521102.0,32.0,330.0,362.0,11,1,6,浅位,否
6,6,outbound,1028,B6T0000001975,E1,520740.0,521102.0,521134.0,32.0,362.0,394.0,11,1,6,深位,否
6,6,outbound,1029,B6T0000001975,E1,520740.0,521134.0,521166.0,32.0,394.0,426.0,12,1,6,浅位,否
6,6,outbound,1030,B6T0000001975,E1,520740.0,521166.0,521198.0,32.0,426.0,458.0,12,1,6,深位,否
6,6,outbound,854,B6T0000001220,E3,520980.0,521198.0,521288.0,90.0,218.0,308.0,12,9,12,浅位,否
6,6,outbound,853,B6T0000001220,E3,520980.0,521288.0,521378.0,90.0,308.0,398.0,12,9,12,深位,否
6,6,outbound,3109,B6T0000000788,E3,521460.0,521460.0,521630.0,170.0,0.0,170.0,11,13,24,深位,否
6,6,outbound,3110,B6T0000000788,E3,521460.0,521630.0,521800.0,170.0,170.0,340.0,12,13,24,浅位,否
6,6,outbound,3111,B6T0000000788,E3,521460.0,521800.0,521970.0,170.0,340.0,510.0,12,13,24,深位,否
6,6,outbound,414,B6T0000000050,E4,519300.0,523378.0,523715.0,337.00000000000017,4078.0,4415.0,11,44,3,浅位,否
6,6,outbound,425,B6T0000000050,E4,519300.0,523715.0,524052.0,337.00000000000017,4415.0,4752.0,11,44,3,深位,否
6,6,outbound,3574,B6T0000000546,E3,523920.0,524052.0,524190.0,138.0,132.0,270.0,12,14,14,浅位,否
6,6,outbound,3575,B6T0000000546,E3,523920.0,524190.0,524328.0,138.0,270.0,408.0,12,14,14,深位,否
6,6,outbound,424,B6T0000000050,E4,519300.0,524328.0,524665.0,337.00000000000017,5028.0,5365.0,12,44,3,浅位,否
6,6,outbound,415,B6T0000000050,E4,519300.0,524665.0,525002.0,337.00000000000017,5365.0,5702.0,12,44,3,深位,否
6,6,outbound,606,B6T0000000247,E4,521520.0,526687.0,527030.0,343.00000000000017,5167.0,5510.0,11,45,2,浅位,否
6,6,outbound,605,B6T0000000247,E4,521520.0,527030.0,527373.0,343.00000000000017,5510.0,5853.0,11,45,2,深位,否
6,6,outbound,604,B6T0000000247,E4,521520.0,527373.0,527716.0,343.00000000000017,5853.0,6196.0,12,45,2,浅位,否
6,6,outbound,598,B6T0000000247,E4,521520.0,527716.0,528059.0,343.00000000000017,6196.0,6539.0,12,45,2,深位,否
6,6,outbound,3001,B6T0000001285,E3,543060.0,543608.0,543882.0,274.0,548.0,822.0,11,28,20,浅位,否
6,6,outbound,3544,B6T0000001161,E3,549540.0,549540.0,549642.0,101.99999999999999,0.0,102.0,12,14,5,浅位,否
6,6,outbound,3545,B6T0000001161,E3,549540.0,549642.0,549744.0,102.0,102.0,204.0,11,12,9,深位,否
6,6,outbound,3009,B6T0000001605,E1,553380.0,553380.0,553420.0,40.0,0.0,40.0,12,8,1,深位,否
6,6,outbound,3007,B6T0000001605,E1,553380.0,553420.0,553488.0,68.0,40.0,108.0,12,1,15,浅位,否
6,6,outbound,3008,B6T0000001605,E1,553380.0,553488.0,553556.0,68.0,108.0,176.0,12,1,15,深位,否
