入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0058,B6T0000000154,E4,6,12,44,49,浅位,400980.0,409719.0,409982.5,9002.5,否
IN0058,B6T0000000154,E4,6,12,44,49,深位,400980.0,410240.0,410503.5,9523.5,否
IN0058,B6T0000000154,E4,6,11,43,52,浅位,400980.0,410761.0,411025.5,10045.5,否
IN0058,B6T0000000154,E4,6,11,43,52,深位,400980.0,411284.0,411548.5,10568.5,否
IN0058,B6T0000000154,E4,6,11,45,47,浅位,400980.0,411807.0,412071.5,11091.5,否
IN0058,B6T0000000154,E4,6,11,45,47,深位,400980.0,412330.0,412594.5,11614.5,否
IN0058,B6T0000000154,E4,6,12,43,52,浅位,400980.0,412853.0,413117.5,12137.5,否
IN0058,B6T0000000154,E4,6,12,43,52,深位,400980.0,413376.0,413640.5,12660.5,否
IN0058,B6T0000000154,E4,6,12,45,47,浅位,400980.0,413899.0,414163.5,13183.5,否
IN0058,B6T0000000154,E4,6,12,45,47,深位,400980.0,414422.0,414686.5,13706.5,否
IN0058,B6T0000000154,E4,6,11,44,50,浅位,400980.0,414945.0,415210.5,14230.5,否
IN0058,B6T0000000154,E4,6,11,44,50,深位,400980.0,415470.0,415735.5,14755.5,否
IN0058,B6T0000000154,E4,6,11,46,45,浅位,400980.0,415995.0,416260.5,15280.5,否
IN0058,B6T0000000154,E4,6,11,46,45,深位,400980.0,416520.0,416785.5,15805.5,否
IN0058,B6T0000000154,E4,6,12,44,50,浅位,400980.0,417045.0,417310.5,16330.5,否
IN0058,B6T0000000154,E4,6,12,44,50,深位,400980.0,417570.0,417835.5,16855.5,否
IN0058,B6T0000000154,E4,6,12,46,45,浅位,400980.0,418095.0,418360.5,17380.5,否
IN0058,B6T0000000154,E4,6,12,46,45,深位,400980.0,418620.0,418885.5,17905.5,否
IN0058,B6T0000000154,E4,6,11,47,43,浅位,400980.0,419145.0,419411.5,18431.5,否
IN0058,B6T0000000154,E4,6,11,47,43,深位,400980.0,419672.0,419938.5,18958.5,否
IN0058,B6T0000000154,E4,6,12,47,43,浅位,400980.0,420199.0,420465.5,19485.5,否
IN0058,B6T0000000154,E4,6,12,47,43,深位,400980.0,420726.0,420992.5,20012.5,否
IN0058,B6T0000000154,E4,6,11,43,53,浅位,400980.0,421253.0,421519.5,20539.5,否
IN0058,B6T0000000154,E4,6,11,43,53,深位,400980.0,421780.0,422046.5,21066.5,否
IN0058,B6T0000000154,E4,6,11,45,48,浅位,400980.0,422307.0,422573.5,21593.5,否
IN0058,B6T0000000154,E4,6,11,45,48,深位,400980.0,422834.0,423100.5,22120.5,否
IN0058,B6T0000000154,E4,6,12,43,53,浅位,400980.0,423361.0,423627.5,22647.5,否
IN0058,B6T0000000154,E4,6,12,43,53,深位,400980.0,423888.0,424154.5,23174.5,否
IN0058,B6T0000000154,E4,6,12,45,48,浅位,400980.0,424415.0,424681.5,23701.5,否
IN0058,B6T0000000154,E4,6,12,45,48,深位,400980.0,424942.0,425208.5,24228.5,否
IN0058,B6T0000000154,E4,6,11,44,51,浅位,400980.0,425469.0,425736.5,24756.5,否
IN0058,B6T0000000154,E4,6,11,44,51,深位,400980.0,425998.0,426265.5,25285.5,否
IN0058,B6T0000000154,E4,6,11,46,46,浅位,400980.0,426527.0,426794.5,25814.5,否
IN0058,B6T0000000154,E4,6,11,46,46,深位,400980.0,427056.0,427323.5,26343.5,否
IN0058,B6T0000000154,E4,6,12,44,51,浅位,400980.0,427585.0,427852.5,26872.5,否
IN0394,B6T0000001196,E3,6,11,11,50,浅位,429960.0,429960.0,430092.0,132.0,否
IN0394,B6T0000001196,E3,6,11,12,64,浅位,429960.0,430218.0,430382.0,422.0,否
IN0394,B6T0000001196,E3,6,11,12,64,深位,429960.0,430540.0,430704.0,744.0,否
IN0394,B6T0000001196,E3,6,11,13,62,浅位,429960.0,430862.0,431026.0,1066.0,否
IN0394,B6T0000001196,E3,6,11,13,62,深位,429960.0,431184.0,431348.0,1388.0,否
IN0394,B6T0000001196,E3,6,11,14,60,浅位,429960.0,431506.0,431670.0,1710.0,否
IN0394,B6T0000001196,E3,6,11,14,60,深位,429960.0,431828.0,431992.0,2032.0,是
IN0394,B6T0000001196,E3,6,12,9,9,浅位,429960.0,432156.0,432198.0,2238.0,是
IN0394,B6T0000001196,E3,6,12,9,9,深位,429960.0,432240.0,432282.0,2322.0,是
IN0394,B6T0000001196,E3,6,11,9,12,浅位,429960.0,432336.0,432384.0,2424.0,是
IN0394,B6T0000001196,E3,6,11,13,5,深位,429960.0,432464.0,432514.0,2554.0,是
IN0394,B6T0000001196,E3,6,12,13,5,浅位,429960.0,432564.0,432614.0,2654.0,否
IN0394,B6T0000001196,E3,6,11,15,58,浅位,429960.0,432658.0,432822.0,2862.0,否
IN0394,B6T0000001196,E3,6,11,15,58,深位,429960.0,432980.0,433144.0,3184.0,是
IN0394,B6T0000001196,E3,6,12,11,1,深位,429960.0,433308.0,433342.0,3382.0,是
IN0394,B6T0000001196,E3,6,11,16,56,浅位,429960.0,433380.0,433544.0,3584.0,是
IN0394,B6T0000001196,E3,6,11,9,4,浅位,429960.0,433708.0,433740.0,3780.0,是
IN0394,B6T0000001196,E3,6,11,9,4,深位,429960.0,433772.0,433804.0,3844.0,是
IN0394,B6T0000001196,E3,6,12,9,4,浅位,429960.0,433836.0,433868.0,3908.0,是
IN0394,B6T0000001196,E3,6,11,16,56,深位,429960.0,433948.0,434112.0,4152.0,是
IN0469,B6T0000001412,E1,6,11,2,2,浅位,434280.0,434284.0,434297.0,17.0,是
IN0469,B6T0000001412,E1,6,11,1,16,浅位,434280.0,434404.0,434443.0,163.0,否
IN0394,B6T0000001196,E3,6,11,15,6,浅位,429960.0,434476.0,434536.0,4576.0,否
IN0394,B6T0000001196,E3,6,12,17,6,深位,429960.0,434590.0,434658.0,4698.0,否
IN0394,B6T0000001196,E3,6,12,10,68,浅位,429960.0,434720.0,434884.0,4924.0,是
IN0394,B6T0000001196,E3,6,12,20,12,深位,429960.0,435128.0,435220.0,5260.0,是
IN0394,B6T0000001196,E3,6,12,9,38,深位,429960.0,435416.0,435516.0,5556.0,否
IN0394,B6T0000001196,E3,6,12,10,68,深位,429960.0,435610.0,435774.0,5814.0,否
IN0394,B6T0000001196,E3,6,12,11,66,浅位,429960.0,435932.0,436096.0,6136.0,是
IN0394,B6T0000001196,E3,6,11,10,1,浅位,429960.0,436260.0,436290.0,6330.0,是
IN0394,B6T0000001196,E3,6,11,10,1,深位,429960.0,436320.0,436350.0,6390.0,是
IN0394,B6T0000001196,E3,6,12,10,1,浅位,429960.0,436380.0,436410.0,6450.0,是
IN0394,B6T0000001196,E3,6,12,10,1,深位,429960.0,436440.0,436470.0,6510.0,否
IN0394,B6T0000001196,E3,6,12,11,66,深位,429960.0,436494.0,436658.0,6698.0,否
IN0394,B6T0000001196,E3,6,12,12,64,浅位,429960.0,436816.0,436980.0,7020.0,否
IN0394,B6T0000001196,E3,6,12,12,64,深位,429960.0,437138.0,437302.0,7342.0,否
IN0394,B6T0000001196,E3,6,12,13,62,浅位,429960.0,437460.0,437624.0,7664.0,否
IN0394,B6T0000001196,E3,6,12,13,62,深位,429960.0,437782.0,437946.0,7986.0,否
IN0394,B6T0000001196,E3,6,12,14,60,浅位,429960.0,438104.0,438268.0,8308.0,否
IN0394,B6T0000001196,E3,6,12,14,60,深位,429960.0,438426.0,438590.0,8630.0,否
IN0394,B6T0000001196,E3,6,12,15,58,浅位,429960.0,438748.0,438912.0,8952.0,是
IN0394,B6T0000001196,E3,6,12,15,4,深位,429960.0,439076.0,439132.0,9172.0,是
IN0394,B6T0000001196,E3,6,11,13,24,浅位,429960.0,439268.0,439356.0,9396.0,否
IN0394,B6T0000001196,E3,6,12,15,58,深位,429960.0,439438.0,439602.0,9642.0,否
IN0394,B6T0000001196,E3,6,12,16,56,浅位,429960.0,439760.0,439924.0,9964.0,否
IN0394,B6T0000001196,E3,6,12,16,56,深位,429960.0,440082.0,440246.0,10286.0,否
IN0394,B6T0000001196,E3,6,11,26,36,浅位,429960.0,440404.0,440568.0,10608.0,否
IN0394,B6T0000001196,E3,6,11,26,36,深位,429960.0,440726.0,440890.0,10930.0,否
IN0394,B6T0000001196,E3,6,11,11,67,浅位,429960.0,441048.0,441214.0,11254.0,否
IN0394,B6T0000001196,E3,6,11,11,67,深位,429960.0,441374.0,441540.0,11580.0,否
IN0394,B6T0000001196,E3,6,11,12,65,浅位,429960.0,441700.0,441866.0,11906.0,否
IN0394,B6T0000001196,E3,6,11,12,65,深位,429960.0,442026.0,442192.0,12232.0,否
IN0394,B6T0000001196,E3,6,11,13,63,浅位,429960.0,442352.0,442518.0,12558.0,否
IN0394,B6T0000001196,E3,6,11,13,63,深位,429960.0,442678.0,442844.0,12884.0,否
IN0394,B6T0000001196,E3,6,11,14,61,浅位,429960.0,443004.0,443170.0,13210.0,否
IN0394,B6T0000001196,E3,6,11,14,61,深位,429960.0,443330.0,443496.0,13536.0,否
IN0394,B6T0000001196,E3,6,11,15,59,浅位,429960.0,443656.0,443822.0,13862.0,否
IN0394,B6T0000001196,E3,6,11,15,59,深位,429960.0,443982.0,444148.0,14188.0,否
IN0295,B6T0000000883,E3,6,11,16,57,浅位,430260.0,444308.0,444474.0,14214.0,否
IN0295,B6T0000000883,E3,6,11,16,57,深位,430260.0,444634.0,444800.0,14540.0,否
IN0295,B6T0000000883,E3,6,11,17,55,浅位,430260.0,444960.0,445126.0,14866.0,否
IN0330,B6T0000001010,E3,6,11,17,55,深位,430260.0,445286.0,445452.0,15192.0,否
IN0330,B6T0000001010,E3,6,12,11,67,浅位,430260.0,445612.0,445778.0,15518.0,否
IN0330,B6T0000001010,E3,6,12,11,67,深位,430260.0,445938.0,446104.0,15844.0,否
IN0318,B6T0000000956,E3,6,12,12,65,浅位,430440.0,446264.0,446430.0,15990.0,否
IN0318,B6T0000000956,E3,6,12,12,65,深位,430440.0,446590.0,446756.0,16316.0,是
IN0318,B6T0000000956,E3,6,12,13,63,浅位,430440.0,447211.0,447377.0,16937.0,是
IN0277,B6T0000000832,E3,6,12,13,63,深位,430740.0,447824.0,447990.0,17250.0,是
IN0277,B6T0000000832,E3,6,12,14,61,浅位,430740.0,448437.0,448603.0,17863.0,是
IN0198,B6T0000000577,E3,6,12,14,61,深位,430800.0,449042.0,449208.0,18408.0,否
IN0198,B6T0000000577,E3,6,12,15,59,浅位,430800.0,449368.0,449534.0,18734.0,否
IN0198,B6T0000000577,E3,6,12,15,59,深位,430800.0,449694.0,449860.0,19060.0,否
IN0198,B6T0000000577,E3,6,12,16,57,浅位,430800.0,450020.0,450186.0,19386.0,否
IN0198,B6T0000000577,E3,6,12,16,57,深位,430800.0,450346.0,450512.0,19712.0,否
IN0198,B6T0000000577,E3,6,12,17,55,浅位,430800.0,450672.0,450838.0,20038.0,否
IN0198,B6T0000000577,E3,6,12,17,55,深位,430800.0,450998.0,451164.0,20364.0,是
IN0198,B6T0000000577,E3,6,11,9,11,浅位,430800.0,451330.0,451376.0,20576.0,是
IN0198,B6T0000000577,E3,6,11,9,11,深位,430800.0,451422.0,451468.0,20668.0,是
IN0198,B6T0000000577,E3,6,12,9,10,浅位,430800.0,451514.0,451558.0,20758.0,是
IN0198,B6T0000000577,E3,6,12,9,10,深位,430800.0,451602.0,451646.0,20846.0,是
IN0198,B6T0000000577,E3,6,12,9,11,浅位,430800.0,451694.0,451740.0,20940.0,是
IN0198,B6T0000000577,E3,6,12,9,11,深位,430800.0,451786.0,451832.0,21032.0,是
IN0198,B6T0000000577,E3,6,12,12,6,浅位,430800.0,451902.0,451950.0,21150.0,是
IN0198,B6T0000000577,E3,6,12,12,6,深位,430800.0,451998.0,452046.0,21246.0,是
IN0198,B6T0000000577,E3,6,12,25,12,浅位,430800.0,452222.0,452334.0,21534.0,是
IN0198,B6T0000000577,E3,6,12,25,12,深位,430800.0,452446.0,452558.0,21758.0,否
IN0198,B6T0000000577,E3,6,11,28,33,浅位,430800.0,452664.0,452830.0,22030.0,否
IN0198,B6T0000000577,E3,6,11,28,33,深位,430800.0,452990.0,453156.0,22356.0,否
IN0198,B6T0000000577,E3,6,11,11,68,浅位,430800.0,453316.0,453484.0,22684.0,否
IN0198,B6T0000000577,E3,6,11,11,68,深位,430800.0,453646.0,453814.0,23014.0,否
IN0198,B6T0000000577,E3,6,11,12,66,浅位,430800.0,453976.0,454144.0,23344.0,否
IN0159,B6T0000000466,E3,6,11,12,66,深位,431040.0,454306.0,454474.0,23434.0,否
IN0159,B6T0000000466,E3,6,11,13,64,浅位,431040.0,454636.0,454804.0,23764.0,否
IN0446,B6T0000001351,E1,6,11,4,4,浅位,456420.0,456420.0,456441.0,21.0,否
IN0446,B6T0000001351,E1,6,11,4,4,深位,456420.0,456456.0,456477.0,57.0,否
IN0446,B6T0000001351,E1,6,12,4,4,浅位,456420.0,456492.0,456513.0,93.0,否
IN0446,B6T0000001351,E1,6,12,4,4,深位,456420.0,456528.0,456549.0,129.0,否
IN0446,B6T0000001351,E1,6,12,3,58,浅位,456420.0,456564.0,456691.0,271.0,否
IN0521,B6T0000001557,E1,7,13,2,4,深位,10260.0,10260.0,10277.0,17.0,否
IN0521,B6T0000001557,E1,7,13,4,2,深位,10260.0,10288.0,10305.0,45.0,否
IN0521,B6T0000001557,E1,7,13,4,3,深位,10260.0,10316.0,10335.0,75.0,否
IN0521,B6T0000001557,E1,7,13,7,1,深位,10260.0,10348.0,10369.0,109.0,否
IN0199,B6T0000000581,E3,7,13,18,1,深位,12600.0,12600.0,12662.0,62.0,否
IN0199,B6T0000000581,E3,7,14,9,21,深位,12600.0,12718.0,12784.0,184.0,否
IN0199,B6T0000000581,E3,7,13,13,15,浅位,12600.0,12844.0,12914.0,314.0,否
IN0199,B6T0000000581,E3,7,13,13,15,深位,12600.0,12978.0,13048.0,448.0,否
IN0199,B6T0000000581,E3,7,14,13,15,浅位,12600.0,13112.0,13182.0,582.0,否
IN0199,B6T0000000581,E3,7,14,13,15,深位,12600.0,13246.0,13316.0,716.0,否
IN0199,B6T0000000581,E3,7,14,17,9,深位,12600.0,13380.0,13454.0,854.0,否
IN0199,B6T0000000581,E3,7,14,20,4,深位,12600.0,13522.0,13598.0,998.0,否
IN0199,B6T0000000581,E3,7,13,16,13,深位,12600.0,13668.0,13746.0,1146.0,否
IN0199,B6T0000000581,E3,7,14,11,24,深位,12600.0,13818.0,13898.0,1298.0,否
IN0199,B6T0000000581,E3,7,14,14,19,深位,12600.0,13972.0,14054.0,1454.0,否
IN0199,B6T0000000581,E3,7,14,20,18,深位,12600.0,14130.0,14234.0,1634.0,否
IN0199,B6T0000000581,E3,7,13,15,30,深位,12600.0,14332.0,14440.0,1840.0,否
IN0199,B6T0000000581,E3,7,13,25,10,深位,12600.0,14542.0,14650.0,2050.0,否
IN0199,B6T0000000581,E3,7,13,28,4,深位,12600.0,14752.0,14860.0,2260.0,否
IN0199,B6T0000000581,E3,7,13,15,31,深位,12600.0,14962.0,15072.0,2472.0,否
IN0199,B6T0000000581,E3,7,13,22,18,深位,12600.0,15176.0,15288.0,2688.0,否
IN0199,B6T0000000581,E3,7,13,31,2,深位,12600.0,15394.0,15510.0,2910.0,否
IN0199,B6T0000000581,E3,7,14,30,7,深位,12600.0,15620.0,15742.0,3142.0,否
IN0199,B6T0000000581,E3,7,14,14,44,深位,12600.0,15858.0,15990.0,3390.0,否
IN0199,B6T0000000581,E3,7,14,35,3,深位,12600.0,16116.0,16250.0,3650.0,否
IN0199,B6T0000000581,E3,7,13,10,58,深位,12600.0,16378.0,16522.0,3922.0,否
IN0199,B6T0000000581,E3,7,13,17,45,深位,12600.0,16660.0,16806.0,4206.0,否
IN0199,B6T0000000581,E3,7,14,16,48,深位,12600.0,16946.0,17094.0,4494.0,否
IN0199,B6T0000000581,E3,7,13,9,64,浅位,12600.0,17236.0,17388.0,4788.0,否
IN0199,B6T0000000581,E3,7,13,9,64,深位,12600.0,17534.0,17686.0,5086.0,否
IN0199,B6T0000000581,E3,7,14,9,64,浅位,12600.0,17832.0,17984.0,5384.0,否
IN0199,B6T0000000581,E3,7,14,9,64,深位,12600.0,18130.0,18282.0,5682.0,否
IN0199,B6T0000000581,E3,7,13,9,65,浅位,12600.0,18428.0,18582.0,5982.0,否
IN0199,B6T0000000581,E3,7,13,9,65,深位,12600.0,18730.0,18884.0,6284.0,否
IN0199,B6T0000000581,E3,7,13,10,63,浅位,12600.0,19032.0,19186.0,6586.0,否
IN0199,B6T0000000581,E3,7,13,10,63,深位,12600.0,19334.0,19488.0,6888.0,否
IN0199,B6T0000000581,E3,7,13,11,61,浅位,12600.0,19636.0,19790.0,7190.0,是
IN0199,B6T0000000581,E3,7,13,11,61,深位,12600.0,20211.0,20365.0,7765.0,是
IN0199,B6T0000000581,E3,7,13,14,55,深位,12600.0,20786.0,20940.0,8340.0,是
IN0199,B6T0000000581,E3,7,13,15,4,浅位,12600.0,21102.0,21158.0,8558.0,是
IN0199,B6T0000000581,E3,7,13,15,4,深位,12600.0,21214.0,21270.0,8670.0,是
IN0199,B6T0000000581,E3,7,14,15,4,浅位,12600.0,21326.0,21382.0,8782.0,是
IN0199,B6T0000000581,E3,7,14,15,4,深位,12600.0,21438.0,21494.0,8894.0,是
IN0199,B6T0000000581,E3,7,14,9,65,浅位,12600.0,21785.0,21939.0,9339.0,是
IN0199,B6T0000000581,E3,7,14,9,65,深位,12600.0,22376.0,22530.0,9930.0,否
IN0199,B6T0000000581,E3,7,14,10,63,浅位,12600.0,22678.0,22832.0,10232.0,否
IN0199,B6T0000000581,E3,7,14,10,63,深位,12600.0,22980.0,23134.0,10534.0,否
IN0199,B6T0000000581,E3,7,14,11,61,浅位,12600.0,23282.0,23436.0,10836.0,否
IN0199,B6T0000000581,E3,7,14,11,61,深位,12600.0,23584.0,23738.0,11138.0,否
IN0439,B6T0000001335,E1,7,14,1,7,深位,23760.0,23886.0,23907.0,147.0,否
IN0439,B6T0000001335,E1,7,13,3,10,深位,23760.0,23922.0,23953.0,193.0,否
IN0439,B6T0000001335,E1,7,13,1,12,深位,23760.0,23978.0,24009.0,249.0,否
IN0439,B6T0000001335,E1,7,13,1,13,深位,23760.0,24034.0,24067.0,307.0,否
IN0439,B6T0000001335,E1,7,14,3,12,深位,23760.0,24094.0,24129.0,369.0,否
IN0614,B6T0000001819,E1,7,13,2,14,深位,23760.0,24158.0,24195.0,435.0,否
IN0614,B6T0000001819,E1,7,13,6,10,深位,23760.0,24226.0,24263.0,503.0,否
IN0614,B6T0000001819,E1,7,13,1,17,深位,23760.0,24294.0,24335.0,575.0,否
IN0199,B6T0000000581,E3,7,13,40,3,深位,12600.0,24370.0,24524.0,11924.0,否
IN0199,B6T0000000581,E3,7,13,9,66,浅位,12600.0,24672.0,24828.0,12228.0,否
IN0199,B6T0000000581,E3,7,13,9,66,深位,12600.0,24978.0,25134.0,12534.0,否
IN0199,B6T0000000581,E3,7,13,10,64,浅位,12600.0,25284.0,25440.0,12840.0,否
IN0199,B6T0000000581,E3,7,13,10,64,深位,12600.0,25590.0,25746.0,13146.0,否
IN0199,B6T0000000581,E3,7,13,11,62,浅位,12600.0,25896.0,26052.0,13452.0,是
IN0199,B6T0000000581,E3,7,13,12,9,浅位,12600.0,26216.0,26270.0,13670.0,是
IN0199,B6T0000000581,E3,7,13,12,9,深位,12600.0,26324.0,26378.0,13778.0,是
IN0199,B6T0000000581,E3,7,14,12,9,浅位,12600.0,26432.0,26486.0,13886.0,是
IN0199,B6T0000000581,E3,7,14,12,9,深位,12600.0,26540.0,26594.0,13994.0,否
IN0199,B6T0000000581,E3,7,13,11,62,深位,12600.0,26642.0,26798.0,14198.0,否
IN0199,B6T0000000581,E3,7,13,12,60,浅位,12600.0,26948.0,27104.0,14504.0,是
IN0199,B6T0000000581,E3,7,14,16,33,浅位,12600.0,27292.0,27410.0,14810.0,是
IN0199,B6T0000000581,E3,7,14,16,33,深位,12600.0,27528.0,27646.0,15046.0,否
IN0199,B6T0000000581,E3,7,13,12,60,深位,12600.0,27758.0,27914.0,15314.0,否
IN0199,B6T0000000581,E3,7,14,9,66,浅位,12600.0,28064.0,28220.0,15620.0,否
IN0199,B6T0000000581,E3,7,14,9,66,深位,12600.0,28370.0,28526.0,15926.0,否
IN0199,B6T0000000581,E3,7,14,10,64,浅位,12600.0,28676.0,28832.0,16232.0,否
IN0199,B6T0000000581,E3,7,14,10,64,深位,12600.0,28982.0,29138.0,16538.0,否
IN0199,B6T0000000581,E3,7,14,11,62,浅位,12600.0,29288.0,29444.0,16844.0,是
IN0199,B6T0000000581,E3,7,14,11,62,深位,12600.0,29877.0,30033.0,17433.0,是
IN0199,B6T0000000581,E3,7,14,12,60,浅位,12600.0,30466.0,30622.0,18022.0,是
IN0199,B6T0000000581,E3,7,14,12,60,深位,12600.0,31047.0,31203.0,18603.0,是
IN0199,B6T0000000581,E3,7,13,9,67,浅位,12600.0,31628.0,31786.0,19186.0,否
IN0199,B6T0000000581,E3,7,13,9,67,深位,12600.0,31938.0,32096.0,19496.0,否
IN0199,B6T0000000581,E3,7,13,10,65,浅位,12600.0,32248.0,32406.0,19806.0,否
IN0199,B6T0000000581,E3,7,13,10,65,深位,12600.0,32558.0,32716.0,20116.0,否
IN0199,B6T0000000581,E3,7,13,11,63,浅位,12600.0,32868.0,33026.0,20426.0,是
IN0199,B6T0000000581,E3,7,14,12,54,浅位,12600.0,33192.0,33336.0,20736.0,是
IN0199,B6T0000000581,E3,7,14,12,54,深位,12600.0,33480.0,33624.0,21024.0,否
IN0199,B6T0000000581,E3,7,13,11,63,深位,12600.0,33762.0,33920.0,21320.0,否
IN0199,B6T0000000581,E3,7,13,12,61,浅位,12600.0,34072.0,34230.0,21630.0,否
IN0077,B6T0000000212,E4,7,13,44,4,浅位,23040.0,34382.0,34555.5,11515.5,否
IN0077,B6T0000000212,E4,7,13,44,4,深位,23040.0,34723.0,34896.5,11856.5,否
IN0077,B6T0000000212,E4,7,14,44,4,浅位,23040.0,35064.0,35237.5,12197.5,否
IN0077,B6T0000000212,E4,7,14,44,4,深位,23040.0,35405.0,35578.5,12538.5,是
IN0077,B6T0000000212,E4,7,13,45,3,浅位,23040.0,35808.0,35984.5,12944.5,是
IN0077,B6T0000000212,E4,7,13,45,3,深位,23040.0,36221.0,36397.5,13357.5,是
IN0473,B6T0000001426,E1,7,13,5,11,浅位,51180.0,51180.0,51217.0,37.0,否
IN0473,B6T0000001426,E1,7,13,5,11,深位,51180.0,51248.0,51285.0,105.0,否
IN0442,B6T0000001340,E1,7,14,5,11,浅位,51840.0,51840.0,51877.0,37.0,否
IN0442,B6T0000001340,E1,7,14,5,11,深位,51840.0,51908.0,51945.0,105.0,否
IN0442,B6T0000001340,E1,7,14,3,16,深位,51840.0,51976.0,52019.0,179.0,否
IN0144,B6T0000000432,E3,7,13,25,18,浅位,55200.0,55286.0,55410.0,210.0,否
IN0144,B6T0000000432,E3,7,13,25,18,深位,55200.0,55528.0,55652.0,452.0,否
IN0144,B6T0000000432,E3,7,14,25,18,浅位,55200.0,55770.0,55894.0,694.0,是
IN0144,B6T0000000432,E3,7,14,25,18,深位,55200.0,56173.0,56297.0,1097.0,是
IN0144,B6T0000000432,E3,7,13,31,17,浅位,55200.0,56421.0,56567.0,1367.0,是
IN0305,B6T0000000924,E3,7,13,12,6,浅位,55980.0,56713.0,56761.0,781.0,是
IN0305,B6T0000000924,E3,7,13,31,17,深位,55980.0,57080.0,57226.0,1246.0,否
IN0305,B6T0000000924,E3,7,14,31,17,浅位,55980.0,57366.0,57512.0,1532.0,否
IN0305,B6T0000000924,E3,7,13,12,61,深位,55980.0,57652.0,57810.0,1830.0,否
IN0477,B6T0000001437,E1,7,14,6,9,浅位,83160.0,83160.0,83195.0,35.0,否
IN0477,B6T0000001437,E1,7,14,6,9,深位,83160.0,83224.0,83259.0,99.0,否
IN0477,B6T0000001437,E1,7,13,5,12,浅位,83160.0,83288.0,83327.0,167.0,否
IN0477,B6T0000001437,E1,7,13,9,10,浅位,83160.0,83360.0,83404.0,244.0,否
IN0477,B6T0000001437,E1,7,13,9,10,深位,83160.0,83442.0,83486.0,326.0,否
IN0477,B6T0000001437,E1,7,13,2,19,深位,83160.0,83524.0,83571.0,411.0,否
IN0419,B6T0000001280,E3,7,13,17,1,浅位,83280.0,83612.0,83670.0,390.0,否
IN0419,B6T0000001280,E3,7,13,17,1,深位,83280.0,83722.0,83780.0,500.0,否
IN0419,B6T0000001280,E3,7,14,17,1,浅位,83280.0,83832.0,83890.0,610.0,否
IN0419,B6T0000001280,E3,7,13,13,59,浅位,83280.0,83942.0,84100.0,820.0,否
IN0419,B6T0000001280,E3,7,13,13,59,深位,83280.0,84252.0,84410.0,1130.0,否
IN0319,B6T0000000958,E3,7,14,9,67,浅位,83340.0,84562.0,84720.0,1380.0,否
IN0319,B6T0000000958,E3,7,14,9,67,深位,83340.0,84872.0,85030.0,1690.0,否
IN0178,B6T0000000511,E3,7,14,10,65,浅位,83640.0,85182.0,85340.0,1700.0,否
IN0178,B6T0000000511,E3,7,14,10,65,深位,83640.0,85492.0,85650.0,2010.0,否
IN0178,B6T0000000511,E3,7,14,11,63,浅位,83640.0,85802.0,85960.0,2320.0,否
IN0178,B6T0000000511,E3,7,14,11,63,深位,83640.0,86112.0,86270.0,2630.0,否
IN0347,B6T0000001070,E3,7,13,16,2,浅位,91680.0,91680.0,91736.0,56.0,否
IN0347,B6T0000001070,E3,7,13,16,2,深位,91680.0,91786.0,91842.0,162.0,否
IN0171,B6T0000000500,E3,7,14,16,2,浅位,94440.0,94440.0,94496.0,56.0,否
IN0171,B6T0000000500,E3,7,14,16,2,深位,94440.0,94546.0,94602.0,162.0,否
IN0171,B6T0000000500,E3,7,13,26,7,浅位,94440.0,94652.0,94758.0,318.0,否
IN0171,B6T0000000500,E3,7,13,26,7,深位,94440.0,94858.0,94964.0,524.0,否
IN0171,B6T0000000500,E3,7,14,26,7,浅位,94440.0,95064.0,95170.0,730.0,否
IN0171,B6T0000000500,E3,7,14,26,7,深位,94440.0,95270.0,95376.0,936.0,是
IN0171,B6T0000000500,E3,7,13,24,3,浅位,94440.0,95482.0,95572.0,1132.0,是
IN0185,B6T0000000540,E3,7,13,24,3,深位,94500.0,95662.0,95752.0,1252.0,是
IN0185,B6T0000000540,E3,7,14,24,3,浅位,94500.0,95842.0,95932.0,1432.0,否
IN0185,B6T0000000540,E3,7,14,12,61,浅位,94500.0,96016.0,96174.0,1674.0,否
IN0185,B6T0000000540,E3,7,14,12,61,深位,94500.0,96326.0,96484.0,1984.0,否
IN0185,B6T0000000540,E3,7,14,13,59,浅位,94500.0,96636.0,96794.0,2294.0,否
IN0185,B6T0000000540,E3,7,14,13,59,深位,94500.0,96946.0,97104.0,2604.0,否
IN0185,B6T0000000540,E3,7,13,35,15,深位,94500.0,97256.0,97414.0,2914.0,否
IN0185,B6T0000000540,E3,7,13,40,5,深位,94500.0,97566.0,97724.0,3224.0,否
IN0185,B6T0000000540,E3,7,13,9,68,浅位,94500.0,97876.0,98036.0,3536.0,否
IN0185,B6T0000000540,E3,7,13,9,68,深位,94500.0,98190.0,98350.0,3850.0,否
IN0185,B6T0000000540,E3,7,13,10,66,浅位,94500.0,98504.0,98664.0,4164.0,否
IN0185,B6T0000000540,E3,7,13,10,66,深位,94500.0,98818.0,98978.0,4478.0,否
IN0185,B6T0000000540,E3,7,13,11,64,浅位,94500.0,99132.0,99292.0,4792.0,否
IN0185,B6T0000000540,E3,7,13,11,64,深位,94500.0,99446.0,99606.0,5106.0,是
