订单号,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),操作时间(s),等待时间(s),流动时间(s),是否复合
2170,B6T0000001942,E1,6,12,5,12,深位,55560.0,56040.0,56112.0,72.0,480.0,552.0,否
290,B6T0000001196,E3,6,12,12,6,浅位,55860.0,56112.0,56202.0,90.0,252.0,342.0,否
291,B6T0000001196,E3,6,12,12,6,深位,55860.0,56202.0,56292.0,90.0,342.0,432.0,否
666,B6T0000001698,E1,6,11,8,1,浅位,54180.0,57146.0,57186.0,40.0,2966.0,3006.0,否
660,B6T0000001698,E1,6,11,8,1,深位,54180.0,57186.0,57226.0,40.0,3006.0,3046.0,否
659,B6T0000001698,E1,6,12,8,1,浅位,54180.0,57226.0,57266.0,40.0,3046.0,3086.0,否
377,B6T0000001440,E1,6,11,5,2,浅位,55740.0,58904.0,58936.0,32.0,3164.0,3196.0,否
372,B6T0000001440,E1,6,11,5,2,深位,55740.0,58936.0,58968.0,32.0,3196.0,3228.0,否
454,B6T0000000678,E3,6,11,9,10,浅位,56280.0,60039.0,60121.0,82.0,3759.0,3841.0,否
455,B6T0000000678,E3,6,11,9,10,深位,56280.0,60121.0,60203.0,82.0,3841.0,3923.0,否
444,B6T0000000678,E3,6,12,9,10,浅位,56280.0,60203.0,60285.0,82.0,3923.0,4005.0,否
437,B6T0000000678,E3,6,12,9,10,深位,56280.0,60304.0,60373.0,69.0,4024.0,4093.0,是
3595,B6T0000000164,E4,6,12,43,43,浅位,86220.0,86322.0,86756.0,434.0000000000001,102.0,536.0,是
2020,B6T0000001110,E3,6,11,26,7,浅位,86400.0,86815.0,87044.0,229.00000000000003,415.0,644.0,是
2014,B6T0000001110,E3,6,11,26,7,深位,86400.0,87105.0,87324.0,219.00000000000003,705.0,924.0,是
2018,B6T0000001110,E3,6,12,26,7,浅位,86400.0,87385.0,87604.0,219.00000000000003,985.0,1204.0,是
2017,B6T0000001110,E3,6,12,26,7,深位,86400.0,87665.0,87884.0,219.00000000000003,1265.0,1484.0,是
3376,B6T0000001260,E3,6,11,20,39,浅位,87780.0,87945.0,88176.0,231.0,165.0,396.0,是
3377,B6T0000001260,E3,6,11,20,39,深位,87780.0,88239.0,88468.0,229.0,459.0,688.0,是
3531,B6T0000000832,E3,6,12,36,28,浅位,87240.0,88535.0,88852.0,317.0000000000001,1295.0,1612.0,是
403,B6T0000000471,E3,6,12,16,2,浅位,88740.0,88919.0,89048.0,129.0,179.0,308.0,是
402,B6T0000000471,E3,6,12,16,2,深位,88740.0,89104.0,89160.0,55.99999999999999,364.0,420.0,是
2129,B6T0000000727,E3,6,11,15,4,深位,89040.0,89216.0,89280.0,64.0,176.0,240.0,是
2133,B6T0000000727,E3,6,12,15,4,浅位,89040.0,89336.0,89392.0,55.99999999999999,296.0,352.0,是
2131,B6T0000000727,E3,6,12,15,4,深位,89040.0,89448.0,89504.0,55.99999999999999,408.0,464.0,是
3299,B6T0000001308,E3,6,12,25,31,浅位,89340.0,89560.0,89804.0,244.0,220.0,464.0,是
3298,B6T0000001308,E3,6,12,25,31,深位,89340.0,89910.0,90112.0,202.0,570.0,772.0,是
3555,B6T0000000380,E3,6,11,15,51,浅位,89520.0,90218.0,90500.0,282.0,698.0,980.0,是
3554,B6T0000000380,E3,6,11,15,51,深位,89520.0,90606.0,90888.0,282.0,1086.0,1368.0,是
2314,B6T0000001107,E3,6,11,13,24,浅位,88140.0,90994.0,91168.0,174.0,2854.0,3028.0,是
2319,B6T0000001107,E3,6,11,13,24,深位,88140.0,91256.0,91344.0,88.0,3116.0,3204.0,是
2318,B6T0000001107,E3,6,12,13,24,浅位,88140.0,91432.0,91520.0,88.0,3292.0,3380.0,是
2317,B6T0000001107,E3,6,12,13,24,深位,88140.0,91608.0,91696.0,88.0,3468.0,3556.0,是
1477,B6T0000000631,E3,6,11,24,3,浅位,86520.0,91784.0,91960.0,176.00000000000006,5264.0,5440.0,是
1830,B6T0000001148,E3,6,12,15,4,深位,91860.0,92050.0,92144.0,94.00000000000003,190.0,284.0,是
1824,B6T0000001148,E3,6,11,13,24,浅位,91860.0,92200.0,92336.0,136.0,340.0,476.0,是
1831,B6T0000001148,E3,6,12,15,4,深位,91860.0,92512.5,92693.0,180.50000000000009,652.5,833.0,是
1826,B6T0000001148,E3,6,11,13,24,深位,91860.0,92749.0,92885.0,136.0,889.0,1025.0,是
1827,B6T0000001148,E3,6,12,13,24,浅位,91860.0,92973.0,93061.0,88.0,1113.0,1201.0,是
1828,B6T0000001148,E3,6,12,13,24,深位,91860.0,93237.5,93498.0,260.5000000000001,1377.5,1638.0,是
1829,B6T0000001148,E3,6,11,24,3,浅位,91860.0,93674.5,93851.0,176.50000000000009,1814.5,1991.0,是
1476,B6T0000000631,E3,6,11,24,3,深位,86520.0,94051.5,94252.0,200.50000000000006,7531.5,7732.0,是
1475,B6T0000000631,E3,6,12,24,3,浅位,86520.0,94455.5,94659.0,203.50000000000009,7935.5,8139.0,是
1474,B6T0000000631,E3,6,12,24,3,深位,86520.0,94873.5,95088.0,214.50000000000006,8353.5,8568.0,是
3530,B6T0000000832,E3,6,12,36,28,深位,87240.0,95305.5,95571.0,265.5000000000001,8065.5,8331.0,是
3594,B6T0000000164,E4,6,12,43,43,深位,86220.0,95789.5,96104.0,314.5000000000001,9569.5,9884.0,是
2946,B6T0000000781,E3,6,12,11,3,深位,98340.0,98639.5,98886.0,246.50000000000009,299.5,546.0,是
2945,B6T0000000781,E3,6,11,11,4,深位,98340.0,99132.5,99379.0,246.50000000000009,792.5,1039.0,是
2944,B6T0000000781,E3,6,11,12,9,深位,98340.0,99629.5,99880.0,250.50000000000009,1289.5,1540.0,是
2255,B6T0000001242,E3,6,11,19,17,浅位,111300.0,111680.0,111870.0,190.0,380.0,570.0,否
2256,B6T0000001242,E3,6,11,19,17,深位,111300.0,111870.0,112060.0,190.0,570.0,760.0,否
2257,B6T0000001242,E3,6,12,19,17,浅位,111300.0,112060.0,112250.0,190.0,760.0,950.0,否
2258,B6T0000001242,E3,6,12,19,17,深位,111300.0,112250.0,112440.0,190.0,950.0,1140.0,否
63,B6T0000001664,E1,6,11,2,2,浅位,118500.0,118666.0,118686.0,20.0,166.0,186.0,否
2337,B6T0000001994,E1,6,11,1,16,浅位,127920.0,128208.0,128280.0,72.0,288.0,360.0,否
2336,B6T0000001994,E1,6,11,1,16,深位,127920.0,128280.0,128352.0,72.0,360.0,432.0,否
1048,B6T0000001052,E3,6,11,17,6,浅位,130740.0,130740.0,130870.0,130.0,0.0,130.0,否
1049,B6T0000001052,E3,6,11,17,6,深位,130740.0,130870.0,131000.0,130.0,130.0,260.0,否
1043,B6T0000001052,E3,6,12,17,6,浅位,130740.0,131000.0,131130.0,130.0,260.0,390.0,否
1044,B6T0000001052,E3,6,12,17,6,深位,130740.0,131130.0,131260.0,130.0,390.0,520.0,否
37,B6T0000001104,E3,6,11,9,4,浅位,132300.0,132528.0,132626.0,98.0,228.0,326.0,是
38,B6T0000001104,E3,6,11,9,4,深位,132300.0,132658.0,132690.0,31.999999999999996,358.0,390.0,是
39,B6T0000001104,E3,6,12,9,4,浅位,132300.0,132722.0,132754.0,31.999999999999996,422.0,454.0,是
3107,B6T0000000605,E3,6,11,41,9,浅位,133560.0,133818.0,134096.0,278.0000000000001,258.0,536.0,是
3106,B6T0000000605,E3,6,11,41,9,深位,133560.0,134246.0,134524.0,278.0000000000001,686.0,964.0,是
3108,B6T0000000605,E3,6,12,41,9,浅位,133560.0,134537.0,134864.0,327.0000000000001,977.0,1304.0,是
3468,B6T0000001000,E3,6,11,26,36,浅位,134940.0,135380.0,135618.0,238.00000000000003,440.0,678.0,是
3469,B6T0000001000,E3,6,11,26,36,深位,134940.0,135772.0,136062.0,290.0,832.0,1122.0,是
3099,B6T0000001767,E1,6,12,5,31,浅位,140580.0,140580.0,140728.0,148.0,0.0,148.0,否
3097,B6T0000001767,E1,6,12,5,31,深位,140580.0,140728.0,140876.0,148.0,148.0,296.0,否
2948,B6T0000001040,E3,6,11,30,17,浅位,142020.0,142020.0,142298.0,278.00000000000006,0.0,278.0,否
2947,B6T0000001040,E3,6,11,30,17,深位,142020.0,142298.0,142576.0,278.00000000000006,278.0,556.0,否
2949,B6T0000001040,E3,6,12,30,17,浅位,142020.0,142576.0,142854.0,278.00000000000006,556.0,834.0,否
358,B6T0000001370,E1,6,11,3,3,浅位,173100.0,173833.0,173942.0,109.0,733.0,842.0,是
354,B6T0000001370,E1,6,11,3,3,深位,173100.0,173959.0,173976.0,17.0,859.0,876.0,是
355,B6T0000001370,E1,6,12,3,3,浅位,173100.0,173993.0,174010.0,17.0,893.0,910.0,是
356,B6T0000001370,E1,6,12,3,3,深位,173100.0,174027.0,174044.0,17.0,927.0,944.0,是
993,B6T0000001090,E3,6,12,11,12,浅位,174180.0,174180.0,174286.0,106.0,0.0,106.0,否
994,B6T0000001090,E3,6,12,11,12,深位,174180.0,174286.0,174392.0,106.0,106.0,212.0,否
3437,B6T0000001133,E3,6,11,28,33,浅位,174420.0,174420.0,174746.0,326.0,0.0,326.0,否
3436,B6T0000001133,E3,6,11,28,33,深位,174420.0,174746.0,175072.0,326.0,326.0,652.0,否
2211,B6T0000001272,E3,6,11,9,27,浅位,175380.0,175635.0,175764.0,129.0,255.0,384.0,是
2212,B6T0000001272,E3,6,11,9,27,深位,175380.0,175842.0,175920.0,78.0,462.0,540.0,是
2702,B6T0000001568,E1,6,12,3,3,深位,175920.0,175998.0,176076.0,78.0,78.0,156.0,是
2703,B6T0000001568,E1,6,12,11,12,浅位,175920.0,176218.0,176360.0,142.00000000000003,298.0,440.0,是
2700,B6T0000001568,E1,6,12,11,12,深位,175920.0,176360.0,176466.0,106.0,440.0,546.0,否
2213,B6T0000001272,E3,6,12,9,27,浅位,175380.0,176466.0,176616.0,150.0,1086.0,1236.0,否
2217,B6T0000001272,E3,6,12,9,27,深位,175380.0,176616.0,176766.0,150.0,1236.0,1386.0,否
773,B6T0000000843,E3,6,11,15,5,浅位,174120.0,176766.0,176876.0,109.99999999999999,2646.0,2756.0,否
779,B6T0000000843,E3,6,11,15,5,深位,174120.0,176876.0,176986.0,109.99999999999999,2756.0,2866.0,否
767,B6T0000000843,E3,6,12,15,5,浅位,174120.0,176986.0,177096.0,109.99999999999999,2866.0,2976.0,否
771,B6T0000000843,E3,6,12,15,5,深位,174120.0,177096.0,177206.0,109.99999999999999,2976.0,3086.0,否
2935,B6T0000000065,E4,6,11,44,23,浅位,173700.0,178172.0,178589.0,417.00000000000017,4472.0,4889.0,否
2459,B6T0000001943,E1,6,12,1,19,浅位,181500.0,181500.0,181584.0,84.0,0.0,84.0,否
2458,B6T0000001943,E1,6,12,1,19,深位,181500.0,181584.0,181668.0,84.0,84.0,168.0,否
2904,B6T0000000326,E3,6,12,9,38,浅位,193500.0,193500.0,193694.0,194.0,0.0,194.0,否
34,B6T0000001104,E3,6,12,9,4,深位,193680.0,193694.0,193752.0,57.99999999999999,14.0,72.0,否
35,B6T0000001104,E3,6,12,11,1,浅位,193680.0,193752.0,193814.0,62.0,72.0,134.0,否
2903,B6T0000000326,E3,6,12,9,38,深位,193500.0,193814.0,194008.0,194.0,314.0,508.0,否
1874,B6T0000000931,E3,6,11,20,12,浅位,194940.0,195400.0,195588.0,188.0,460.0,648.0,是
1875,B6T0000000931,E3,6,11,20,12,深位,194940.0,195680.0,195772.0,92.00000000000001,740.0,832.0,是
1494,B6T0000000905,E3,6,11,14,14,浅位,195660.0,195864.0,195964.0,100.00000000000001,204.0,304.0,是
1505,B6T0000000905,E3,6,11,14,14,深位,195660.0,196036.0,196108.0,72.0,376.0,448.0,是
1504,B6T0000000905,E3,6,12,14,14,浅位,195660.0,196180.0,196252.0,72.0,520.0,592.0,是
1503,B6T0000000905,E3,6,12,14,14,深位,195660.0,196252.0,196390.0,138.0,592.0,730.0,否
1876,B6T0000000931,E3,6,12,20,12,浅位,194940.0,196390.0,196568.0,178.00000000000003,1450.0,1628.0,否
1871,B6T0000000931,E3,6,12,20,12,深位,194940.0,196568.0,196746.0,178.00000000000003,1628.0,1806.0,否
3242,B6T0000000000,E4,6,12,48,16,深位,197400.0,197400.0,197829.0,429.00000000000017,0.0,429.0,否
3243,B6T0000000000,E4,6,12,47,19,深位,197400.0,197829.0,198260.0,431.00000000000017,429.0,860.0,否
1357,B6T0000001367,E1,6,11,2,7,浅位,198960.0,199040.0,199080.0,40.0,80.0,120.0,否
1356,B6T0000001367,E1,6,11,2,7,深位,198960.0,199080.0,199120.0,40.0,120.0,160.0,否
1355,B6T0000001367,E1,6,12,2,7,浅位,198960.0,199120.0,199160.0,40.0,160.0,200.0,否
1354,B6T0000001367,E1,6,12,2,7,深位,198960.0,199160.0,199200.0,40.0,200.0,240.0,否
2898,B6T0000000865,E3,6,12,12,9,浅位,201240.0,201330.0,201402.0,72.0,90.0,162.0,是
2897,B6T0000000865,E3,6,12,12,9,深位,201240.0,201456.0,201510.0,54.0,216.0,270.0,是
2896,B6T0000000865,E3,6,11,15,4,浅位,201240.0,201564.0,201642.0,77.99999999999999,324.0,402.0,是
3472,B6T0000001980,E1,6,12,5,46,浅位,201360.0,201698.0,201922.0,224.0,338.0,562.0,是
3473,B6T0000001980,E1,6,12,5,46,深位,201360.0,202014.0,202242.0,228.0,654.0,882.0,是
1143,B6T0000000395,E3,6,11,16,8,浅位,202560.0,203752.0,203882.0,130.0,1192.0,1322.0,否
1144,B6T0000000395,E3,6,11,16,8,深位,202560.0,203882.0,204012.0,130.0,1322.0,1452.0,否
1145,B6T0000000395,E3,6,12,16,8,浅位,202560.0,204012.0,204142.0,130.0,1452.0,1582.0,否
1146,B6T0000000395,E3,6,12,16,8,深位,202560.0,204142.0,204272.0,130.0,1582.0,1712.0,否
828,B6T0000001427,E1,6,11,4,4,浅位,203940.0,204272.0,204308.0,36.0,332.0,368.0,否
829,B6T0000001427,E1,6,11,4,4,深位,203940.0,204308.0,204344.0,36.0,368.0,404.0,否
830,B6T0000001427,E1,6,12,4,4,浅位,203940.0,204344.0,204380.0,36.0,404.0,440.0,否
831,B6T0000001427,E1,6,12,4,4,深位,203940.0,204380.0,204416.0,36.0,440.0,476.0,否
3679,B6T0000000145,E4,6,11,45,3,浅位,211080.0,211080.0,211427.0,347.00000000000017,0.0,347.0,否
3678,B6T0000000145,E4,6,11,45,3,深位,211080.0,211427.0,211774.0,347.00000000000017,347.0,694.0,否
1680,B6T0000001195,E3,6,11,27,2,浅位,213960.0,214092.0,214240.0,148.00000000000003,132.0,280.0,是
1685,B6T0000001195,E3,6,11,27,2,深位,213960.0,214340.0,214584.0,244.0,380.0,624.0,是
1676,B6T0000001195,E3,6,12,27,2,浅位,213960.0,214684.0,214784.0,100.00000000000001,724.0,824.0,是
1677,B6T0000001195,E3,6,12,27,2,深位,213960.0,214884.0,214984.0,100.00000000000001,924.0,1024.0,是
1456,B6T0000000897,E3,6,11,21,6,浅位,220080.0,222646.0,222808.0,162.00000000000003,2566.0,2728.0,否
2123,B6T0000001478,E1,6,11,2,13,浅位,223500.0,223892.0,223956.0,64.0,392.0,456.0,否
2122,B6T0000001478,E1,6,11,2,13,深位,223500.0,223956.0,224020.0,64.0,456.0,520.0,否
2121,B6T0000001478,E1,6,12,2,13,浅位,223500.0,224020.0,224084.0,64.0,520.0,584.0,否
2120,B6T0000001478,E1,6,12,2,13,深位,223500.0,224084.0,224148.0,64.0,584.0,648.0,否
3582,B6T0000000664,E3,6,11,9,10,浅位,225240.0,225560.0,225702.0,142.0,320.0,462.0,是
3583,B6T0000000664,E3,6,11,9,10,深位,225240.0,225746.0,225790.0,44.0,506.0,550.0,是
688,B6T0000001180,E3,6,11,10,10,浅位,258900.0,259636.0,259792.0,156.0,736.0,892.0,是
151,B6T0000000810,E3,6,11,14,2,浅位,259440.0,259840.0,259920.0,79.99999999999999,400.0,480.0,是
173,B6T0000000810,E3,6,11,14,2,深位,259440.0,259968.0,260016.0,47.99999999999999,528.0,576.0,是
159,B6T0000000810,E3,6,12,14,2,浅位,259440.0,260064.0,260112.0,47.99999999999999,624.0,672.0,是
171,B6T0000000810,E3,6,12,14,2,深位,259440.0,260160.0,260208.0,47.99999999999999,720.0,768.0,是
687,B6T0000001180,E3,6,11,10,10,深位,258900.0,260256.0,260336.0,80.0,1356.0,1436.0,是
690,B6T0000001180,E3,6,12,10,10,浅位,258900.0,260384.0,260432.0,48.0,1484.0,1532.0,是
675,B6T0000001180,E3,6,12,10,10,深位,259800.0,260480.0,260528.0,48.0,680.0,728.0,是
2293,B6T0000001477,E1,6,11,2,15,浅位,259920.0,260774.0,260930.0,156.0,854.0,1010.0,是
2292,B6T0000001477,E1,6,11,2,15,深位,259920.0,261086.0,261242.0,156.0,1166.0,1322.0,是
2291,B6T0000001477,E1,6,12,2,15,浅位,259920.0,261398.0,261554.0,156.0,1478.0,1634.0,是
2290,B6T0000001477,E1,6,12,2,15,深位,259920.0,261710.0,261866.0,156.0,1790.0,1946.0,是
2277,B6T0000001817,E1,6,12,1,15,浅位,261660.0,262022.0,262178.0,156.0,362.0,518.0,是
267,B6T0000001466,E1,6,11,4,2,浅位,259800.0,262334.0,262490.0,156.0,2534.0,2690.0,是
266,B6T0000001466,E1,6,11,4,2,深位,259800.0,262646.0,262802.0,156.0,2846.0,3002.0,是
257,B6T0000001466,E1,6,12,4,2,浅位,259800.0,262958.0,263114.0,156.0,3158.0,3314.0,是
651,B6T0000001698,E1,6,12,8,1,深位,261780.0,263270.0,263426.0,156.0,1490.0,1646.0,是
2274,B6T0000001817,E1,6,12,1,15,深位,261660.0,263582.0,263738.0,156.0,1922.0,2078.0,是
3561,B6T0000000644,E3,6,11,9,10,浅位,261060.0,263894.0,264050.0,156.0,2834.0,2990.0,是
2249,B6T0000001205,E3,6,11,18,18,浅位,258900.0,264094.0,264242.0,148.0,5194.0,5342.0,是
2248,B6T0000001205,E3,6,11,18,18,深位,258900.0,264338.0,264434.0,96.0,5438.0,5534.0,是
3093,B6T0000000969,E3,6,11,16,34,浅位,260700.0,264530.0,264690.0,160.0,3830.0,3990.0,是
3560,B6T0000000644,E3,6,11,30,17,深位,261060.0,264810.0,265042.0,232.00000000000006,3750.0,3982.0,是
273,B6T0000000305,E4,6,11,43,3,浅位,260820.0,265184.0,265431.0,247.00000000000014,4364.0,4611.0,是
278,B6T0000000305,E4,6,11,43,3,深位,260820.0,265587.0,265960.0,373.00000000000017,4767.0,5140.0,是
274,B6T0000000305,E4,6,12,43,3,浅位,260820.0,265977.0,266293.0,316.00000000000017,5157.0,5473.0,是
275,B6T0000000305,E4,6,12,43,3,深位,260820.0,266310.0,266626.0,316.00000000000017,5490.0,5806.0,是
3532,B6T0000000919,E3,6,11,24,3,浅位,275040.0,275040.0,275214.0,174.00000000000003,0.0,174.0,否
3533,B6T0000000919,E3,6,11,24,3,深位,275040.0,275304.0,275394.0,90.00000000000001,264.0,354.0,是
3515,B6T0000000775,E3,6,11,9,27,深位,280320.0,280320.0,280470.0,150.0,0.0,150.0,否
3514,B6T0000000775,E3,6,11,30,17,浅位,280320.0,280470.0,280748.0,278.00000000000006,150.0,428.0,否
3194,B6T0000000864,E3,6,12,21,32,浅位,281220.0,281220.0,281486.0,266.0,0.0,266.0,否
3195,B6T0000000864,E3,6,12,21,32,深位,281220.0,281486.0,281752.0,266.0,266.0,532.0,否
3217,B6T0000000566,E3,6,12,12,9,浅位,282900.0,282900.0,283002.0,102.0,0.0,102.0,否
3218,B6T0000000566,E3,6,12,12,9,深位,282900.0,283002.0,283104.0,102.0,102.0,204.0,否
3219,B6T0000000566,E3,6,11,15,4,浅位,282900.0,283104.0,283210.0,105.99999999999999,204.0,310.0,否
2462,B6T0000000438,E3,6,11,30,9,浅位,284400.0,284400.0,284646.0,246.00000000000006,0.0,246.0,否
2460,B6T0000000438,E3,6,11,30,9,深位,284400.0,284646.0,284892.0,246.00000000000006,246.0,492.0,否
2464,B6T0000000438,E3,6,12,30,9,浅位,284400.0,284892.0,285138.0,246.00000000000006,492.0,738.0,否
2463,B6T0000000438,E3,6,12,30,9,深位,284400.0,285138.0,285384.0,246.00000000000006,738.0,984.0,否
2672,B6T0000000584,E3,6,12,33,9,浅位,288000.0,288172.0,288322.0,150.00000000000003,172.0,322.0,是
2673,B6T0000000584,E3,6,12,33,9,深位,288000.0,288448.0,288598.0,150.00000000000003,448.0,598.0,是
2073,B6T0000001546,E1,6,11,4,11,浅位,287100.0,288724.0,288858.0,134.00000000000003,1624.0,1758.0,是
2072,B6T0000001546,E1,6,11,4,11,深位,287100.0,288994.0,289130.0,136.0,1894.0,2030.0,是
2071,B6T0000001546,E1,6,12,4,11,浅位,287100.0,289130.0,289194.0,64.0,2030.0,2094.0,否
3360,B6T0000000601,E3,6,12,20,12,深位,289260.0,289260.0,289438.0,178.00000000000003,0.0,178.0,否
3361,B6T0000000601,E3,6,12,9,38,深位,289260.0,289438.0,289632.0,194.0,178.0,372.0,否
462,B6T0000001382,E1,6,11,2,4,浅位,295980.0,297508.0,297536.0,28.0,1528.0,1556.0,否
461,B6T0000001382,E1,6,11,2,4,深位,295980.0,297536.0,297564.0,28.0,1556.0,1584.0,否
460,B6T0000001382,E1,6,12,2,4,浅位,295980.0,297564.0,297592.0,28.0,1584.0,1612.0,否
468,B6T0000001382,E1,6,12,2,4,深位,295980.0,297592.0,297620.0,28.0,1612.0,1640.0,否
3441,B6T0000001574,E1,6,12,2,46,浅位,303780.0,303780.0,303976.0,196.0,0.0,196.0,否
3440,B6T0000001574,E1,6,12,2,46,深位,303780.0,303976.0,304172.0,196.0,196.0,392.0,否
1528,B6T0000000228,E4,6,11,43,10,浅位,301800.0,304879.0,305234.0,355.00000000000017,3079.0,3434.0,否
1524,B6T0000000228,E4,6,11,43,10,深位,301800.0,305234.0,305589.0,355.00000000000017,3434.0,3789.0,否
1520,B6T0000000228,E4,6,12,43,10,浅位,301800.0,305606.0,305950.0,344.0000000000001,3806.0,4150.0,是
1523,B6T0000000228,E4,6,12,43,10,深位,301800.0,305985.0,306315.0,330.00000000000017,4185.0,4515.0,是
807,B6T0000000540,E3,6,11,18,2,浅位,305460.0,308430.0,308552.0,122.0,2970.0,3092.0,否
1638,B6T0000001117,E3,6,11,9,10,浅位,308820.0,308820.0,308902.0,82.0,0.0,82.0,否
336,B6T0000000139,E4,6,11,43,3,浅位,302220.0,310573.5,310740.0,166.50000000000009,8353.5,8520.0,是
335,B6T0000000139,E4,6,11,43,3,深位,302220.0,310906.5,311073.0,166.50000000000009,8686.5,8853.0,是
341,B6T0000000139,E4,6,11,43,3,浅位,302220.0,311239.5,311406.0,166.50000000000009,9019.5,9186.0,是
331,B6T0000000139,E4,6,11,43,3,深位,302220.0,311450.0,311767.0,317.00000000000017,9230.0,9547.0,是
303,B6T0000001196,E3,6,11,13,5,浅位,309300.0,312905.0,313063.0,158.0,3605.0,3763.0,是
299,B6T0000001196,E3,6,11,13,5,深位,309300.0,313113.0,313163.0,50.0,3813.0,3863.0,是
298,B6T0000001196,E3,6,12,13,5,浅位,309300.0,313329.5,313504.0,174.50000000000006,4029.5,4204.0,是
236,B6T0000000581,E3,6,11,9,9,浅位,311640.0,313670.5,313861.0,190.50000000000009,2030.5,2221.0,是
241,B6T0000000581,E3,6,11,9,9,深位,311640.0,314027.5,314218.0,190.50000000000009,2387.5,2578.0,是
1792,B6T0000001685,E1,6,11,5,8,浅位,313920.0,314384.5,314571.0,186.50000000000006,464.5,651.0,是
1791,B6T0000001685,E1,6,11,5,8,深位,313920.0,314751.5,314932.0,180.50000000000006,831.5,1012.0,是
1790,B6T0000001685,E1,6,12,5,8,浅位,313920.0,315112.5,315293.0,180.50000000000006,1192.5,1373.0,是
1794,B6T0000001685,E1,6,12,5,8,深位,313920.0,315473.5,315654.0,180.50000000000006,1553.5,1734.0,是
240,B6T0000000581,E3,6,12,9,9,浅位,311640.0,315834.5,316015.0,180.50000000000009,4194.5,4375.0,是
239,B6T0000000581,E3,6,12,9,9,深位,311640.0,316274.5,316534.0,259.5000000000001,4634.5,4894.0,是
842,B6T0000001220,E3,6,11,9,12,浅位,312960.0,316793.5,317053.0,259.5000000000001,3833.5,4093.0,是
297,B6T0000001196,E3,6,12,13,5,深位,309300.0,317312.5,317572.0,259.50000000000006,8012.5,8272.0,是
497,B6T0000001101,E3,6,11,12,7,浅位,309960.0,317831.5,318091.0,259.5000000000001,7871.5,8131.0,是
498,B6T0000001101,E3,6,11,12,7,深位,309960.0,318351.5,318612.0,260.50000000000006,8391.5,8652.0,是
499,B6T0000001101,E3,6,12,12,7,浅位,309960.0,318872.5,319133.0,260.50000000000006,8912.5,9173.0,是
500,B6T0000001101,E3,6,12,12,7,深位,309960.0,319175.0,319241.0,66.0,9215.0,9281.0,是
1641,B6T0000001117,E3,6,11,13,16,浅位,308820.0,319283.0,319385.0,102.0,10463.0,10565.0,是
1640,B6T0000001117,E3,6,11,13,16,深位,308820.0,319427.0,319529.0,102.0,10607.0,10709.0,是
1635,B6T0000001117,E3,6,12,13,16,浅位,308820.0,319571.0,319673.0,102.0,10751.0,10853.0,是
1636,B6T0000001117,E3,6,12,13,16,深位,308820.0,319721.0,319817.0,96.0,10901.0,10997.0,是
346,B6T0000000139,E4,6,11,43,3,浅位,302220.0,319867.0,320158.0,291.00000000000017,17647.0,17938.0,是
185,B6T0000000932,E3,6,11,15,1,浅位,345480.0,345761.0,345970.0,209.0,281.0,490.0,是
187,B6T0000000932,E3,6,11,15,1,深位,345480.0,346020.0,346070.0,49.99999999999999,540.0,590.0,是
184,B6T0000000932,E3,6,12,15,1,浅位,345480.0,346120.0,346170.0,49.99999999999999,640.0,690.0,是
183,B6T0000000932,E3,6,12,15,1,深位,345480.0,346220.0,346270.0,49.99999999999999,740.0,790.0,是
3395,B6T0000000141,E4,6,11,48,9,深位,345780.0,346270.0,346671.0,401.00000000000017,490.0,891.0,否
3394,B6T0000000141,E4,6,12,43,27,深位,345780.0,346671.0,347094.0,423.00000000000017,891.0,1314.0,否
3599,B6T0000000283,E4,6,11,45,41,浅位,346440.0,347094.0,347593.0,499.00000000000017,654.0,1153.0,否
1776,B6T0000001573,E1,6,11,3,9,浅位,347160.0,347593.0,347645.0,52.0,433.0,485.0,否
1775,B6T0000001573,E1,6,11,3,9,深位,347160.0,347645.0,347697.0,52.0,485.0,537.0,否
1772,B6T0000001573,E1,6,12,3,9,浅位,347160.0,347697.0,347749.0,52.0,537.0,589.0,否
1773,B6T0000001573,E1,6,12,3,9,深位,347160.0,347749.0,347801.0,52.0,589.0,641.0,否
522,B6T0000001197,E3,6,11,14,5,浅位,346680.0,347801.0,347903.0,101.99999999999999,1121.0,1223.0,否
526,B6T0000001197,E3,6,11,14,5,深位,346680.0,347903.0,348005.0,101.99999999999999,1223.0,1325.0,否
525,B6T0000001197,E3,6,12,14,5,浅位,346680.0,348005.0,348107.0,101.99999999999999,1325.0,1427.0,否
2793,B6T0000001688,E1,6,11,5,2,浅位,348060.0,348107.0,348139.0,32.0,47.0,79.0,否
2795,B6T0000001688,E1,6,11,5,2,深位,348060.0,348139.0,348171.0,32.0,79.0,111.0,否
2792,B6T0000001688,E1,6,11,8,1,浅位,348060.0,348171.0,348211.0,40.0,111.0,151.0,否
2794,B6T0000001688,E1,6,11,8,1,深位,348060.0,348211.0,348251.0,40.0,151.0,191.0,否
3103,B6T0000000740,E3,6,11,12,9,深位,347700.0,348301.0,348383.0,82.0,601.0,683.0,是
3105,B6T0000000740,E3,6,12,24,3,浅位,347700.0,348437.0,348571.0,134.00000000000003,737.0,871.0,是
3104,B6T0000000740,E3,6,12,24,3,深位,347700.0,348625.0,348759.0,134.00000000000003,925.0,1059.0,是
